"Lines","Long","Lat","crop","n_value","log_n"
"IS22325.70MUKAAXX.2.250006036",23.56999969,-19.87999916,"sorghum",97,1.98677173426624
"IS22330.628NVAAXX.5.250006909",25.52000046,-24.39999962,"sorghum",79,1.89762709129044
"IS22334.628NVAAXX.5.250006933",22.04999924,-22.39999962,"sorghum",61,1.78532983501077
"IS22598.C1AB3ACXX.7.250137712",80.80000305,8.539999962,"sorghum",579,2.76267856372744
"IS22601.C1AB3ACXX.7.250137713",80.51000214,8.020000458,"sorghum",352,2.54654266347813
"IS22604.C1AB3ACXX.7.250137714",80.12999725,7.260000229,"sorghum",371,2.56937390961505
"IS22608.C1AB3ACXX.7.250137715",79.84999847,8.180000305,"sorghum",312,2.49415459401844
"IS22609.70MUKAAXX.2.250006070",80.98000336,7.320000172,"sorghum",579,2.76267856372744
"IS22615.C1AB3ACXX.7.250137716",95.44999695,21.87999916,"sorghum",131,2.11727129565576
"IS22616.MRG.4.250047509",95.69000244,22.56999969,"sorghum",272,2.4345689040342
"IS22618.C1AB3ACXX.7.250137717",96.47000122,22.03000069,"sorghum",304,2.48287358360875
"IS2262.628P7AAXX.7.250007041",35.22000122,14.03999996,"sorghum",88,1.94448267215017
"IS22701.C1AB3ACXX.7.250137718",42.41999817,3.829999924,"sorghum",126,2.10037054511756
"IS22702.C1AB3ACXX.7.250137719",43,3.829999924,"sorghum",138,2.13987908640124
"IS22720.MRG.4.250047510",43.5,3.420000076,"sorghum",179,2.25285303097989
"IS22742.C1AB3ACXX.7.250137720",43.25,2.420000076,"sorghum",128,2.10720996964787
"IS22746.D1EYBACXX.1.250137752",42.75,3.25,"sorghum",161,2.20682587603185
"IS22751.D1EYBACXX.1.250137753",42.25,3.25,"sorghum",141,2.14921911265538
"IS22785.D1EYBACXX.1.250137754",44.83000183,3.829999924,"sorghum",181,2.25767857486918
"IS22789.D1EYBACXX.1.250137755",45.5,2.579999924,"sorghum",169,2.22788670461367
"IS22792.D1EYBACXX.1.250137756",45.66999817,3.25,"sorghum",130,2.11394335230684
"IS22799.MRG.4.250047511",45.25,4.75,"sorghum",147,2.16731733474818
"IS22909.70MUKAAXX.2.250006094",30.52000046,12.03999996,"sorghum",103,2.01283722470517
"IS22986.70MUKAAXX.2.250006007",30.52000046,10.52999973,"sorghum",156,2.19312459835446
"IS22996.70MUKAAXX.2.250006016",30.52000046,10.52999973,"sorghum",156,2.19312459835446
"IS23033.D0D0HACXX.5.250046087",33.41999817,14.31999969,"sorghum",55,1.74036268949424
"IS23048.70MUKAAXX.2.250006027",23.46999931,12.89999962,"sorghum",100,2
"IS23053.70MUKAAXX.2.250006037",32.5,12.53999996,"sorghum",91,1.95904139232109
"IS23100.628NVAAXX.5.250006957",34.74000168,-4.820000172,"sorghum",109,2.03742649794062
"IS23108.D1EYBACXX.1.250137757",36.09999847,-3.549999952,"sorghum",143,2.15533603746506
"IS23142.628NVAAXX.5.250006981",35.79000092,-7.389999866,"sorghum",90,1.95424250943932
"IS23166.B064FABXX.1.250010004",35.72999954,-6.170000076,"sorghum",NA,NA
"IS23178.628P7AAXX.7.250007037",28.2833338,-15.5666666,"sorghum",116,2.06445798922692
"IS23184.D1EYBACXX.1.250137758",29.62000084,-15.07999992,"sorghum",126,2.10037054511756
"IS23188.D1EYBACXX.1.250137759",30.80999947,-14.55000019,"sorghum",111,2.04532297878666
"IS23216.MRG.4.250047513",31.32999992,-14.25,"sorghum",136,2.13353890837022
"IS23225.D1EYBACXX.1.250137760",32.06000137,-14.07999992,"sorghum",138,2.13987908640124
"IS23240.D1EYBACXX.1.250137761",32.52999878,-13.55000019,"sorghum",109,2.03742649794062
"IS23248.D1EYBACXX.1.250137762",28.57999992,-13.19999981,"sorghum",127,2.10380372095596
"IS23262.D1EYBACXX.1.250137763",31.25,-9.289999962,"sorghum",122,2.08635983067475
"IS23263.D1EYBACXX.1.250137764",32.11000061,-13.28999996,"sorghum",124,2.09342168516224
"IS23275.D1EYBACXX.1.250137765",31.57999992,-13.52000046,"sorghum",118,2.07188200730613
"IS23283.D1EYBACXX.1.250137766",22.26000023,-14.93000031,"sorghum",157,2.19589965240923
"IS23298.D1EYBACXX.1.250137767",33.20000076,-12.27999973,"sorghum",109,2.03742649794062
"IS23306.D1EYBACXX.1.250137768",33.09000015,-10.94999981,"sorghum",120,2.07918124604762
"IS23308.D1EYBACXX.1.250137769",32.88999939,-11.64999962,"sorghum",120,2.07918124604762
"IS23319.D1EYBACXX.1.250137770",32.58000183,-9.350000381,"sorghum",107,2.02938377768521
"IS23322.D1EYBACXX.1.250137771",27.06999969,-16.82999992,"sorghum",97,1.98677173426624
"IS23335.D1EYBACXX.1.250137772",32.65000153,-10.26000023,"sorghum",127,2.10380372095596
"IS23341.D1EYBACXX.1.250137773",31.18000031,-10.02000046,"sorghum",97,1.98677173426624
"IS23357.D1EYBACXX.1.250137774",31.52000046,-8.829999924,"sorghum",111,2.04532297878666
"IS23358.D1EYBACXX.1.250137775",32.02000046,-9.069999695,"sorghum",115,2.06069784035361
"IS23363.D1EYBACXX.1.250137776",31.11000061,-11.07999992,"sorghum",145,2.16136800223497
"IS23366.D1EYBACXX.1.250137777",29.8352753,-13.1166658,"sorghum",124,2.09342168516224
"IS23367.D1EYBACXX.1.250137778",24.79999924,-14.81000042,"sorghum",91,1.95904139232109
"IS23370.D1EYBACXX.1.250137779",31.43000031,-11.89999962,"sorghum",117,2.06818586174616
"IS23373.D1EYBACXX.1.250137780",29.38999939,-13.61999989,"sorghum",131,2.11727129565576
"IS23375.D1EYBACXX.1.250137781",28.67000008,-13.97000027,"sorghum",109,2.03742649794062
"IS23376.D1EYBACXX.1.250137782",28.44000053,-14.44999981,"sorghum",104,2.01703333929878
"IS23514.MRG.4.250047514",34.38999939,8.239999771,"sorghum",365,2.56229286445647
"IS23521.MRG.4.250047515",34.25999832,8.199999809,"sorghum",268,2.42813479402879
"IS23574.70MUKAAXX.2.250006059",34.25999832,8.199999809,"sorghum",268,2.42813479402879
"IS23579.MRG.4.250047516",34.59000015,8.239999771,"sorghum",NA,NA
"IS23586.MRG.4.250047517",34.65999985,8.270000458,"sorghum",282,2.45024910831936
"IS23590.MRG.4.250047518",34.65999985,8.270000458,"sorghum",282,2.45024910831936
"IS23601.70MUKAAXX.2.250006071",34.44900131,7.918000221,"sorghum",258,2.41161970596323
"IS23615.D1EYBACXX.1.250137783",36.24000168,7.269999981,"sorghum",450,2.65321251377534
"IS23644.MRG.4.250047519",-15.39999962,13.65999985,"sorghum",93,1.96848294855394
"IS23645.628P7AAXX.7.250007085",-15.39999962,13.65999985,"sorghum",93,1.96848294855394
"IS23651.D1EYBACXX.1.250137784",-14.77000046,13.55000019,"sorghum",130,2.11394335230684
"IS23666.628P7AAXX.7.250007109",-15.89000034,13.31999969,"sorghum",131,2.11727129565576
"IS23669.628NVAAXX.5.250006911",-16.12999916,13.22000027,"sorghum",176,2.24551266781415
"IS2367.70MUKAAXX.1.250006437",9.470000267,8.890000343,"sorghum",167,2.22271647114758
"IS23674.D1EYBACXX.1.250137785",-16.72999954,13.19999981,"sorghum",197,2.29446622616159
"IS23675.D1EYBACXX.1.250137786",37.81000137,-16.88999939,"sorghum",142,2.15228834438306
"IS23679.D1EYBACXX.1.250137787",37.18000031,-16.03000069,"sorghum",202,2.30535136944662
"IS23684.MRG.4.250047520",38.31999969,-16.14999962,"sorghum",130,2.11394335230684
"IS23685.D1EYBACXX.1.250137788",38.86000061,-16.78000069,"sorghum",145,2.16136800223497
"IS23687.D1EYBACXX.1.250137789",34.40000153,-19.04999924,"sorghum",129,2.11058971029925
"IS23693.D1EYBACXX.1.250137790",38.95000076,-15.89999962,"sorghum",103,2.01283722470517
"IS23694.D1EYBACXX.1.250137791",35.41999817,-23.87999916,"sorghum",219,2.34044411484012
"IS23698.D1EYBACXX.1.250137792",39.81999969,-13.71000004,"sorghum",125,2.09691001300806
"IS23700.D1EYBACXX.1.250137793",38.52999878,-13.19999981,"sorghum",114,2.05690485133647
"IS2371.C1AB3ACXX.7.250137272",120,-5,"sorghum",404,2.6063813651106
"IS23711.D1EYBACXX.1.250137794",38.31000137,-14.93999958,"sorghum",115,2.06069784035361
"IS2379.D0D0HACXX.5.250046286",31.5,-23.83333,"sorghum",117,2.06818586174616
"IS2382.D0D0HACXX.5.250046287",31.5,-23.83333,"sorghum",117,2.06818586174616
"IS2397.D0D0HACXX.5.250046289",31.5,-23.83333,"sorghum",117,2.06818586174616
"IS2416.70MUKAAXX.1.250006449",31.5,-23.83333,"sorghum",117,2.06818586174616
"IS24283.D1EYBACXX.1.250137795",33.29000092,-8.729999542,"sorghum",134,2.12710479836481
"IS24286.D1EYBACXX.1.250137797",35.58000183,-7.920000076,"sorghum",89,1.94939000664491
"IS24287.D1EYBACXX.1.250137798",34.63000107,-8.850000381,"sorghum",110,2.04139268515822
"IS24288.D1EYBACXX.1.250137799",34.77000046,-9.329999924,"sorghum",163,2.21218760440396
"IS24292.D1EYBACXX.1.250137800",35.63999939,-10.68000031,"sorghum",NA,NA
"IS24294.D1EYBACXX.1.250137801",37.36000061,-11.10999966,"sorghum",133,2.12385164096709
"IS24297.D1EYBACXX.1.250137802",39.31000137,-6.179999828,"sorghum",204,2.3096301674259
"IS24299.D1EYBACXX.1.250137803",39.29999924,-6.849999905,"sorghum",NA,NA
"IS2430.70MUKAAXX.1.250006461",5.25,13.06000042,"sorghum",NA,NA
"IS24302.D1EYBACXX.1.250137804",39.06999969,-10.92000008,"sorghum",99,1.99563519459755
"IS24308.D1EYBACXX.1.250137805",38.34999847,-6.400000095,"sorghum",146,2.16435285578444
"IS24309.D1EYBACXX.1.250137806",30.56999969,-6.849999905,"sorghum",126,2.10037054511756
"IS24327.D1EYBACXX.1.250137807",76.48000336,19.87999916,"sorghum",113,2.05307844348342
"IS24332.D1EYBACXX.1.250137808",77.55999756,20.22999954,"sorghum",107,2.02938377768521
"IS24334.D1EYBACXX.1.250137809",77.98999786,20.70999908,"sorghum",107,2.02938377768521
"IS24336.D1EYBACXX.1.250137810",79.37000275,20.42000008,"sorghum",157,2.19589965240923
"IS24348.MRG.4.250047526",74.68000031,21.18000031,"sorghum",104,2.01703333929878
"IS24360.D1EYBACXX.1.250137811",73.94000244,19.01000023,"sorghum",154,2.18752072083646
"IS24369.D1EYBACXX.1.250137812",76.37999725,18.72999954,"sorghum",166,2.22010808804005
"IS24379.D1EYBACXX.1.250137813",79.58999634,26.54999924,"sorghum",151,2.17897694729317
"IS24386.D1EYBACXX.1.250137814",78.06999969,27.88999939,"sorghum",NA,NA
"IS24389.D1EYBACXX.1.250137815",77.84999847,28.39999962,"sorghum",NA,NA
"IS24413.D1EYBACXX.1.250137816",81.13999939,25.37999916,"sorghum",143,2.15533603746506
"IS24416.D1EYBACXX.1.250137817",81.08999634,26.06999969,"sorghum",129,2.11058971029925
"IS24417.D1EYBACXX.1.250137818",81.83999634,25.45000076,"sorghum",NA,NA
"IS24713.B064FABXX.1.250009985",8.489999771,9.800000191,"sorghum",96,1.98227123303957
"IS24775.D0D0HACXX.5.250046090",13.63000011,10.88000011,"sorghum",190,2.27875360095283
"IS24786.B064FABXX.1.250009997",13.63000011,10.88000011,"sorghum",190,2.27875360095283
"IS24875.D1EYBACXX.1.250137819",9.210000038,9.390000343,"sorghum",110,2.04139268515822
"IS25055.B064FABXX.1.250009954",-0.980000019,9.399999619,"sorghum",144,2.15836249209525
"IS25098.D1EYBACXX.1.250137820",-1.031819,7.9550113,"sorghum",265,2.42324587393681
"IS25506.D1EYBACXX.1.250137821",30.09000015,-3.210000038,"sorghum",204,2.3096301674259
"IS25543.D1EYBACXX.1.250137822",28.95000076,-2.559999943,"sorghum",354,2.54900326202579
"IS25548.MRG.4.250047537",29.36000061,-2.059999943,"sorghum",NA,NA
"IS25670.D1EYBACXX.1.250137823",-4.090000153,13.43999958,"sorghum",90,1.95424250943932
"IS25690.D1EYBACXX.1.250137824",-6.559999943,14.72999954,"sorghum",58,1.76342799356294
"IS25694.D1EYBACXX.1.250137825",-7.659999847,15.01000023,"sorghum",51,1.70757017609794
"IS25702.628P7AAXX.7.250007063",-9.380000114,15.15999985,"sorghum",41,1.61278385671974
"IS25706.D1EYBACXX.1.250137826",-8.229999542,14.46000004,"sorghum",58,1.76342799356294
"IS25708.D1EYBACXX.1.250137827",-8.479999542,15.26000023,"sorghum",56,1.7481880270062
"IS25722.D1EYBACXX.1.250137828",-9.550000191,14.30000019,"sorghum",60,1.77815125038364
"IS25732.MRG.4.250047538",-10.35999966,14.27000046,"sorghum",76,1.88081359228079
"IS25733.B064FABXX.1.250009950",-9.350000381,15.05000019,"sorghum",36,1.55630250076729
"IS25752.D1EYBACXX.1.250137829",-3.50999999,15.01000023,"sorghum",57,1.75587485567249
"IS25766.D1EYBACXX.1.250137830",-4.039999962,15.42000008,"sorghum",67,1.82607480270083
"IS25772.D1EYBACXX.1.250137831",-11.65999985,13.85999966,"sorghum",94,1.9731278535997
"IS25783.D1EYBACXX.1.250137832",-11.35000038,15.31000042,"sorghum",44,1.64345267648619
"IS25784.D1EYBACXX.1.250137833",-10.36999989,13.39000034,"sorghum",140,2.14612803567824
"IS25798.D1EYBACXX.1.250137834",-9.710000038,12.02999973,"sorghum",198,2.29666519026153
"IS25804.D1EYBACXX.1.250137835",-11.07999992,12.39999962,"sorghum",199,2.29885307640971
"IS25812.D1EYBACXX.1.250137836",-10.57999992,12.71000004,"sorghum",144,2.15836249209525
"IS25816.D1EYBACXX.1.250137837",-6.119999886,11.44999981,"sorghum",111,2.04532297878666
"IS25836.B064FABXX.1.250010010",-10.27000046,15.14999962,"sorghum",67,1.82607480270083
"IS25839.D1EYBACXX.1.250137838",-4.119999886,14,"sorghum",65,1.81291335664286
"IS25848.D0D0HACXX.5.250046091",-9.449999809,13.35000038,"sorghum",105,2.02118929906994
"IS25865.D1EYBACXX.1.250137839",-9.119999886,12.57999992,"sorghum",113,2.05307844348342
"IS25868.D1EYBACXX.1.250137840",-9.979999542,12.88000011,"sorghum",93,1.96848294855394
"IS25877.D1EYBACXX.1.250137841",-8.199999809,13.06999969,"sorghum",106,2.02530586526477
"IS25888.D1EYBACXX.1.250137842",-7.579999924,14.21000004,"sorghum",86,1.93449845124357
"IS25912.D1EYBACXX.1.250137843",-8.449999809,13.69999981,"sorghum",56,1.7481880270062
"IS25913.D1EYBACXX.1.250137844",-7.800000191,13.46000004,"sorghum",87,1.93951925261862
"IS25921.D1EYBACXX.1.250137845",-7.559999943,13.05000019,"sorghum",80,1.90308998699194
"IS25931.D1EYBACXX.1.250137846",-8.380000114,12.02999973,"sorghum",89,1.94939000664491
"IS25936.D1EYBACXX.1.250137847",-8.25,11.56000042,"sorghum",109,2.03742649794062
"IS25945.D1EYBACXX.1.250138133",-7.539999962,11.59000015,"sorghum",99,1.99563519459755
"IS25966.D1EYBACXX.1.250138134",-8.199999809,10.60000038,"sorghum",148,2.17026171539496
"IS25985.D1EYBACXX.1.250138135",-7.260000229,10.27999973,"sorghum",150,2.17609125905568
"IS25987.D1EYBACXX.1.250138136",-6.5,10.75,"sorghum",136,2.13353890837022
"IS25989.MRG.4.250047541",-7.010000229,11.27999973,"sorghum",79,1.89762709129044
"IS26000.D1EYBACXX.1.250138137",-5.409999847,11.85999966,"sorghum",101,2.00432137378264
"IS26005.D1EYBACXX.1.250138138",-5.400000095,11.13000011,"sorghum",131,2.11727129565576
"IS26008.D1EYBACXX.1.250138139",-5.769999981,10.55000019,"sorghum",147,2.16731733474818
"IS26025.MRG.4.250047542",-6.360000134,12.39000034,"sorghum",79,1.89762709129044
"IS26031.D1EYBACXX.1.250138140",-5.5,13.06999969,"sorghum",56,1.7481880270062
"IS26056.D1EYBACXX.1.250138141",-4.579999924,13.27999973,"sorghum",91,1.95904139232109
"IS26072.D1EYBACXX.1.250138142",-5.050000191,12.55000019,"sorghum",68,1.83250891270624
"IS26090.D1EYBACXX.1.250138143",-3.339999914,16.09000015,"sorghum",64,1.80617997398389
"IS26091.D1EYBACXX.1.250138144",-2.680000067,15.21000004,"sorghum",100,2
"IS26101.D1EYBACXX.1.250138145",-1.409999967,15.17000008,"sorghum",60,1.77815125038364
"IS26103.D1EYBACXX.1.250138146",-2.049999952,15,"sorghum",206,2.31386722036915
"IS26108.D1EYBACXX.1.250138147",-2.75,14.65999985,"sorghum",101,2.00432137378264
"IS26110.B064FABXX.1.250010016",-2.230000019,14.43000031,"sorghum",59,1.77085201164214
"IS26123.D1EYBACXX.1.250138148",-3.349999905,13.75,"sorghum",63,1.79934054945358
"IS26131.D1EYBACXX.1.250138149",-3.160000086,14.39999962,"sorghum",63,1.79934054945358
"IS26136.D1EYBACXX.1.250138150",-3.75,14.40999985,"sorghum",66,1.81954393554187
"IS26137.D1EYBACXX.1.250138151",-5.210000038,14.85999966,"sorghum",61,1.78532983501077
"IS26142.D1EYBACXX.1.250138152",-6.010000229,14.77999973,"sorghum",113,2.05307844348342
"IS26147.D1EYBACXX.1.250138153",-5.25,13.57999992,"sorghum",71,1.85125834871908
"IS26148.D1EYBACXX.1.250138154",-11.46000004,14.30000019,"sorghum",108,2.03342375548695
"IS26198.D0D0HACXX.5.250046092",0.07,10.59000015,"sorghum",188,2.27415784926368
"IS26222.MRG.4.250047544",0.230000004,10.80000019,"sorghum",136,2.13353890837022
"IS26224.D0D0HACXX.5.250046093",0.49000001,10.5,"sorghum",186,2.26951294421792
"IS26282.D1EYBACXX.1.250138155",0.439999998,9.529999733,"sorghum",174,2.2405492482826
"IS26285.D1EYBACXX.1.250138156",0.49000001,10.01000023,"sorghum",193,2.28555730900777
"IS26370.D1EYBACXX.1.250138157",1.110000014,9.130000114,"sorghum",138,2.13987908640124
"IS26376.D1EYBACXX.1.250138158",1,8.359999657,"sorghum",178,2.25042000230889
"IS26390.D1EYBACXX.1.250138159",0.850000024,6.900000095,"sorghum",490,2.69019608002851
"IS26404.D1EYBACXX.1.250138161",1.350000024,6.199999809,"sorghum",321,2.50650503240487
"IS26419.D1EYBACXX.1.250138162",1.730000019,6.800000191,"sorghum",241,2.38201704257487
"IS26434.D1EYBACXX.1.250138163",3.150000095,9.510000229,"sorghum",79,1.89762709129044
"IS26485.D1EYBACXX.1.250138164",3.700000048,10.93000031,"sorghum",113,2.05307844348342
"IS26516.D1EYBACXX.1.250138165",3.230000019,11.93999958,"sorghum",105,2.02118929906994
"IS26532.D1EYBACXX.1.250138166",2.529999971,11.64999962,"sorghum",102,2.00860017176192
"IS26540.D1EYBACXX.1.250138167",2.25,11.02000046,"sorghum",144,2.15836249209525
"IS26548.D1EYBACXX.1.250138168",2.710000038,10.77999973,"sorghum",174,2.2405492482826
"IS26565.D1EYBACXX.1.250138169",1.379999995,10.48999977,"sorghum",156,2.19312459835446
"IS26566.D1EYBACXX.1.250138170",2.059999943,6.400000095,"sorghum",149,2.17318626841227
"IS26575.D1EYBACXX.1.250138171",1.080000043,10.93000031,"sorghum",138,2.13987908640124
"IS26576.D1EYBACXX.1.250138172",3,11.18000031,"sorghum",125,2.09691001300806
"IS26579.D1EYBACXX.1.250138173",2.559999943,9.409999847,"sorghum",100,2
"IS26588.D1EYBACXX.1.250138174",1.50999999,10,"sorghum",173,2.2380461031288
"IS26594.D1EYBACXX.1.250138175",1.659999967,9.010000229,"sorghum",149,2.17318626841227
"IS26596.D1EYBACXX.1.250138176",1.730000019,8.5,"sorghum",118,2.07188200730613
"IS26598.D1EYBACXX.1.250138177",1.629999995,9.5,"sorghum",109,2.03742649794062
"IS26602.D1EYBACXX.1.250138178",1.659999967,7.829999924,"sorghum",135,2.13033376849501
"IS26634.D1EYBACXX.1.250138179",24.17000008,-13.82999992,"sorghum",216,2.33445375115093
"IS26635.D1EYBACXX.1.250138180",23,-13.5,"sorghum",157,2.19589965240923
"IS26638.D1EYBACXX.1.250138181",24.82999992,-12.32999992,"sorghum",144,2.15836249209525
"IS26641.D1EYBACXX.1.250138182",28.90999985,-9.649999619,"sorghum",122,2.08635983067475
"IS26821.D1EYBACXX.1.250138183",44.00999832,12.63000011,"sorghum",599,2.77742682238931
"IS26827.D1EYBACXX.1.250138184",43.31999969,16.59000015,"sorghum",216,2.33445375115093
"IS26837.D1EYBACXX.1.250138185",32.45000076,5.039999962,"sorghum",185,2.26717172840301
"IS26925.D1EYBACXX.1.250138186",77.66999817,8.720000267,"sorghum",NA,NA
"IS26978.D1EYBACXX.1.250138187",77.05000305,21.31999969,"sorghum",209,2.32014628611105
"IS26991.D1EYBACXX.1.250138188",85.33000183,23.35000038,"sorghum",NA,NA
"IS26993.D1EYBACXX.1.250138189",84.80999756,23.82999992,"sorghum",167,2.22271647114758
"IS27003.D1EYBACXX.1.250138190",76.08000183,27.67000008,"sorghum",102,2.00860017176192
"IS27071.D1EYBACXX.1.250138191",30.78000069,-20.88999939,"sorghum",117,2.06818586174616
"IS27087.D1EYBACXX.1.250138192",31.40999985,-22.04000092,"sorghum",112,2.04921802267018
"IS27100.D1EYBACXX.1.250138193",31.45000076,-20.35000038,"sorghum",149,2.17318626841227
"IS27123.D1EYBACXX.1.250138194",28.89999962,-19.01000023,"sorghum",87,1.93951925261862
"IS27129.D1EYBACXX.1.250138195",27.82999992,-20.47999954,"sorghum",95,1.97772360528885
"IS27132.D1EYBACXX.1.250138196",27.75,-19.76000023,"sorghum",92,1.96378782734556
"IS27137.D1EYBACXX.1.250138197",30,-19.65999985,"sorghum",131,2.11727129565576
"IS27139.D1EYBACXX.1.250138198",27.75,-18.32999992,"sorghum",92,1.96378782734556
"IS27146.70MUKAAXX.1.250006389",32.5,-19.57999992,"sorghum",110,2.04139268515822
"IS27156.D1EYBACXX.1.250138199",29.54999924,-18.54999924,"sorghum",96,1.98227123303957
"IS27164.70MUKAAXX.1.250006426",30.54999924,-19.82999992,"sorghum",94,1.9731278535997
"IS27165.D1EYBACXX.1.250138200",31.28000069,-18.89999962,"sorghum",98,1.9912260756925
"IS27167.D1EYBACXX.1.250138201",28.52000046,-18.12000084,"sorghum",85,1.92941892571429
"IS27169.D1EYBACXX.1.250138202",29.44000053,-19.27000046,"sorghum",77,1.88649072517248
"IS27179.D1EYBACXX.1.250138203",30.18000031,-20.85000038,"sorghum",100,2
"IS27215.D1EYBACXX.1.250138204",29.61000061,-17.55999947,"sorghum",118,2.07188200730613
"IS27222.D1EYBACXX.1.250138205",30.18000031,-17.62000084,"sorghum",119,2.07554696139253
"IS27233.D1EYBACXX.1.250138206",29.39999962,-16.05999947,"sorghum",138,2.13987908640124
"IS27253.D1EYBACXX.1.250138207",32.18000031,-16.57999992,"sorghum",148,2.17026171539496
"IS27287.D0D0HACXX.5.250046095",-0.819999993,13.15999985,"sorghum",56,1.7481880270062
"IS27292.D1EYBACXX.1.250138208",-1.179999948,13.71000004,"sorghum",76,1.88081359228079
"IS27336.D1EYBACXX.1.250138209",-2.529999971,14.05000019,"sorghum",49,1.69019608002851
"IS27387.D1EYBACXX.1.250138210",0.699999988,11.25,"sorghum",73,1.86332286012046
"IS27393.D1EYBACXX.1.250138211",0.02,11.52999973,"sorghum",78,1.89209460269048
"IS27490.70MUKAAXX.1.250006429",-3.809999943,12.77000046,"sorghum",92,1.96378782734556
"IS27502.D1EYBACXX.1.250138212",-4.079999924,12.18000031,"sorghum",68,1.83250891270624
"IS27527.D1EYBACXX.1.250138213",-3.279999971,11.80000019,"sorghum",129,2.11058971029925
"IS27557.MRG.4.250047552",-2.460000038,12.23999977,"sorghum",67,1.82607480270083
"IS27587.B064FABXX.1.250009955",14.9796,11.3344,"sorghum",160,2.20411998265592
"IS27599.B064FABXX.1.250009967",14.63000011,12.22999954,"sorghum",127,2.10380372095596
"IS27680.D1EYBACXX.1.250138214",-12.86999989,8.479999542,"sorghum",313,2.49554433754645
"IS27697.MRG.4.250047553",-12.35000038,8.579999924,"sorghum",302,2.48000694295715
"IS27708.D1EYBACXX.1.250138215",-11.05000019,8,"sorghum",346,2.53907609879278
"IS27717.D1EYBACXX.1.250138216",-11.55000019,7.929999828,"sorghum",301,2.47856649559384
"IS27726.D1EYBACXX.1.250138217",-11.42000008,7.230000019,"sorghum",350,2.54406804435028
"IS27736.D1EYBACXX.1.250138218",-10.73999977,8.619999886,"sorghum",479,2.68033551341456
"IS27740.D1EYBACXX.1.250138219",-11.77000046,8.449999809,"sorghum",328,2.51587384371168
"IS27766.D1EYBACXX.1.250138220",-12.18999958,9.279999733,"sorghum",298,2.47421626407626
"IS27775.D1EYBACXX.1.250138221",-11.42000008,9.850000381,"sorghum",249,2.39619934709574
"IS27855.B064FABXX.1.250009999",30.95999908,-23.37999916,"sorghum",120,2.07918124604762
"IS27858.D1EYBACXX.1.250138222",28.73999977,-26.75,"sorghum",154,2.18752072083646
"IS27859.D1EYBACXX.1.250138223",31.05999947,-29.14999962,"sorghum",319,2.50379068305718
"IS27887.MRG.4.250047555",29.48999977,-24.19000053,"sorghum",121,2.08278537031645
"IS27912.MRG.4.250047556",29.76000023,-26,"sorghum",156,2.19312459835446
"IS27942.D1EYBACXX.1.250138224",45.31999969,14.02999973,"sorghum",242,2.38381536598043
"IS28036.D1EYBACXX.1.250138225",44.06999969,17.02000046,"sorghum",122,2.08635983067475
"IS28086.D1EYBACXX.1.250138226",43.47999954,13.25,"sorghum",157,2.19589965240923
"IS28141.MRG.4.250047557",47.45000076,15.23999977,"sorghum",114,2.05690485133647
"IS28143.D1EYBACXX.1.250138227",43.18999863,14.13000011,"sorghum",663,2.82151352840477
"IS28313.MRG.4.250047558",48.20000076,16.02000046,"sorghum",117,2.06818586174616
"IS28317.D1EYBACXX.1.250138228",49.04999924,14.68000031,"sorghum",329,2.51719589794997
"IS28332.B064FABXX.1.250010011",44.09000015,13.47000027,"sorghum",246,2.39093510710338
"IS28444.D1EYBACXX.1.250138006",45.5,13.52999973,"sorghum",211,2.32428245529769
"IS28449.MRG.4.250047560",43.04000092,15.11999989,"sorghum",124,2.09342168516224
"IS28451.MRG.4.250047561",43.04000092,15.11999989,"sorghum",124,2.09342168516224
"IS28453.D1EYBACXX.1.250138007",44.9075,12.7472,"sorghum",289,2.46089784275655
"IS28614.MRG.4.250047562",46.27999878,14.19999981,"sorghum",255,2.40654018043396
"IS28688.D0D0HACXX.5.250046097",44.47000122,13.44999981,"sorghum",120,2.07918124604762
"IS28740.B064FABXX.1.250009975",44.15000153,15.31999969,"sorghum",192,2.28330122870355
"IS28747.MRG.4.250047563",44.49000168,13.06999969,"sorghum",75,1.8750612633917
"IS28749.D1EYBACXX.1.250138008",47.04999924,14.18999958,"sorghum",184,2.26481782300954
"IS28849.B064FABXX.1.250009948",43.56000137,15.14000034,"sorghum",254,2.40483371661994
"IS28966.D1EYBACXX.1.250138009",54.27000046,12.52999973,"sorghum",212,2.32633586092875
"IS28991.B064FABXX.1.250009956",49.24000168,16.04000092,"sorghum",113,2.05307844348342
"IS29053.D1EYBACXX.1.250138010",43.65000153,15.72000027,"sorghum",272,2.4345689040342
"IS29091.MRG.4.250047565",45.20999908,14.48999977,"sorghum",163,2.21218760440396
"IS29100.MRG.4.250047566",43.16999817,15.18999958,"sorghum",273,2.43616264704076
"IS29187.MRG.4.250047567",31.13999939,-26.31999969,"sorghum",209,2.32014628611105
"IS29228.D1EYBACXX.1.250138011",31.61000061,-27.21999931,"sorghum",193,2.28555730900777
"IS29233.70MUKAAXX.1.250006441",31.01000023,-26.95000076,"sorghum",166,2.22010808804005
"IS29239.MRG.4.250047569",31.01000023,-26.95000076,"sorghum",166,2.22010808804005
"IS29241.MRG.4.250047570",31.01000023,-26.95000076,"sorghum",166,2.22010808804005
"IS29304.MRG.4.250047572",31.13999939,-26.31999969,"sorghum",209,2.32014628611105
