Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
127486at3193	NA	NA	NA	NA	LOC_Os02g05800	LOC_Os02g05800:1.42765e-05	NA	NA	AT1G14870;AT1G14880;AT5G35525	AT1G14870:1.01254e-05;AT1G14880:1.01254e-05;AT5G35525:0.000420732	2
127701at2759	Zm00001eb142230	Zm00001eb142230:0.00157329	NA	NA	NA	NA	NA	NA	AT5G24860	AT5G24860:4.40552e-06	2
127701at3193	Zm00001eb142230	Zm00001eb142230:0.00157329	NA	NA	NA	NA	NA	NA	AT5G24860	AT5G24860:4.40552e-06	2
127701at33090	Zm00001eb142230	Zm00001eb142230:0.00157329	NA	NA	NA	NA	NA	NA	AT5G24860	AT5G24860:4.40552e-06	2
128470at3193	NA	NA	NA	NA	LOC_Os04g06650	LOC_Os04g06650:0.000974026	NA	NA	AT1G02160	AT1G02160:1.59539e-06	2
129073at2759	Zm00001eb427810	Zm00001eb427810:0.00302723	NA	NA	NA	NA	NA	NA	AT3G03910;AT5G07440	AT3G03910:9.36111e-08;AT5G07440:0.000101281	2
129073at3193	Zm00001eb427810	Zm00001eb427810:0.00302723	NA	NA	NA	NA	NA	NA	AT3G03910;AT5G07440	AT3G03910:9.36111e-08;AT5G07440:0.000101281	2
129073at33090	Zm00001eb427810	Zm00001eb427810:0.00302723	NA	NA	NA	NA	NA	NA	AT3G03910;AT5G07440	AT3G03910:9.36111e-08;AT5G07440:0.000101281	2
129176at2759	Zm00001eb433540	Zm00001eb433540:0.00270713	SORBI_3006G264201	SORBI_3006G264201:5.69973e-05	NA	NA	NA	NA	NA	NA	2
129176at3193	Zm00001eb433540	Zm00001eb433540:0.00270713	SORBI_3006G264201	SORBI_3006G264201:5.69973e-05	NA	NA	NA	NA	NA	NA	2
129176at33090	Zm00001eb433540	Zm00001eb433540:0.00270713	SORBI_3006G264201	SORBI_3006G264201:5.69973e-05	NA	NA	NA	NA	NA	NA	2
129891at4447	Zm00001eb413950	Zm00001eb413950:0.00216216	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0191950	HORVU.MOREX.r3.2HG0191950:0.000156461	NA	NA	2
130594at3193	NA	NA	SORBI_3008G063100	SORBI_3008G063100:0.00110655	NA	NA	NA	NA	AT1G03680;AT3G15360;AT4G03520	AT1G03680:0.000105973;AT3G15360:6.78152e-05;AT4G03520:7.60334e-06	2
1307068at2759	NA	NA	SORBI_3004G025800	SORBI_3004G025800:0.00225656	NA	NA	NA	NA	AT1G32380;AT2G35390	AT1G32380:3.77238e-07;AT2G35390:5.5252e-07	2
1307at38820	Zm00001eb433530	Zm00001eb433530:0.00270713	SORBI_3006G263900	SORBI_3006G263900:5.69973e-05	NA	NA	NA	NA	NA	NA	2
1307at4447	Zm00001eb433530	Zm00001eb433530:0.00270713	SORBI_3006G263900	SORBI_3006G263900:5.69973e-05	NA	NA	NA	NA	NA	NA	2
13240at38820	Zm00001eb014500;Zm00001eb396330	Zm00001eb014500:0.00224066;Zm00001eb396330:0.00139084	NA	NA	LOC_Os03g03050	LOC_Os03g03050:3.56428e-07	NA	NA	NA	NA	2
13240at4447	Zm00001eb014500;Zm00001eb396330	Zm00001eb014500:0.00224066;Zm00001eb396330:0.00139084	NA	NA	LOC_Os03g03050	LOC_Os03g03050:3.56428e-07	NA	NA	NA	NA	2
133119at3193	Zm00001eb385880	Zm00001eb385880:2.62154e-05	NA	NA	NA	NA	NA	NA	AT1G15470;AT1G52730;AT3G15610	AT1G15470:3.01314e-05;AT1G52730:2.35607e-06;AT3G15610:0.000864084	2
133119at33090	Zm00001eb385880	Zm00001eb385880:2.62154e-05	NA	NA	NA	NA	NA	NA	AT1G15470;AT1G52730;AT3G15610	AT1G15470:3.01314e-05;AT1G52730:2.35607e-06;AT3G15610:0.000864084	2
133462at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0400940;HORVU.MOREX.r3.4HG0400950;HORVU.MOREX.r3.4HG0400960;HORVU.MOREX.r3.4HG0400980	HORVU.MOREX.r3.4HG0400940:0.00113924;HORVU.MOREX.r3.4HG0400950:0.00113924;HORVU.MOREX.r3.4HG0400960:0.000451962;HORVU.MOREX.r3.4HG0400980:0.00233257	AT4G38540	AT4G38540:3.45101e-10	2
134140at3193	Zm00001eb032000	Zm00001eb032000:0.00144892	NA	NA	NA	NA	NA	NA	AT5G06510	AT5G06510:0.00134998	2
136267at2759	Zm00001eb247440	Zm00001eb247440:0.00360721	NA	NA	NA	NA	NA	NA	AT1G33350	AT1G33350:8.73933e-05	2
136267at3193	Zm00001eb247440	Zm00001eb247440:0.00360721	NA	NA	NA	NA	NA	NA	AT1G33350	AT1G33350:8.73933e-05	2
136267at33090	Zm00001eb247440	Zm00001eb247440:0.00360721	NA	NA	NA	NA	NA	NA	AT1G33350	AT1G33350:8.73933e-05	2
136934at3193	NA	NA	NA	NA	LOC_Os08g01390	LOC_Os08g01390:0.000568831	NA	NA	AT5G54580	AT5G54580:4.25461e-10	2
136934at33090	NA	NA	NA	NA	LOC_Os08g01390	LOC_Os08g01390:0.000568831	NA	NA	AT5G54580	AT5G54580:4.25461e-10	2
13721at38820	Zm00001eb375120	Zm00001eb375120:0.0010892	SORBI_3010G059900	SORBI_3010G059900:0.000630194	NA	NA	NA	NA	NA	NA	2
13721at4447	Zm00001eb375120	Zm00001eb375120:0.0010892	SORBI_3010G059800;SORBI_3010G059900;SORBI_3010G060100	SORBI_3010G059800:0.000630194;SORBI_3010G059900:0.000630194;SORBI_3010G060100:0.000630194	NA	NA	NA	NA	NA	NA	2
13870at38820	Zm00001eb059230	Zm00001eb059230:0.000244332	NA	NA	NA	NA	HORVU.MOREX.r3.1HG0007200	HORVU.MOREX.r3.1HG0007200:0.00248178	NA	NA	2
13870at4447	Zm00001eb059230	Zm00001eb059230:0.000244332	NA	NA	NA	NA	HORVU.MOREX.r3.1HG0007200	HORVU.MOREX.r3.1HG0007200:0.00248178	NA	NA	2
139691at3193	NA	NA	SORBI_3004G201700;SORBI_3006G120500	SORBI_3004G201700:0.0005895;SORBI_3006G120500:0.000975289	NA	NA	NA	NA	AT1G12990;AT2G13290;AT5G14480	AT1G12990:0.000272177;AT2G13290:7.32573e-07;AT5G14480:0.000976612	2
139695at2759	Zm00001eb046050;Zm00001eb296230;Zm00001eb385870;Zm00001eb398750	Zm00001eb046050:0.00365408;Zm00001eb296230:0.00361091;Zm00001eb385870:2.62154e-05;Zm00001eb398750:0.0017272	NA	NA	NA	NA	NA	NA	AT1G01120;AT1G19440;AT1G68530;AT3G52160;AT5G43760	AT1G01120:0.000341687;AT1G19440:1.16192e-05;AT1G68530:4.80596e-05;AT3G52160:9.35247e-07;AT5G43760:0.000583244	2
14147at38820	Zm00001eb046750	Zm00001eb046750:6.87343e-05	NA	NA	LOC_Os03g01460	LOC_Os03g01460:4.77947e-06	NA	NA	NA	NA	2
14147at4447	Zm00001eb046750	Zm00001eb046750:6.87343e-05	NA	NA	LOC_Os03g01460	LOC_Os03g01460:4.77947e-06	NA	NA	NA	NA	2
141638at2759	NA	NA	SORBI_3001G374600	SORBI_3001G374600:0.000127434	NA	NA	NA	NA	AT3G62730	AT3G62730:0.000995621	2
141638at33090	NA	NA	SORBI_3001G374600	SORBI_3001G374600:0.000127434	NA	NA	NA	NA	AT3G62730	AT3G62730:0.000995621	2
141780at2759	Zm00001eb123400	Zm00001eb123400:0.000686489	NA	NA	NA	NA	NA	NA	AT5G12380	AT5G12380:5.84379e-08	2
141780at3193	Zm00001eb123400	Zm00001eb123400:0.000686489	NA	NA	NA	NA	NA	NA	AT5G12380	AT5G12380:5.84379e-08	2
141780at33090	Zm00001eb123400	Zm00001eb123400:0.000686489	NA	NA	NA	NA	NA	NA	AT5G12380	AT5G12380:5.84379e-08	2
1417851at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0526960	HORVU.MOREX.r3.5HG0526960:0.000678701	AT3G03090	AT3G03090:1.71615e-07	2
141974at3193	NA	NA	NA	NA	LOC_Os08g05250	LOC_Os08g05250:0.00151071	NA	NA	AT2G43130	AT2G43130:0.000592001	2
143419at2759	NA	NA	SORBI_3007G020700	SORBI_3007G020700:0.000267986	NA	NA	NA	NA	AT1G69040;AT1G76990	AT1G69040:0.000103899;AT1G76990:9.24673e-05	2
143419at33090	NA	NA	SORBI_3007G020700	SORBI_3007G020700:0.000267986	NA	NA	NA	NA	AT1G69040;AT1G76990	AT1G69040:0.000103899;AT1G76990:9.24673e-05	2
143898at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0640790	HORVU.MOREX.r3.7HG0640790:0.00132668	AT1G31812	AT1G31812:0.000844775	2
144035at3193	Zm00001eb072000	Zm00001eb072000:0.00127893	NA	NA	NA	NA	NA	NA	AT2G37190;AT3G53430;AT5G60670	AT2G37190:0.000819334;AT3G53430:5.27168e-05;AT5G60670:5.70504e-07	2
144035at33090	Zm00001eb072000	Zm00001eb072000:0.00127893	NA	NA	NA	NA	NA	NA	AT2G37190;AT3G53430;AT5G60670	AT2G37190:0.000819334;AT3G53430:5.27168e-05;AT5G60670:5.70504e-07	2
14468at2759	NA	NA	NA	NA	LOC_Os04g04970	LOC_Os04g04970:0.00250445	HORVU.MOREX.r3.2HG0104270;HORVU.MOREX.r3.2HG0104280	HORVU.MOREX.r3.2HG0104270:0.00230652;HORVU.MOREX.r3.2HG0104280:0.00246446	NA	NA	2
14468at3193	NA	NA	NA	NA	LOC_Os04g04970	LOC_Os04g04970:0.00250445	HORVU.MOREX.r3.2HG0104270;HORVU.MOREX.r3.2HG0104280	HORVU.MOREX.r3.2HG0104270:0.00230652;HORVU.MOREX.r3.2HG0104280:0.00246446	NA	NA	2
14468at33090	NA	NA	NA	NA	LOC_Os04g04970	LOC_Os04g04970:0.00250445	HORVU.MOREX.r3.2HG0104270;HORVU.MOREX.r3.2HG0104280	HORVU.MOREX.r3.2HG0104270:0.00230652;HORVU.MOREX.r3.2HG0104280:0.00246446	NA	NA	2
146065at2759	Zm00001eb106510	Zm00001eb106510:0.00163652	SORBI_3006G264100	SORBI_3006G264100:5.69973e-05	NA	NA	NA	NA	NA	NA	2
146065at3193	Zm00001eb106510	Zm00001eb106510:0.00163652	SORBI_3006G264100	SORBI_3006G264100:5.69973e-05	NA	NA	NA	NA	NA	NA	2
146065at33090	Zm00001eb106510	Zm00001eb106510:0.00163652	SORBI_3006G264100	SORBI_3006G264100:5.69973e-05	NA	NA	NA	NA	NA	NA	2
147018at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0152330	HORVU.MOREX.r3.2HG0152330:0.00151701	AT5G22050	AT5G22050:0.00012351	2
147018at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0152330	HORVU.MOREX.r3.2HG0152330:0.00151701	AT5G22050	AT5G22050:0.00012351	2
147018at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0152330	HORVU.MOREX.r3.2HG0152330:0.00151701	AT5G22050	AT5G22050:0.00012351	2
14702at38820	Zm00001eb415940	Zm00001eb415940:0.00307831	NA	NA	LOC_Os08g01570	LOC_Os08g01570:0.000591748	NA	NA	NA	NA	2
14702at4447	Zm00001eb415940	Zm00001eb415940:0.00307831	NA	NA	LOC_Os08g01570	LOC_Os08g01570:0.000591748	NA	NA	NA	NA	2
148463at3193	Zm00001eb300750	Zm00001eb300750:5.81765e-05	NA	NA	NA	NA	NA	NA	AT5G52520	AT5G52520:0.000606704	2
15016at38820	NA	NA	NA	NA	LOC_Os03g03640	LOC_Os03g03640:9.70089e-07	HORVU.MOREX.r3.2HG0119180	HORVU.MOREX.r3.2HG0119180:0.000989722	NA	NA	2
15016at4447	NA	NA	NA	NA	LOC_Os03g03640	LOC_Os03g03640:9.70089e-07	HORVU.MOREX.r3.2HG0119180	HORVU.MOREX.r3.2HG0119180:0.000989722	NA	NA	2
150385at2759	NA	NA	NA	NA	LOC_Os02g05080	LOC_Os02g05080:0.00130899	NA	NA	AT5G63510	AT5G63510:8.29538e-05	2
15057at38820	Zm00001eb211610	Zm00001eb211610:0.00418476	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0302020	HORVU.MOREX.r3.3HG0302020:7.71402e-06	NA	NA	2
15057at4447	Zm00001eb211610	Zm00001eb211610:0.00418476	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0302020	HORVU.MOREX.r3.3HG0302020:7.71402e-06	NA	NA	2
151243at3193	Zm00001eb163720	Zm00001eb163720:0.00330482	NA	NA	LOC_Os12g01240	LOC_Os12g01240:0.00218054	NA	NA	NA	NA	2
151851at2759	Zm00001eb321010	Zm00001eb321010:0.000896581	NA	NA	NA	NA	NA	NA	AT1G20550;AT1G76270;AT4G16650;AT4G38390	AT1G20550:9.75996e-05;AT1G76270:0.000605433;AT4G16650:0.000192555;AT4G38390:3.16566e-11	2
151851at3193	Zm00001eb321010	Zm00001eb321010:0.000896581	NA	NA	NA	NA	NA	NA	AT1G20550;AT1G76270;AT4G16650;AT4G38390	AT1G20550:9.75996e-05;AT1G76270:0.000605433;AT4G16650:0.000192555;AT4G38390:3.16566e-11	2
151851at33090	Zm00001eb321010	Zm00001eb321010:0.000896581	NA	NA	NA	NA	NA	NA	AT1G20550;AT1G76270;AT4G16650;AT4G38390	AT1G20550:9.75996e-05;AT1G76270:0.000605433;AT4G16650:0.000192555;AT4G38390:3.16566e-11	2
151957at3193	NA	NA	NA	NA	LOC_Os05g04470	LOC_Os05g04470:0.00084845	NA	NA	AT2G29700	AT2G29700:0.00014152	2
152860at3193	Zm00001eb231500	Zm00001eb231500:0.00368521	NA	NA	NA	NA	NA	NA	AT2G18245	AT2G18245:0.000384474	2
153203at3193	NA	NA	SORBI_3001G329300	SORBI_3001G329300:7.05297e-05	NA	NA	NA	NA	AT2G23090	AT2G23090:1.2986e-06	2
153283at33090	Zm00001eb001370;Zm00001eb331700	Zm00001eb001370:0.000348138;Zm00001eb331700:0.00178156	NA	NA	NA	NA	NA	NA	AT1G55180	AT1G55180:0.000257596	2
15544at3193	NA	NA	SORBI_3010G059300	SORBI_3010G059300:0.00192477	NA	NA	NA	NA	AT3G10860;AT5G05370	AT3G10860:8.77899e-05;AT5G05370:4.84509e-05	2
15627at4447	Zm00001eb322580	Zm00001eb322580:0.0014035	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0339730	HORVU.MOREX.r3.4HG0339730:0.00359315	NA	NA	2
156510at3193	Zm00001eb293810	Zm00001eb293810:0.00117671	SORBI_3001G161700	SORBI_3001G161700:0.000913529	NA	NA	NA	NA	NA	NA	2
156510at33090	Zm00001eb293810	Zm00001eb293810:0.00117671	SORBI_3001G161700	SORBI_3001G161700:0.000913529	NA	NA	NA	NA	NA	NA	2
156726at2759	Zm00001eb178490	Zm00001eb178490:0.000347068	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0541100	HORVU.MOREX.r3.6HG0541100:0.00098324	NA	NA	2
156726at3193	Zm00001eb178490	Zm00001eb178490:0.000347068	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0541100	HORVU.MOREX.r3.6HG0541100:0.00098324	NA	NA	2
156726at33090	Zm00001eb178490	Zm00001eb178490:0.000347068	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0541100	HORVU.MOREX.r3.6HG0541100:0.00098324	NA	NA	2
15707at38820	NA	NA	SORBI_3001G119400	SORBI_3001G119400:0.00029603	NA	NA	HORVU.MOREX.r3.4HG0336870	HORVU.MOREX.r3.4HG0336870:0.000551396	NA	NA	2
15707at4447	NA	NA	SORBI_3001G119400	SORBI_3001G119400:0.00029603	NA	NA	HORVU.MOREX.r3.4HG0336870	HORVU.MOREX.r3.4HG0336870:0.000551396	NA	NA	2
158150at33090	NA	NA	NA	NA	LOC_Os11g02760	LOC_Os11g02760:7.75236e-05	NA	NA	AT1G47560	AT1G47560:2.29883e-07	2
158179at2759	Zm00001eb208230	Zm00001eb208230:0.00181967	NA	NA	NA	NA	NA	NA	AT3G48040;AT4G28950;AT4G35950;AT5G45970;AT5G62880	AT3G48040:2.88244e-05;AT4G28950:1.58235e-05;AT4G35950:0.000307168;AT5G45970:2.43489e-06;AT5G62880:0.000902693	2
158179at3193	Zm00001eb208230	Zm00001eb208230:0.00181967	NA	NA	NA	NA	NA	NA	AT4G35950;AT5G45970	AT4G35950:0.000307168;AT5G45970:2.43489e-06	2
158179at33090	Zm00001eb208230	Zm00001eb208230:0.00181967	NA	NA	NA	NA	NA	NA	AT3G48040;AT4G28950;AT4G35950;AT5G45970;AT5G62880	AT3G48040:2.88244e-05;AT4G28950:1.58235e-05;AT4G35950:0.000307168;AT5G45970:2.43489e-06;AT5G62880:0.000902693	2
158527at3193	Zm00001eb057690	Zm00001eb057690:6.75954e-05	NA	NA	NA	NA	NA	NA	AT3G24830;AT5G48760	AT3G24830:0.00116784;AT5G48760:1.94134e-05	2
15889at4447	Zm00001eb072190	Zm00001eb072190:0.00305513	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0638160	HORVU.MOREX.r3.7HG0638160:0.000706749	NA	NA	2
160170at3193	NA	NA	NA	NA	LOC_Os02g01825	LOC_Os02g01825:0.00179577	NA	NA	AT1G21720;AT1G77440	AT1G21720:0.000274757;AT1G77440:0.000334563	2
160884at2759	Zm00001eb147120	Zm00001eb147120:0.00385868	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0303990	HORVU.MOREX.r3.3HG0303990:0.000343466	NA	NA	2
160884at3193	Zm00001eb147120	Zm00001eb147120:0.00385868	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0303990	HORVU.MOREX.r3.3HG0303990:0.000343466	NA	NA	2
160884at33090	Zm00001eb147120	Zm00001eb147120:0.00385868	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0303990	HORVU.MOREX.r3.3HG0303990:0.000343466	NA	NA	2
161245at2759	Zm00001eb023240	Zm00001eb023240:0.0031234	NA	NA	NA	NA	NA	NA	AT1G08845	AT1G08845:3.95954e-05	2
161245at3193	Zm00001eb023240	Zm00001eb023240:0.0031234	NA	NA	NA	NA	NA	NA	AT1G08845	AT1G08845:3.95954e-05	2
161245at33090	Zm00001eb023240	Zm00001eb023240:0.0031234	NA	NA	NA	NA	NA	NA	AT1G08845	AT1G08845:3.95954e-05	2
161953at2759	NA	NA	SORBI_3001G381800	SORBI_3001G381800:0.00111235	NA	NA	NA	NA	AT5G05190	AT5G05190:0.000701907	2
161953at3193	NA	NA	SORBI_3001G381800	SORBI_3001G381800:0.00111235	NA	NA	NA	NA	AT5G05190	AT5G05190:0.000701907	2
161953at33090	NA	NA	SORBI_3001G381800	SORBI_3001G381800:0.00111235	NA	NA	NA	NA	AT5G05190	AT5G05190:0.000701907	2
162017at2759	Zm00001eb032160	Zm00001eb032160:4.44957e-06	NA	NA	NA	NA	NA	NA	AT5G60750	AT5G60750:4.70622e-08	2
162017at3193	Zm00001eb032160	Zm00001eb032160:4.44957e-06	NA	NA	NA	NA	NA	NA	AT5G60750	AT5G60750:4.70622e-08	2
162017at33090	Zm00001eb032160	Zm00001eb032160:4.44957e-06	NA	NA	NA	NA	NA	NA	AT5G60750	AT5G60750:4.70622e-08	2
162054at2759	Zm00001eb041130	Zm00001eb041130:3.23862e-05	NA	NA	NA	NA	NA	NA	AT5G58005	AT5G58005:0.000179846	2
162054at3193	Zm00001eb041130	Zm00001eb041130:3.23862e-05	NA	NA	NA	NA	NA	NA	AT5G58005	AT5G58005:0.000179846	2
162054at33090	Zm00001eb041130	Zm00001eb041130:3.23862e-05	NA	NA	NA	NA	NA	NA	AT5G58005	AT5G58005:0.000179846	2
163381at3193	Zm00001eb232030	Zm00001eb232030:4.9894e-05	NA	NA	NA	NA	NA	NA	AT5G20870;AT5G58090	AT5G20870:3.8218e-05;AT5G58090:4.97474e-05	2
1635109at2759	Zm00001eb426990	Zm00001eb426990:0.000236422	NA	NA	NA	NA	NA	NA	AT2G43180	AT2G43180:0.000592001	2
164184at3193	Zm00001eb313530	Zm00001eb313530:0.00207634	NA	NA	NA	NA	NA	NA	AT3G07330;AT4G31590	AT3G07330:0.000212643;AT4G31590:9.6886e-08	2
164184at33090	Zm00001eb313530	Zm00001eb313530:0.00207634	NA	NA	NA	NA	NA	NA	AT3G07330;AT4G31590	AT3G07330:0.000212643;AT4G31590:9.6886e-08	2
165072at2759	Zm00001eb367970	Zm00001eb367970:0.000276519	NA	NA	NA	NA	NA	NA	AT1G08670	AT1G08670:0.000639182	2
165072at3193	Zm00001eb367970	Zm00001eb367970:0.000276519	NA	NA	NA	NA	NA	NA	AT1G08670	AT1G08670:0.000639182	2
165072at33090	Zm00001eb367970	Zm00001eb367970:0.000276519	NA	NA	NA	NA	NA	NA	AT1G08670	AT1G08670:0.000639182	2
16524at38820	Zm00001eb288540	Zm00001eb288540:0.00336028	NA	NA	NA	NA	HORVU.MOREX.r3.1HG0066900	HORVU.MOREX.r3.1HG0066900:0.00345713	NA	NA	2
16524at4447	Zm00001eb288540	Zm00001eb288540:0.00336028	NA	NA	NA	NA	HORVU.MOREX.r3.1HG0066900	HORVU.MOREX.r3.1HG0066900:0.00345713	NA	NA	2
167332at3193	Zm00001eb296070	Zm00001eb296070:0.00237036	NA	NA	NA	NA	NA	NA	AT5G44320	AT5G44320:0.000540604	2
167332at33090	Zm00001eb296070	Zm00001eb296070:0.00237036	NA	NA	NA	NA	NA	NA	AT5G44320	AT5G44320:0.000540604	2
167653at2759	NA	NA	NA	NA	LOC_Os07g01200	LOC_Os07g01200:0.000933963	NA	NA	AT5G46230	AT5G46230:0.000463114	2
167653at3193	NA	NA	NA	NA	LOC_Os07g01200	LOC_Os07g01200:0.000933963	NA	NA	AT5G46230	AT5G46230:0.000463114	2
167653at33090	NA	NA	NA	NA	LOC_Os07g01200	LOC_Os07g01200:0.000933963	NA	NA	AT5G46230	AT5G46230:0.000463114	2
169585at2759	NA	NA	SORBI_3001G281100	SORBI_3001G281100:0.000737949	NA	NA	NA	NA	AT5G35180	AT5G35180:2.98118e-05	2
169585at33090	NA	NA	SORBI_3001G281100	SORBI_3001G281100:0.000737949	NA	NA	NA	NA	AT5G35180	AT5G35180:2.98118e-05	2
17049at38820	NA	NA	NA	NA	LOC_Os04g04970	LOC_Os04g04970:0.00250445	HORVU.MOREX.r3.2HG0104270	HORVU.MOREX.r3.2HG0104270:0.00230652	NA	NA	2
171368at3193	NA	NA	SORBI_3006G131600	SORBI_3006G131600:0.00236204	NA	NA	NA	NA	AT4G03290;AT4G12860	AT4G03290:0.000117097;AT4G12860:0.000280683	2
171627at2759	Zm00001eb266750	Zm00001eb266750:0.00340314	NA	NA	NA	NA	NA	NA	AT1G51700	AT1G51700:6.08204e-05	2
171627at3193	Zm00001eb266750	Zm00001eb266750:0.00340314	NA	NA	NA	NA	NA	NA	AT1G51700	AT1G51700:6.08204e-05	2
171627at33090	Zm00001eb266750	Zm00001eb266750:0.00340314	NA	NA	NA	NA	NA	NA	AT1G51700	AT1G51700:6.08204e-05	2
172071at2759	Zm00001eb142450	Zm00001eb142450:0.000354243	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0312430	HORVU.MOREX.r3.3HG0312430:0.00259486	NA	NA	2
172071at3193	Zm00001eb142450	Zm00001eb142450:0.000354243	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0312430	HORVU.MOREX.r3.3HG0312430:0.00259486	NA	NA	2
172071at33090	Zm00001eb142450	Zm00001eb142450:0.000354243	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0312430	HORVU.MOREX.r3.3HG0312430:0.00259486	NA	NA	2
17279at38820	NA	NA	NA	NA	LOC_Os02g01830	LOC_Os02g01830:0.00179577	HORVU.MOREX.r3.6HG0568240	HORVU.MOREX.r3.6HG0568240:0.00217562	NA	NA	2
17279at4447	NA	NA	NA	NA	LOC_Os02g01830	LOC_Os02g01830:0.00179577	HORVU.MOREX.r3.6HG0568240	HORVU.MOREX.r3.6HG0568240:0.00217562	NA	NA	2
1728290at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0531060	HORVU.MOREX.r3.5HG0531060:0.000145798	AT5G58030	AT5G58030:0.000179846	2
1729072at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0104120	HORVU.MOREX.r3.2HG0104120:0.00200633	AT5G57040	AT5G57040:2.03737e-06	2
173634at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0300360	HORVU.MOREX.r3.3HG0300360:0.00390431	AT1G30700;AT1G30710	AT1G30700:0.000306693;AT1G30710:0.000306693	2
173946at2759	NA	NA	SORBI_3002G136100	SORBI_3002G136100:0.0017351	NA	NA	HORVU.MOREX.r3.4HG0331890	HORVU.MOREX.r3.4HG0331890:0.00174506	NA	NA	2
173946at3193	NA	NA	SORBI_3002G136100	SORBI_3002G136100:0.0017351	NA	NA	HORVU.MOREX.r3.4HG0331890	HORVU.MOREX.r3.4HG0331890:0.00174506	NA	NA	2
173946at33090	NA	NA	SORBI_3002G136100	SORBI_3002G136100:0.0017351	NA	NA	HORVU.MOREX.r3.4HG0331890	HORVU.MOREX.r3.4HG0331890:0.00174506	NA	NA	2
174100at2759	Zm00001eb119640	Zm00001eb119640:0.00416147	NA	NA	NA	NA	NA	NA	AT5G52950	AT5G52950:5.52186e-07	2
174100at3193	Zm00001eb119640	Zm00001eb119640:0.00416147	NA	NA	NA	NA	NA	NA	AT5G52950	AT5G52950:5.52186e-07	2
174100at33090	Zm00001eb119640	Zm00001eb119640:0.00416147	NA	NA	NA	NA	NA	NA	AT5G52950	AT5G52950:5.52186e-07	2
1748at3193	Zm00001eb298980	Zm00001eb298980:0.0015394	NA	NA	NA	NA	NA	NA	AT1G76160;AT5G66920	AT1G76160:0.000421858;AT5G66920:1.8084e-05	2
1748at33090	Zm00001eb298980	Zm00001eb298980:0.0015394	NA	NA	NA	NA	NA	NA	AT1G76160;AT5G66920	AT1G76160:0.000421858;AT5G66920:1.8084e-05	2
174914at3193	Zm00001eb368460	Zm00001eb368460:0.00262634	SORBI_3003G343200	SORBI_3003G343200:8.70663e-05	NA	NA	NA	NA	NA	NA	2
175201at2759	Zm00001eb252830	Zm00001eb252830:0.00197787	NA	NA	NA	NA	NA	NA	AT2G19740;AT4G26230	AT2G19740:1.7511e-05;AT4G26230:0.000139272	2
175914at3193	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0646880	HORVU.MOREX.r3.7HG0646880:0.000961898	AT5G51570	AT5G51570:1.82454e-06	2
177033at3193	Zm00001eb060660;Zm00001eb287610;Zm00001eb301240	Zm00001eb060660:0.00338663;Zm00001eb287610:0.000923384;Zm00001eb301240:0.00132697	NA	NA	NA	NA	NA	NA	AT4G02690	AT4G02690:2.04088e-06	2
17723at3193	NA	NA	SORBI_3001G119400	SORBI_3001G119400:0.00029603	NA	NA	HORVU.MOREX.r3.4HG0336870	HORVU.MOREX.r3.4HG0336870:0.000551396	NA	NA	2
177706at3193	Zm00001eb152500	Zm00001eb152500:0.00186102	NA	NA	NA	NA	NA	NA	AT4G18700	AT4G18700:2.23668e-05	2
179271at3193	Zm00001eb157040	Zm00001eb157040:0.00198046	NA	NA	NA	NA	NA	NA	AT1G53320	AT1G53320:4.74373e-07	2
182451at2759	NA	NA	SORBI_3003G255100	SORBI_3003G255100:0.000820335	NA	NA	NA	NA	AT1G51100	AT1G51100:3.33233e-06	2
182451at3193	NA	NA	SORBI_3003G255100	SORBI_3003G255100:0.000820335	NA	NA	NA	NA	AT1G51100	AT1G51100:3.33233e-06	2
