Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
arabidopsis,soilN,AT1G10130,Chr1_3312639.0,0.0002139464,in_gene,0,1,3312639
arabidopsis,soilN,AT1G10130,Chr1_3315157.0,0.0002139464,in_gene,0,1,3315157
arabidopsis,soilN,AT1G10130,Chr1_3315376.0,0.0002139464,in_gene,0,1,3315376
arabidopsis,soilN,AT1G10130,Chr1_3316098.0,0.0002139464,in_gene,0,1,3316098
arabidopsis,soilN,AT1G10130,Chr1_3316703.0,0.0002139464,in_gene,0,1,3316703
arabidopsis,soilN,AT1G10130,Chr1_3320364.0,0.0002139464,in_gene,0,1,3320364
arabidopsis,soilN,AT3G18040,Chr3_6177540.0,0.0002142799,in_gene,0,3,6177540
arabidopsis,soilN,AT3G18060,Chr3_6183554.0,0.0002142799,upstream,219,3,6183554
arabidopsis,soilN,AT5G01830,Chr5_323798.0,0.0002148411,downstream,629,5,323798
arabidopsis,soilN,AT5G55970,Chr5_22669115.0,0.0002148584,in_gene,0,5,22669115
arabidopsis,soilN,AT5G55970,Chr5_22668708.0,0.0002148584,in_gene,0,5,22668708
arabidopsis,soilN,AT5G55970,Chr5_22668705.0,0.0002148584,in_gene,0,5,22668705
arabidopsis,soilN,AT5G55970,Chr5_22668693.0,0.0002148584,in_gene,0,5,22668693
arabidopsis,soilN,AT5G55970,Chr5_22668675.0,0.0002148584,in_gene,0,5,22668675
arabidopsis,soilN,AT5G55970,Chr5_22668681.0,0.0002148584,in_gene,0,5,22668681
arabidopsis,soilN,AT5G55970,Chr5_22668615.0,0.0002148584,in_gene,0,5,22668615
arabidopsis,soilN,AT5G55970,Chr5_22668573.0,0.0002148584,in_gene,0,5,22668573
arabidopsis,soilN,AT2G12905,Chr2_5299688.0,0.000215003,downstream,3106,2,5299688
arabidopsis,soilN,AT5G01910,Chr5_356704.0,0.000215877,upstream,1091,5,356704
arabidopsis,soilN,AT2G02870,Chr2_837097.0,0.00021608,upstream,715,2,837097
arabidopsis,soilN,AT4G30840,Chr4_15017312.0,0.0002161524,upstream,303,4,15017312
arabidopsis,soilN,AT4G30840,Chr4_15018538.0,0.0002161524,in_gene,0,4,15018538
arabidopsis,soilN,AT4G30840,Chr4_15018871.0,0.0002161524,in_gene,0,4,15018871
arabidopsis,soilN,AT4G30840,Chr4_15019537.0,0.0002161524,in_gene,0,4,15019537
arabidopsis,soilN,AT4G22420,Chr4_11826071.0,0.0002165721,in_gene,0,4,11826071
arabidopsis,soilN,AT4G22420,Chr4_11824900.0,0.0002165721,upstream,714,4,11824900
arabidopsis,soilN,AT4G22350,Chr4_11805018.0,0.0002165721,in_gene,0,4,11805018
arabidopsis,soilN,AT4G22420,Chr4_11824328.0,0.0002165721,upstream,1286,4,11824328
arabidopsis,soilN,AT1G35520,Chr1_13083373.0,0.0002166078,in_gene,0,1,13083373
arabidopsis,soilN,AT1G35520,Chr1_13084151.0,0.0002166078,in_gene,0,1,13084151
arabidopsis,soilN,AT1G35520,Chr1_13086430.0,0.0002166078,downstream,600,1,13086430
arabidopsis,soilN,AT1G35530,Chr1_13088549.0,0.0002166078,upstream,1320,1,13088549
arabidopsis,soilN,AT1G35530,Chr1_13090257.0,0.0002166078,in_gene,0,1,13090257
arabidopsis,soilN,AT2G35840,Chr2_15058238.0,0.0002181354,downstream,812,2,15058238
arabidopsis,soilN,AT1G10150,Chr1_3325252.0,0.0002183578,upstream,572,1,3325252
arabidopsis,soilN,AT2G42540,Chr2_17712658.0,0.0002187356,downstream,328,2,17712658
arabidopsis,soilN,AT2G12875,Chr2_5281182.0,0.000219401,upstream,8229,2,5281182
arabidopsis,soilN,AT1G43910,Chr1_16659679.0,0.0002195832,downstream,2021,1,16659679
arabidopsis,soilN,AT1G32500,Chr1_11752463.0,0.0002198866,downstream,357,1,11752463
arabidopsis,soilN,AT2G02020,Chr2_480577.0,0.0002199869,in_gene,0,2,480577
arabidopsis,soilN,AT2G02020,Chr2_479375.0,0.0002199869,in_gene,0,2,479375
arabidopsis,soilN,AT2G02010,Chr2_476301.0,0.0002199869,in_gene,0,2,476301
arabidopsis,soilN,AT2G02020,Chr2_478914.0,0.0002199869,upstream,187,2,478914
arabidopsis,soilN,AT5G37060,Chr5_14645607.0,0.0002203209,downstream,193,5,14645607
arabidopsis,soilN,AT1G31258,Chr1_11170808.0,0.0002204761,upstream,417,1,11170808
arabidopsis,soilN,AT3G10200,Chr3_3159904.0,0.0002207467,in_gene,0,3,3159904
arabidopsis,soilN,AT1G10190,Chr1_3343153.0,0.0002209959,upstream,533,1,3343153
arabidopsis,soilN,AT5G14770,Chr5_4775756.0,0.0002211304,downstream,59,5,4775756
arabidopsis,soilN,AT1G34580,Chr1_12670003.0,0.0002212811,downstream,6133,1,12670003
arabidopsis,soilN,AT4G17510,Chr4_9768996.0,0.0002214424,downstream,226,4,9768996
arabidopsis,soilN,AT4G22320,Chr4_11795655.0,0.0002214647,downstream,877,4,11795655
arabidopsis,soilN,AT4G22310,Chr4_11792688.0,0.0002214647,in_gene,0,4,11792688
arabidopsis,soilN,AT4G22320,Chr4_11793355.0,0.0002214647,in_gene,0,4,11793355
arabidopsis,soilN,AT4G22320,Chr4_11795370.0,0.0002214647,downstream,592,4,11795370
arabidopsis,soilN,AT4G22330,Chr4_11796274.0,0.0002214647,upstream,1293,4,11796274
arabidopsis,soilN,AT1G35530,Chr1_13100487.0,0.0002216458,downstream,3409,1,13100487
arabidopsis,soilN,AT4G14160,Chr4_8167320.0,0.0002218369,upstream,106,4,8167320
arabidopsis,soilN,AT4G06490,Chr4_3115683.0,0.0002219468,upstream,1211,4,3115683
arabidopsis,soilN,AT2G27120,Chr2_11593009.0,0.0002224079,in_gene,0,2,11593009
arabidopsis,soilN,AT5G41570,Chr5_16624443.0,0.0002224884,in_gene,0,5,16624443
arabidopsis,soilN,AT3G57920,Chr3_21446463.0,0.0002225887,downstream,428,3,21446463
arabidopsis,soilN,AT3G57920,Chr3_21446468.0,0.0002225887,downstream,433,3,21446468
arabidopsis,soilN,AT3G57920,Chr3_21446470.0,0.0002225887,downstream,435,3,21446470
arabidopsis,soilN,AT4G03420,Chr4_1510675.0,0.0002228111,upstream,1164,4,1510675
arabidopsis,soilN,AT4G27740,Chr4_13839750.0,0.0002233152,in_gene,0,4,13839750
arabidopsis,soilN,AT5G28465,Chr5_10396650.0,0.0002233298,upstream,732,5,10396650
arabidopsis,soilN,AT2G36870,Chr2_15476401.0,0.0002234074,downstream,1720,2,15476401
arabidopsis,soilN,AT5G41570,Chr5_16624605.0,0.0002234635,in_gene,0,5,16624605
arabidopsis,soilN,AT5G41570,Chr5_16624540.0,0.0002234635,in_gene,0,5,16624540
arabidopsis,soilN,AT3G42723,Chr3_14830289.0,0.0002235711,upstream,8103,3,14830289
arabidopsis,soilN,AT2G29750,Chr2_12712031.0,0.0002235902,downstream,335,2,12712031
arabidopsis,soilN,AT4G30780,Chr4_14989970.0,0.000223859,upstream,371,4,14989970
arabidopsis,soilN,AT3G26570,Chr3_9758703.0,0.0002248188,downstream,70,3,9758703
arabidopsis,soilN,AT1G43820,Chr1_16593759.0,0.0002248331,downstream,7983,1,16593759
arabidopsis,soilN,AT1G43820,Chr1_16595346.0,0.0002248331,downstream,9570,1,16595346
arabidopsis,soilN,AT1G43850,Chr1_16611471.0,0.0002248331,upstream,5658,1,16611471
arabidopsis,soilN,AT1G09950,Chr1_3240303.0,0.0002250192,upstream,303,1,3240303
arabidopsis,soilN,AT1G06475,Chr1_1974637.0,0.0002250622,downstream,251,1,1974637
arabidopsis,soilN,AT1G14310,Chr1_4885647.0,0.0002251155,in_gene,0,1,4885647
arabidopsis,soilN,AT1G14310,Chr1_4886101.0,0.0002251155,in_gene,0,1,4886101
arabidopsis,soilN,AT1G14315,Chr1_4887761.0,0.0002251155,in_gene,0,1,4887761
arabidopsis,soilN,AT1G14320,Chr1_4888544.0,0.0002251155,in_gene,0,1,4888544
arabidopsis,soilN,AT1G14320,Chr1_4889498.0,0.0002251155,in_gene,0,1,4889498
arabidopsis,soilN,AT1G78430,Chr1_29508645.0,0.0002251703,upstream,314,1,29508645
arabidopsis,soilN,AT3G13724,Chr3_4497357.0,0.0002254631,downstream,439,3,4497357
arabidopsis,soilN,AT3G13724,Chr3_4497359.0,0.0002254631,downstream,441,3,4497359
arabidopsis,soilN,AT3G13740,Chr3_4502786.0,0.0002254631,upstream,1484,3,4502786
arabidopsis,soilN,AT4G03100,Chr4_1373843.0,0.0002257541,upstream,438,4,1373843
arabidopsis,soilN,AT5G51600,Chr5_20964508.0,0.0002271437,downstream,24,5,20964508
arabidopsis,soilN,AT4G02280,Chr4_998443.0,0.0002271987,in_gene,0,4,998443
arabidopsis,soilN,AT3G42786,Chr3_14874150.0,0.0002276624,upstream,2326,3,14874150
arabidopsis,soilN,AT4G02760,Chr4_1225946.0,0.000227803,in_gene,0,4,1225946
arabidopsis,soilN,AT4G13615,Chr4_7925990.0,0.0002278704,downstream,850,4,7925990
arabidopsis,soilN,AT3G23530,Chr3_8437536.0,0.0002279159,in_gene,0,3,8437536
arabidopsis,soilN,AT2G16130,Chr2_7001197.0,0.0002281559,upstream,1125,2,7001197
arabidopsis,soilN,AT5G06990,Chr5_2170772.0,0.000228447,downstream,166,5,2170772
arabidopsis,soilN,AT5G27967,Chr5_10000524.0,0.000228666,upstream,1066,5,10000524
arabidopsis,soilN,AT4G06490,Chr4_3119898.0,0.000229586,downstream,2564,4,3119898
arabidopsis,soilN,AT1G10140,Chr1_3323866.0,0.000229769,downstream,318,1,3323866
arabidopsis,soilN,AT1G71970,Chr1_27094776.0,0.0002303514,downstream,749,1,27094776
arabidopsis,soilN,AT1G71970,Chr1_27094757.0,0.0002303514,downstream,730,1,27094757
arabidopsis,soilN,AT1G71970,Chr1_27094745.0,0.0002303514,downstream,718,1,27094745
arabidopsis,soilN,AT1G71970,Chr1_27094401.0,0.0002303514,downstream,374,1,27094401
arabidopsis,soilN,AT1G71970,Chr1_27094491.0,0.0002303514,downstream,464,1,27094491
arabidopsis,soilN,AT1G71970,Chr1_27094521.0,0.0002303514,downstream,494,1,27094521
arabidopsis,soilN,AT1G71970,Chr1_27094360.0,0.0002303514,downstream,333,1,27094360
arabidopsis,soilN,AT1G01520,Chr1_192251.0,0.000230786,downstream,112,1,192251
arabidopsis,soilN,AT1G53830,Chr1_20095919.0,0.0002308207,upstream,2603,1,20095919
arabidopsis,soilN,AT1G10190,Chr1_3344056.0,0.0002309985,in_gene,0,1,3344056
arabidopsis,soilN,AT2G13463,Chr2_5614684.0,0.0002311721,downstream,4512,2,5614684
arabidopsis,soilN,AT4G39361,Chr4_18305128.0,0.0002319925,downstream,118,4,18305128
arabidopsis,soilN,AT4G39366,Chr4_18305732.0,0.0002319925,downstream,28,4,18305732
arabidopsis,soilN,AT4G39366,Chr4_18305740.0,0.0002319925,downstream,36,4,18305740
arabidopsis,soilN,AT4G39366,Chr4_18305771.0,0.0002319925,downstream,67,4,18305771
arabidopsis,soilN,AT3G12920,Chr3_4124816.0,0.0002320346,downstream,1308,3,4124816
arabidopsis,soilN,AT2G04675,Chr2_1637402.0,0.0002320601,upstream,81,2,1637402
arabidopsis,soilN,AT4G04315,Chr4_2101249.0,0.0002322743,downstream,4731,4,2101249
arabidopsis,soilN,AT3G55480,Chr3_20570774.0,0.0002325471,in_gene,0,3,20570774
arabidopsis,soilN,AT3G55480,Chr3_20570778.0,0.0002325471,in_gene,0,3,20570778
arabidopsis,soilN,AT4G13918,Chr4_8041313.0,0.0002328383,upstream,2274,4,8041313
arabidopsis,soilN,AT1G52260,Chr1_19462478.0,0.000232952,in_gene,0,1,19462478
arabidopsis,soilN,AT3G43750,Chr3_15647933.0,0.0002333876,downstream,367,3,15647933
arabidopsis,soilN,AT2G14170,Chr2_5989956.0,0.0002338277,downstream,8057,2,5989956
arabidopsis,soilN,AT1G29100,Chr1_10166924.0,0.000233834,upstream,2160,1,10166924
arabidopsis,soilN,AT1G63710,Chr1_23634539.0,0.0002339166,downstream,597,1,23634539
arabidopsis,soilN,AT3G48660,Chr3_18029093.0,0.0002341929,upstream,566,3,18029093
arabidopsis,soilN,AT1G71970,Chr1_27094715.0,0.0002343056,downstream,688,1,27094715
arabidopsis,soilN,AT1G71970,Chr1_27094720.0,0.0002343056,downstream,693,1,27094720
arabidopsis,soilN,AT2G13295,Chr2_5513745.0,0.0002343209,upstream,349,2,5513745
arabidopsis,soilN,AT2G13290,Chr2_5511458.0,0.0002343209,upstream,104,2,5511458
arabidopsis,soilN,AT2G13290,Chr2_5511447.0,0.0002343209,upstream,115,2,5511447
arabidopsis,soilN,AT2G13290,Chr2_5509611.0,0.0002343209,upstream,1951,2,5509611
arabidopsis,soilN,AT2G13290,Chr2_5509576.0,0.0002343209,upstream,1986,2,5509576
arabidopsis,soilN,AT2G13150,Chr2_5445996.0,0.0002343209,downstream,7537,2,5445996
arabidopsis,soilN,AT2G13150,Chr2_5445741.0,0.0002343209,downstream,7282,2,5445741
arabidopsis,soilN,AT2G13150,Chr2_5445157.0,0.0002343209,downstream,6698,2,5445157
arabidopsis,soilN,AT2G13125,Chr2_5406720.0,0.000235033,upstream,9171,2,5406720
arabidopsis,soilN,AT2G13125,Chr2_5409521.0,0.000235033,upstream,6370,2,5409521
arabidopsis,soilN,AT2G13125,Chr2_5409617.0,0.000235033,upstream,6274,2,5409617
arabidopsis,soilN,AT2G13125,Chr2_5409624.0,0.000235033,upstream,6267,2,5409624
arabidopsis,soilN,AT2G13125,Chr2_5410069.0,0.000235033,upstream,5822,2,5410069
arabidopsis,soilN,AT2G13125,Chr2_5410199.0,0.000235033,upstream,5692,2,5410199
arabidopsis,soilN,AT5G38270,Chr5_15291383.0,0.0002354582,downstream,1131,5,15291383
arabidopsis,soilN,AT1G52360,Chr1_19501256.0,0.0002357829,in_gene,0,1,19501256
arabidopsis,soilN,AT1G52370,Chr1_19506517.0,0.0002357829,in_gene,0,1,19506517
arabidopsis,soilN,AT2G04620,Chr2_1608870.0,0.0002363101,upstream,1636,2,1608870
arabidopsis,soilN,AT1G07640,Chr1_2353169.0,0.0002363562,upstream,1185,1,2353169
arabidopsis,soilN,AT5G28052,Chr5_10052225.0,0.0002367461,downstream,1908,5,10052225
arabidopsis,soilN,AT5G28052,Chr5_10054335.0,0.0002367461,downstream,4018,5,10054335
arabidopsis,soilN,AT5G28052,Chr5_10055165.0,0.0002367461,downstream,4848,5,10055165
arabidopsis,soilN,AT5G28052,Chr5_10055658.0,0.0002367461,downstream,5341,5,10055658
arabidopsis,soilN,AT5G28052,Chr5_10057210.0,0.0002367461,downstream,6893,5,10057210
arabidopsis,soilN,AT5G28052,Chr5_10059543.0,0.0002367461,downstream,9226,5,10059543
arabidopsis,soilN,AT5G28060,Chr5_10065229.0,0.0002367461,upstream,4317,5,10065229
arabidopsis,soilN,AT5G28060,Chr5_10065851.0,0.0002367461,upstream,3695,5,10065851
arabidopsis,soilN,AT4G39760,Chr4_18443584.0,0.0002375323,upstream,95,4,18443584
arabidopsis,soilN,AT1G29100,Chr1_10166945.0,0.0002376616,upstream,2139,1,10166945
arabidopsis,soilN,AT2G18280,Chr2_7947753.0,0.000237675,in_gene,0,2,7947753
arabidopsis,soilN,AT2G18300,Chr2_7951475.0,0.000237675,upstream,967,2,7951475
arabidopsis,soilN,AT2G18300,Chr2_7953150.0,0.000237675,in_gene,0,2,7953150
arabidopsis,soilN,AT2G42810,Chr2_17812842.0,0.0002376764,in_gene,0,2,17812842
arabidopsis,soilN,AT2G42810,Chr2_17811479.0,0.0002376764,upstream,456,2,17811479
arabidopsis,soilN,AT2G12935,Chr2_5307061.0,0.0002377276,upstream,7977,2,5307061
arabidopsis,soilN,AT4G39840,Chr4_18487288.0,0.0002387834,downstream,474,4,18487288
arabidopsis,soilN,AT2G14878,Chr2_6392006.0,0.0002393896,upstream,161,2,6392006
arabidopsis,soilN,AT1G06475,Chr1_1975981.0,0.0002398595,downstream,1595,1,1975981
arabidopsis,soilN,AT1G06475,Chr1_1976025.0,0.0002398595,downstream,1639,1,1976025
arabidopsis,soilN,AT1G06480,Chr1_1976615.0,0.0002398595,upstream,1469,1,1976615
arabidopsis,soilN,AT1G06490,Chr1_1987465.0,0.0002398595,in_gene,0,1,1987465
arabidopsis,soilN,AT5G65810,Chr5_26336494.0,0.0002400139,upstream,1171,5,26336494
arabidopsis,soilN,AT2G33610,Chr2_14231913.0,0.0002401296,downstream,604,2,14231913
arabidopsis,soilN,AT2G33620,Chr2_14233592.0,0.0002401296,upstream,434,2,14233592
arabidopsis,soilN,AT3G44006,Chr3_15796757.0,0.0002405602,downstream,340,3,15796757
arabidopsis,soilN,AT2G16050,Chr2_6979287.0,0.0002406286,upstream,1163,2,6979287
arabidopsis,soilN,AT5G02580,Chr5_580315.0,0.0002406871,in_gene,0,5,580315
arabidopsis,soilN,AT4G14720,Chr4_8433340.0,0.000240825,in_gene,0,4,8433340
arabidopsis,soilN,AT1G50750,Chr1_18812543.0,0.0002414532,downstream,253,1,18812543
arabidopsis,soilN,AT2G04790,Chr2_1681103.0,0.0002414771,downstream,560,2,1681103
arabidopsis,soilN,AT4G31960,Chr4_15459580.0,0.0002427334,in_gene,0,4,15459580
arabidopsis,soilN,AT1G03220,Chr1_786379.0,0.0002427564,upstream,743,1,786379
arabidopsis,soilN,AT5G50800,Chr5_20665425.0,0.0002435016,in_gene,0,5,20665425
arabidopsis,soilN,AT5G50800,Chr5_20665523.0,0.0002435016,in_gene,0,5,20665523
arabidopsis,soilN,AT1G70440,Chr1_26550448.0,0.0002437503,in_gene,0,1,26550448
arabidopsis,soilN,AT5G32597,Chr5_12242577.0,0.0002439235,downstream,6687,5,12242577
arabidopsis,soilN,AT2G34357,Chr2_14506406.0,0.0002443228,downstream,679,2,14506406
arabidopsis,soilN,AT2G34360,Chr2_14507105.0,0.0002443228,upstream,189,2,14507105
arabidopsis,soilN,AT2G34360,Chr2_14507344.0,0.0002443228,in_gene,0,2,14507344
arabidopsis,soilN,AT3G44230,Chr3_15932825.0,0.0002455691,downstream,77,3,15932825
arabidopsis,soilN,AT3G44230,Chr3_15932850.0,0.0002455691,downstream,102,3,15932850
arabidopsis,soilN,AT5G11430,Chr5_3652451.0,0.0002465254,downstream,47,5,3652451
arabidopsis,soilN,AT5G49660,Chr5_20161851.0,0.0002465382,in_gene,0,5,20161851
arabidopsis,soilN,AT5G55950,Chr5_22660465.0,0.0002468344,downstream,31,5,22660465
arabidopsis,soilN,AT1G60783,Chr1_22375751.0,0.0002469902,in_gene,0,1,22375751
arabidopsis,soilN,AT4G02005,Chr4_878828.0,0.0002471393,in_gene,0,4,878828
arabidopsis,soilN,AT4G02010,Chr4_882498.0,0.0002471393,in_gene,0,4,882498
arabidopsis,soilN,AT4G02010,Chr4_882499.0,0.0002471393,in_gene,0,4,882499
arabidopsis,soilN,AT2G16005,Chr2_6959021.0,0.0002471395,upstream,129,2,6959021
arabidopsis,soilN,AT5G24610,Chr5_8427235.0,0.0002472568,upstream,843,5,8427235
arabidopsis,soilN,AT2G23220,Chr2_9887402.0,0.0002473218,downstream,650,2,9887402
arabidopsis,soilN,AT5G48090,Chr5_19483986.0,0.0002473847,upstream,179,5,19483986
arabidopsis,soilN,AT5G48090,Chr5_19484613.0,0.0002473847,in_gene,0,5,19484613
arabidopsis,soilN,AT5G48090,Chr5_19487566.0,0.0002473847,in_gene,0,5,19487566
arabidopsis,soilN,AT5G48100,Chr5_19491174.0,0.0002473847,in_gene,0,5,19491174
arabidopsis,soilN,AT5G51600,Chr5_20964265.0,0.0002474792,in_gene,0,5,20964265
arabidopsis,soilN,AT3G49970,Chr3_18529547.0,0.0002475871,downstream,481,3,18529547
arabidopsis,soilN,AT3G49970,Chr3_18529510.0,0.0002475871,downstream,444,3,18529510
arabidopsis,soilN,AT3G10260,Chr3_3171503.0,0.0002477272,in_gene,0,3,3171503
arabidopsis,soilN,AT3G42725,Chr3_14848891.0,0.000248027,downstream,5184,3,14848891
arabidopsis,soilN,AT2G29450,Chr2_12623149.0,0.0002481141,upstream,1437,2,12623149
arabidopsis,soilN,AT2G32930,Chr2_13969934.0,0.0002484851,downstream,977,2,13969934
arabidopsis,soilN,AT1G05420,Chr1_1592081.0,0.0002487386,downstream,1328,1,1592081
arabidopsis,soilN,AT4G08370,Chr4_5301348.0,0.0002489096,upstream,614,4,5301348
arabidopsis,soilN,AT4G08370,Chr4_5301367.0,0.0002489096,upstream,595,4,5301367
arabidopsis,soilN,AT1G09245,Chr1_2986874.0,0.0002491456,upstream,65,1,2986874
arabidopsis,soilN,AT1G43890,Chr1_16641201.0,0.0002492423,upstream,5531,1,16641201
arabidopsis,soilN,AT3G30820,Chr3_12531254.0,0.0002496017,downstream,19,3,12531254
arabidopsis,soilN,AT2G23067,Chr2_9821123.0,0.0002498255,upstream,882,2,9821123
arabidopsis,soilN,AT3G09922,Chr3_3050281.0,0.0002498586,upstream,708,3,3050281
arabidopsis,soilN,AT4G06688,Chr4_3922555.0,0.0002505027,in_gene,0,4,3922555
arabidopsis,soilN,AT1G12610,Chr1_4289418.0,0.0002508814,upstream,526,1,4289418
arabidopsis,soilN,AT2G46420,Chr2_19057451.0,0.0002510057,downstream,355,2,19057451
arabidopsis,soilN,AT3G43623,Chr3_15533370.0,0.0002510587,downstream,2897,3,15533370
arabidopsis,soilN,AT3G43630,Chr3_15535476.0,0.0002510587,upstream,3340,3,15535476
arabidopsis,soilN,AT3G43630,Chr3_15537556.0,0.0002510587,upstream,1260,3,15537556
arabidopsis,soilN,AT3G10290,Chr3_3184612.0,0.0002510676,in_gene,0,3,3184612
arabidopsis,soilN,AT3G10290,Chr3_3184698.0,0.0002510676,in_gene,0,3,3184698
arabidopsis,soilN,AT3G47820,Chr3_17643890.0,0.0002513072,upstream,538,3,17643890
arabidopsis,soilN,AT5G62170,Chr5_24972200.0,0.0002513271,upstream,777,5,24972200
arabidopsis,soilN,AT2G01050,Chr2_70416.0,0.0002518202,downstream,532,2,70416
arabidopsis,soilN,AT4G39900,Chr4_18508208.0,0.0002521147,upstream,162,4,18508208
arabidopsis,soilN,AT4G39900,Chr4_18508289.0,0.0002521147,upstream,81,4,18508289
arabidopsis,soilN,AT4G39900,Chr4_18508290.0,0.0002521147,upstream,80,4,18508290
arabidopsis,soilN,AT4G39900,Chr4_18508379.0,0.0002521147,in_gene,0,4,18508379
arabidopsis,soilN,AT5G49710,Chr5_20197014.0,0.0002521449,in_gene,0,5,20197014
arabidopsis,soilN,AT4G11210,Chr4_6830940.0,0.000252184,upstream,1751,4,6830940
arabidopsis,soilN,AT4G15242,Chr4_8706130.0,0.0002522386,in_gene,0,4,8706130
arabidopsis,soilN,AT1G31250,Chr1_11167848.0,0.000252259,downstream,301,1,11167848
arabidopsis,soilN,AT1G31250,Chr1_11168990.0,0.000252259,downstream,1443,1,11168990
arabidopsis,soilN,AT1G31258,Chr1_11170455.0,0.000252259,upstream,770,1,11170455
arabidopsis,soilN,AT1G31260,Chr1_11176542.0,0.000252259,in_gene,0,1,11176542
arabidopsis,soilN,AT1G72490,Chr1_27288703.0,0.0002523581,upstream,197,1,27288703
arabidopsis,soilN,AT1G35630,Chr1_13164379.0,0.0002525323,in_gene,0,1,13164379
arabidopsis,soilN,AT1G35630,Chr1_13164577.0,0.0002525323,downstream,65,1,13164577
arabidopsis,soilN,AT1G35630,Chr1_13164630.0,0.0002525323,downstream,118,1,13164630
arabidopsis,soilN,AT1G35630,Chr1_13165749.0,0.0002525323,downstream,1237,1,13165749
arabidopsis,soilN,AT4G37235,Chr4_17520335.0,0.0002526601,downstream,550,4,17520335
arabidopsis,soilN,AT1G49160,Chr1_18180239.0,0.0002526734,in_gene,0,1,18180239
arabidopsis,soilN,AT5G25270,Chr5_8765537.0,0.0002528967,downstream,2780,5,8765537
arabidopsis,soilN,AT5G25270,Chr5_8765552.0,0.0002528967,downstream,2795,5,8765552
arabidopsis,soilN,AT5G39930,Chr5_15984623.0,0.0002530452,upstream,402,5,15984623
arabidopsis,soilN,AT5G39930,Chr5_15984388.0,0.0002530452,upstream,637,5,15984388
arabidopsis,soilN,AT5G39960,Chr5_15993986.0,0.0002530452,upstream,35,5,15993986
arabidopsis,soilN,AT5G39910,Chr5_15980515.0,0.0002530452,in_gene,0,5,15980515
arabidopsis,soilN,AT5G39910,Chr5_15979946.0,0.0002530452,in_gene,0,5,15979946
arabidopsis,soilN,AT5G39920,Chr5_15983977.0,0.0002530452,downstream,841,5,15983977
arabidopsis,soilN,AT3G09940,Chr3_3059465.0,0.0002538302,downstream,317,3,3059465
arabidopsis,soilN,AT3G09940,Chr3_3059453.0,0.0002538302,downstream,305,3,3059453
arabidopsis,soilN,AT3G09940,Chr3_3059330.0,0.0002538302,downstream,182,3,3059330
arabidopsis,soilN,AT3G09940,Chr3_3059434.0,0.0002538302,downstream,286,3,3059434
arabidopsis,soilN,AT4G27910,Chr4_13895229.0,0.0002542783,in_gene,0,4,13895229
arabidopsis,soilN,AT4G27910,Chr4_13897966.0,0.0002542783,in_gene,0,4,13897966
arabidopsis,soilN,AT2G02520,Chr2_676676.0,0.0002543149,upstream,95,2,676676
arabidopsis,soilN,AT4G37330,Chr4_17564201.0,0.0002543812,in_gene,0,4,17564201
arabidopsis,soilN,AT3G23100,Chr3_8225631.0,0.0002544793,in_gene,0,3,8225631
arabidopsis,soilN,AT2G17050,Chr2_7412189.0,0.0002546119,in_gene,0,2,7412189
arabidopsis,soilN,AT2G13720,Chr2_5728058.0,0.000254618,downstream,2810,2,5728058
arabidopsis,soilN,AT2G13720,Chr2_5728155.0,0.000254618,downstream,2907,2,5728155
arabidopsis,soilN,AT3G52450,Chr3_19442430.0,0.0002549863,downstream,47,3,19442430
arabidopsis,soilN,AT4G10170,Chr4_6342621.0,0.0002550063,upstream,1710,4,6342621
arabidopsis,soilN,AT4G04404,Chr4_2169374.0,0.0002550816,downstream,1394,4,2169374
arabidopsis,soilN,AT5G27850,Chr5_9870638.0,0.0002551702,upstream,2514,5,9870638
arabidopsis,soilN,AT5G21040,Chr5_7146336.0,0.000255215,in_gene,0,5,7146336
arabidopsis,soilN,AT3G49980,Chr3_18530059.0,0.0002557043,upstream,270,3,18530059
arabidopsis,soilN,AT3G49980,Chr3_18530053.0,0.0002557043,upstream,276,3,18530053
arabidopsis,soilN,AT3G49980,Chr3_18529750.0,0.0002557043,upstream,579,3,18529750
arabidopsis,soilN,AT3G49980,Chr3_18529780.0,0.0002557043,upstream,549,3,18529780
arabidopsis,soilN,AT2G12977,Chr2_5345883.0,0.0002557212,downstream,7854,2,5345883
arabidopsis,soilN,AT2G12977,Chr2_5345943.0,0.0002557212,downstream,7914,2,5345943
arabidopsis,soilN,AT3G13940,Chr3_4602488.0,0.0002557328,downstream,2,3,4602488
arabidopsis,soilN,AT3G13950,Chr3_4603651.0,0.0002557328,upstream,498,3,4603651
arabidopsis,soilN,AT5G62170,Chr5_24971101.0,0.0002559083,upstream,1876,5,24971101
arabidopsis,soilN,AT4G02980,Chr4_1320255.0,0.0002563566,in_gene,0,4,1320255
arabidopsis,soilN,AT3G28310,Chr3_10575597.0,0.0002565798,upstream,1364,3,10575597
arabidopsis,soilN,AT3G52400,Chr3_19428285.0,0.0002568353,downstream,1144,3,19428285
arabidopsis,soilN,AT1G47770,Chr1_17592509.0,0.0002573951,downstream,1248,1,17592509
arabidopsis,soilN,AT1G47770,Chr1_17592352.0,0.0002573951,downstream,1091,1,17592352
arabidopsis,soilN,AT3G44280,Chr3_15964552.0,0.0002576385,upstream,4041,3,15964552
arabidopsis,soilN,AT5G39865,Chr5_15963129.0,0.0002579536,upstream,2332,5,15963129
