Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
arabidopsis,aridity_index,AT4G05360,Chr4_2729461.0,2.673608e-05,in_gene,0,4,2729461
arabidopsis,aridity_index,AT4G05390,Chr4_2738401.0,2.673608e-05,upstream,130,4,2738401
arabidopsis,aridity_index,AT4G05420,Chr4_2745979.0,2.673608e-05,upstream,142,4,2745979
arabidopsis,aridity_index,AT4G05420,Chr4_2746464.0,2.673608e-05,in_gene,0,4,2746464
arabidopsis,aridity_index,AT4G05420,Chr4_2746847.0,2.673608e-05,in_gene,0,4,2746847
arabidopsis,aridity_index,AT4G05420,Chr4_2746851.0,2.673608e-05,in_gene,0,4,2746851
arabidopsis,aridity_index,AT4G05420,Chr4_2747951.0,2.673608e-05,in_gene,0,4,2747951
arabidopsis,aridity_index,AT4G05420,Chr4_2748953.0,2.673608e-05,in_gene,0,4,2748953
arabidopsis,aridity_index,AT4G05420,Chr4_2750853.0,2.673608e-05,in_gene,0,4,2750853
arabidopsis,aridity_index,AT4G05420,Chr4_2751670.0,2.673608e-05,in_gene,0,4,2751670
arabidopsis,aridity_index,AT5G65860,Chr5_26350078.0,2.683045e-05,downstream,1022,5,26350078
arabidopsis,aridity_index,AT5G66320,Chr5_26494243.0,2.683045e-05,upstream,1712,5,26494243
arabidopsis,aridity_index,AT5G65800,Chr5_26331463.0,2.683045e-05,in_gene,0,5,26331463
arabidopsis,aridity_index,AT5G65530,Chr5_26193772.0,2.683045e-05,downstream,666,5,26193772
arabidopsis,aridity_index,AT5G64840,Chr5_25916715.0,2.683045e-05,upstream,8,5,25916715
arabidopsis,aridity_index,AT5G64910,Chr5_25942388.0,2.683045e-05,in_gene,0,5,25942388
arabidopsis,aridity_index,AT5G64870,Chr5_25929972.0,2.683045e-05,in_gene,0,5,25929972
arabidopsis,aridity_index,AT5G64790,Chr5_25902788.0,2.683045e-05,in_gene,0,5,25902788
arabidopsis,aridity_index,AT5G65530,Chr5_26192207.0,2.683045e-05,in_gene,0,5,26192207
arabidopsis,aridity_index,AT4G07950,Chr4_4796192.0,2.68622e-05,upstream,1852,4,4796192
arabidopsis,aridity_index,AT4G07950,Chr4_4799769.0,2.68622e-05,in_gene,0,4,4799769
arabidopsis,aridity_index,AT4G07950,Chr4_4800366.0,2.68622e-05,downstream,571,4,4800366
arabidopsis,aridity_index,AT4G07950,Chr4_4800566.0,2.68622e-05,downstream,771,4,4800566
arabidopsis,aridity_index,AT3G13226,Chr3_4266330.0,2.689874e-05,in_gene,0,3,4266330
arabidopsis,aridity_index,AT4G00780,Chr4_334555.0,2.690073e-05,upstream,177,4,334555
arabidopsis,aridity_index,AT1G07770,Chr1_2409544.0,2.693512e-05,in_gene,0,1,2409544
arabidopsis,aridity_index,AT4G14345,Chr4_8255799.0,2.694005e-05,downstream,28,4,8255799
arabidopsis,aridity_index,AT4G14350,Chr4_8259488.0,2.694005e-05,in_gene,0,4,8259488
arabidopsis,aridity_index,AT5G07280,Chr5_2290190.0,2.702475e-05,downstream,1504,5,2290190
arabidopsis,aridity_index,AT5G07280,Chr5_2289475.0,2.702475e-05,downstream,789,5,2289475
arabidopsis,aridity_index,AT5G07280,Chr5_2289826.0,2.702475e-05,downstream,1140,5,2289826
arabidopsis,aridity_index,AT1G72290,Chr1_27215427.0,2.703042e-05,upstream,362,1,27215427
arabidopsis,aridity_index,AT1G73270,Chr1_27548607.0,2.713401e-05,upstream,414,1,27548607
arabidopsis,aridity_index,AT5G01880,Chr5_339951.0,2.717447e-05,in_gene,0,5,339951
arabidopsis,aridity_index,AT4G03566,Chr4_1589557.0,2.720418e-05,downstream,327,4,1589557
arabidopsis,aridity_index,AT3G59160,Chr3_21875617.0,2.72835e-05,in_gene,0,3,21875617
arabidopsis,aridity_index,AT1G10570,Chr1_3487993.0,2.732279e-05,in_gene,0,1,3487993
arabidopsis,aridity_index,AT2G01170,Chr2_102274.0,2.738763e-05,in_gene,0,2,102274
arabidopsis,aridity_index,AT1G04360,Chr1_1171306.0,2.745324e-05,downstream,2428,1,1171306
arabidopsis,aridity_index,AT5G50930,Chr5_20723838.0,2.754514e-05,in_gene,0,5,20723838
arabidopsis,aridity_index,AT5G50940,Chr5_20725798.0,2.754514e-05,in_gene,0,5,20725798
arabidopsis,aridity_index,AT4G09670,Chr4_6110222.0,2.755317e-05,downstream,1100,4,6110222
arabidopsis,aridity_index,AT3G59250,Chr3_21903259.0,2.758207e-05,in_gene,0,3,21903259
arabidopsis,aridity_index,AT3G43340,Chr3_15286201.0,2.760127e-05,downstream,350,3,15286201
arabidopsis,aridity_index,AT4G15360,Chr4_8769647.0,2.766695e-05,upstream,538,4,8769647
arabidopsis,aridity_index,AT3G18010,Chr3_6159795.0,2.767905e-05,upstream,1342,3,6159795
arabidopsis,aridity_index,AT2G01450,Chr2_203304.0,2.768231e-05,downstream,178,2,203304
arabidopsis,aridity_index,AT4G12020,Chr4_7208697.0,2.774684e-05,in_gene,0,4,7208697
arabidopsis,aridity_index,AT3G32410,Chr3_13368041.0,2.780091e-05,upstream,394,3,13368041
arabidopsis,aridity_index,AT3G32410,Chr3_13368049.0,2.780091e-05,upstream,386,3,13368049
arabidopsis,aridity_index,AT3G29638,Chr3_11471967.0,2.78099e-05,upstream,1617,3,11471967
arabidopsis,aridity_index,AT3G29638,Chr3_11472872.0,2.78099e-05,upstream,712,3,11472872
arabidopsis,aridity_index,AT1G75510,Chr1_28348770.0,2.782994e-05,downstream,35,1,28348770
arabidopsis,aridity_index,AT1G35240,Chr1_12928770.0,2.785843e-05,in_gene,0,1,12928770
arabidopsis,aridity_index,AT4G09690,Chr4_6124435.0,2.789393e-05,upstream,462,4,6124435
arabidopsis,aridity_index,AT2G01190,Chr2_112337.0,2.789617e-05,upstream,2638,2,112337
arabidopsis,aridity_index,AT2G15010,Chr2_6487446.0,2.791436e-05,downstream,2292,2,6487446
arabidopsis,aridity_index,AT3G29255,Chr3_11211671.0,2.794888e-05,in_gene,0,3,11211671
arabidopsis,aridity_index,AT3G31900,Chr3_12875533.0,2.802278e-05,in_gene,0,3,12875533
arabidopsis,aridity_index,AT1G33080,Chr1_11991446.0,2.803441e-05,downstream,964,1,11991446
arabidopsis,aridity_index,AT4G15680,Chr4_8932611.0,2.806963e-05,downstream,316,4,8932611
arabidopsis,aridity_index,AT1G09932,Chr1_3231160.0,2.810055e-05,in_gene,0,1,3231160
arabidopsis,aridity_index,AT1G72410,Chr1_27254395.0,2.811302e-05,in_gene,0,1,27254395
arabidopsis,aridity_index,AT1G72410,Chr1_27253226.0,2.811302e-05,in_gene,0,1,27253226
arabidopsis,aridity_index,AT1G72410,Chr1_27253185.0,2.811302e-05,in_gene,0,1,27253185
arabidopsis,aridity_index,AT1G72390,Chr1_27249173.0,2.811302e-05,in_gene,0,1,27249173
arabidopsis,aridity_index,AT1G72370,Chr1_27244349.0,2.811302e-05,in_gene,0,1,27244349
arabidopsis,aridity_index,AT1G72390,Chr1_27249174.0,2.811302e-05,in_gene,0,1,27249174
arabidopsis,aridity_index,AT1G72360,Chr1_27241928.0,2.811302e-05,in_gene,0,1,27241928
arabidopsis,aridity_index,AT1G72350,Chr1_27240697.0,2.811302e-05,downstream,750,1,27240697
arabidopsis,aridity_index,AT1G72350,Chr1_27240011.0,2.811302e-05,downstream,64,1,27240011
arabidopsis,aridity_index,AT1G72340,Chr1_27238178.0,2.811302e-05,in_gene,0,1,27238178
arabidopsis,aridity_index,AT1G72360,Chr1_27242233.0,2.811302e-05,in_gene,0,1,27242233
arabidopsis,aridity_index,AT4G08869,Chr4_5654724.0,2.827013e-05,upstream,2552,4,5654724
arabidopsis,aridity_index,AT3G43540,Chr3_15424684.0,2.828316e-05,upstream,6005,3,15424684
arabidopsis,aridity_index,AT2G43180,Chr2_17954065.0,2.828423e-05,in_gene,0,2,17954065
arabidopsis,aridity_index,AT2G43180,Chr2_17954628.0,2.828423e-05,in_gene,0,2,17954628
arabidopsis,aridity_index,AT2G43180,Chr2_17954970.0,2.828423e-05,in_gene,0,2,17954970
arabidopsis,aridity_index,AT2G43180,Chr2_17955173.0,2.828423e-05,in_gene,0,2,17955173
arabidopsis,aridity_index,AT2G43180,Chr2_17955306.0,2.828423e-05,in_gene,0,2,17955306
arabidopsis,aridity_index,AT2G43180,Chr2_17955797.0,2.828423e-05,in_gene,0,2,17955797
arabidopsis,aridity_index,AT2G43180,Chr2_17955858.0,2.828423e-05,downstream,29,2,17955858
arabidopsis,aridity_index,AT2G43190,Chr2_17955920.0,2.828423e-05,upstream,64,2,17955920
arabidopsis,aridity_index,AT2G43190,Chr2_17955971.0,2.828423e-05,upstream,13,2,17955971
arabidopsis,aridity_index,AT2G43190,Chr2_17956563.0,2.828423e-05,in_gene,0,2,17956563
arabidopsis,aridity_index,AT2G43190,Chr2_17956433.0,2.828423e-05,in_gene,0,2,17956433
arabidopsis,aridity_index,AT2G43190,Chr2_17956438.0,2.828423e-05,in_gene,0,2,17956438
arabidopsis,aridity_index,AT2G43190,Chr2_17956582.0,2.828423e-05,in_gene,0,2,17956582
arabidopsis,aridity_index,AT2G43190,Chr2_17956629.0,2.828423e-05,in_gene,0,2,17956629
arabidopsis,aridity_index,AT2G43190,Chr2_17956889.0,2.828423e-05,in_gene,0,2,17956889
arabidopsis,aridity_index,AT2G43190,Chr2_17956909.0,2.828423e-05,in_gene,0,2,17956909
arabidopsis,aridity_index,AT2G43190,Chr2_17957039.0,2.828423e-05,in_gene,0,2,17957039
arabidopsis,aridity_index,AT2G43190,Chr2_17957289.0,2.828423e-05,in_gene,0,2,17957289
arabidopsis,aridity_index,AT2G43180,Chr2_17954020.0,2.828423e-05,in_gene,0,2,17954020
arabidopsis,aridity_index,AT2G43190,Chr2_17956148.0,2.828423e-05,in_gene,0,2,17956148
arabidopsis,aridity_index,AT2G43180,Chr2_17953990.0,2.828423e-05,in_gene,0,2,17953990
arabidopsis,aridity_index,AT2G43160,Chr2_17952476.0,2.828423e-05,in_gene,0,2,17952476
arabidopsis,aridity_index,AT2G43180,Chr2_17953905.0,2.828423e-05,in_gene,0,2,17953905
arabidopsis,aridity_index,AT2G43160,Chr2_17951785.0,2.828423e-05,in_gene,0,2,17951785
arabidopsis,aridity_index,AT2G43160,Chr2_17951796.0,2.828423e-05,in_gene,0,2,17951796
arabidopsis,aridity_index,AT2G43160,Chr2_17952089.0,2.828423e-05,in_gene,0,2,17952089
arabidopsis,aridity_index,AT2G43160,Chr2_17952119.0,2.828423e-05,in_gene,0,2,17952119
arabidopsis,aridity_index,AT2G43160,Chr2_17952128.0,2.828423e-05,in_gene,0,2,17952128
arabidopsis,aridity_index,AT2G43160,Chr2_17952218.0,2.828423e-05,in_gene,0,2,17952218
arabidopsis,aridity_index,AT2G43190,Chr2_17957375.0,2.828423e-05,in_gene,0,2,17957375
arabidopsis,aridity_index,AT2G43160,Chr2_17952536.0,2.828423e-05,in_gene,0,2,17952536
arabidopsis,aridity_index,AT2G43160,Chr2_17952705.0,2.828423e-05,in_gene,0,2,17952705
arabidopsis,aridity_index,AT2G43160,Chr2_17952730.0,2.828423e-05,in_gene,0,2,17952730
arabidopsis,aridity_index,AT2G43160,Chr2_17952735.0,2.828423e-05,in_gene,0,2,17952735
arabidopsis,aridity_index,AT2G43160,Chr2_17952886.0,2.828423e-05,in_gene,0,2,17952886
arabidopsis,aridity_index,AT2G43160,Chr2_17952976.0,2.828423e-05,in_gene,0,2,17952976
arabidopsis,aridity_index,AT2G43160,Chr2_17953427.0,2.828423e-05,in_gene,0,2,17953427
arabidopsis,aridity_index,AT2G43160,Chr2_17953487.0,2.828423e-05,in_gene,0,2,17953487
arabidopsis,aridity_index,AT2G43180,Chr2_17953684.0,2.828423e-05,in_gene,0,2,17953684
arabidopsis,aridity_index,AT2G43180,Chr2_17953866.0,2.828423e-05,in_gene,0,2,17953866
arabidopsis,aridity_index,AT2G43180,Chr2_17953867.0,2.828423e-05,in_gene,0,2,17953867
arabidopsis,aridity_index,AT2G43180,Chr2_17953874.0,2.828423e-05,in_gene,0,2,17953874
arabidopsis,aridity_index,AT2G43180,Chr2_17953911.0,2.828423e-05,in_gene,0,2,17953911
arabidopsis,aridity_index,AT2G43190,Chr2_17957379.0,2.828423e-05,in_gene,0,2,17957379
arabidopsis,aridity_index,AT2G43200,Chr2_17958953.0,2.828423e-05,in_gene,0,2,17958953
arabidopsis,aridity_index,AT2G43190,Chr2_17957433.0,2.828423e-05,in_gene,0,2,17957433
arabidopsis,aridity_index,AT2G43210,Chr2_17961696.0,2.828423e-05,in_gene,0,2,17961696
arabidopsis,aridity_index,AT2G43210,Chr2_17961794.0,2.828423e-05,in_gene,0,2,17961794
arabidopsis,aridity_index,AT2G43210,Chr2_17962269.0,2.828423e-05,in_gene,0,2,17962269
arabidopsis,aridity_index,AT2G43210,Chr2_17962403.0,2.828423e-05,in_gene,0,2,17962403
arabidopsis,aridity_index,AT2G43220,Chr2_17964024.0,2.828423e-05,upstream,195,2,17964024
arabidopsis,aridity_index,AT2G43220,Chr2_17965538.0,2.828423e-05,in_gene,0,2,17965538
arabidopsis,aridity_index,AT2G43220,Chr2_17965977.0,2.828423e-05,in_gene,0,2,17965977
arabidopsis,aridity_index,AT2G43230,Chr2_17966285.0,2.828423e-05,in_gene,0,2,17966285
arabidopsis,aridity_index,AT2G43230,Chr2_17966705.0,2.828423e-05,in_gene,0,2,17966705
arabidopsis,aridity_index,AT2G43230,Chr2_17967012.0,2.828423e-05,in_gene,0,2,17967012
arabidopsis,aridity_index,AT2G43230,Chr2_17967529.0,2.828423e-05,in_gene,0,2,17967529
arabidopsis,aridity_index,AT2G43230,Chr2_17967880.0,2.828423e-05,in_gene,0,2,17967880
arabidopsis,aridity_index,AT2G43230,Chr2_17967898.0,2.828423e-05,in_gene,0,2,17967898
arabidopsis,aridity_index,AT2G43230,Chr2_17968258.0,2.828423e-05,in_gene,0,2,17968258
arabidopsis,aridity_index,AT2G43235,Chr2_17969369.0,2.828423e-05,in_gene,0,2,17969369
arabidopsis,aridity_index,AT2G43235,Chr2_17969775.0,2.828423e-05,in_gene,0,2,17969775
arabidopsis,aridity_index,AT2G43235,Chr2_17970098.0,2.828423e-05,in_gene,0,2,17970098
arabidopsis,aridity_index,AT2G43240,Chr2_17972258.0,2.828423e-05,in_gene,0,2,17972258
arabidopsis,aridity_index,AT2G43240,Chr2_17972702.0,2.828423e-05,in_gene,0,2,17972702
arabidopsis,aridity_index,AT2G43210,Chr2_17961573.0,2.828423e-05,in_gene,0,2,17961573
arabidopsis,aridity_index,AT2G43190,Chr2_17957389.0,2.828423e-05,in_gene,0,2,17957389
arabidopsis,aridity_index,AT2G43210,Chr2_17961555.0,2.828423e-05,in_gene,0,2,17961555
arabidopsis,aridity_index,AT2G43210,Chr2_17961008.0,2.828423e-05,in_gene,0,2,17961008
arabidopsis,aridity_index,AT2G43190,Chr2_17957454.0,2.828423e-05,in_gene,0,2,17957454
arabidopsis,aridity_index,AT2G43190,Chr2_17957513.0,2.828423e-05,in_gene,0,2,17957513
arabidopsis,aridity_index,AT2G43190,Chr2_17957575.0,2.828423e-05,in_gene,0,2,17957575
arabidopsis,aridity_index,AT2G43190,Chr2_17957622.0,2.828423e-05,in_gene,0,2,17957622
arabidopsis,aridity_index,AT2G43190,Chr2_17957638.0,2.828423e-05,in_gene,0,2,17957638
arabidopsis,aridity_index,AT2G43190,Chr2_17957686.0,2.828423e-05,in_gene,0,2,17957686
arabidopsis,aridity_index,AT2G43190,Chr2_17957726.0,2.828423e-05,in_gene,0,2,17957726
arabidopsis,aridity_index,AT2G43190,Chr2_17957927.0,2.828423e-05,in_gene,0,2,17957927
arabidopsis,aridity_index,AT2G43190,Chr2_17957952.0,2.828423e-05,in_gene,0,2,17957952
arabidopsis,aridity_index,AT2G43200,Chr2_17958478.0,2.828423e-05,in_gene,0,2,17958478
arabidopsis,aridity_index,AT2G43200,Chr2_17958936.0,2.828423e-05,in_gene,0,2,17958936
arabidopsis,aridity_index,AT2G43200,Chr2_17958937.0,2.828423e-05,in_gene,0,2,17958937
arabidopsis,aridity_index,AT2G43160,Chr2_17951568.0,2.828423e-05,in_gene,0,2,17951568
arabidopsis,aridity_index,AT2G43200,Chr2_17959000.0,2.828423e-05,in_gene,0,2,17959000
arabidopsis,aridity_index,AT2G43200,Chr2_17959060.0,2.828423e-05,in_gene,0,2,17959060
arabidopsis,aridity_index,AT2G43200,Chr2_17959148.0,2.828423e-05,in_gene,0,2,17959148
arabidopsis,aridity_index,AT2G43200,Chr2_17959247.0,2.828423e-05,in_gene,0,2,17959247
arabidopsis,aridity_index,AT2G43200,Chr2_17959877.0,2.828423e-05,in_gene,0,2,17959877
arabidopsis,aridity_index,AT2G43200,Chr2_17960471.0,2.828423e-05,in_gene,0,2,17960471
arabidopsis,aridity_index,AT2G43210,Chr2_17961133.0,2.828423e-05,in_gene,0,2,17961133
arabidopsis,aridity_index,AT2G43160,Chr2_17951423.0,2.828423e-05,in_gene,0,2,17951423
arabidopsis,aridity_index,AT2G43160,Chr2_17953372.0,2.828423e-05,in_gene,0,2,17953372
arabidopsis,aridity_index,AT2G43160,Chr2_17951392.0,2.828423e-05,in_gene,0,2,17951392
arabidopsis,aridity_index,AT1G02120,Chr1_397219.0,2.828423e-05,in_gene,0,1,397219
arabidopsis,aridity_index,AT1G02205,Chr1_423009.0,2.828423e-05,downstream,571,1,423009
arabidopsis,aridity_index,AT1G02250,Chr1_438645.0,2.828423e-05,in_gene,0,1,438645
arabidopsis,aridity_index,AT1G02340,Chr1_468018.0,2.828423e-05,downstream,174,1,468018
arabidopsis,aridity_index,AT1G02470,Chr1_509828.0,2.828423e-05,upstream,1937,1,509828
arabidopsis,aridity_index,AT1G02610,Chr1_555448.0,2.828423e-05,in_gene,0,1,555448
arabidopsis,aridity_index,AT2G42880,Chr2_17845036.0,2.828423e-05,downstream,656,2,17845036
arabidopsis,aridity_index,AT2G42890,Chr2_17851734.0,2.828423e-05,in_gene,0,2,17851734
arabidopsis,aridity_index,AT2G42920,Chr2_17861960.0,2.828423e-05,in_gene,0,2,17861960
arabidopsis,aridity_index,AT2G42955,Chr2_17866806.0,2.828423e-05,in_gene,0,2,17866806
arabidopsis,aridity_index,AT2G42955,Chr2_17867129.0,2.828423e-05,in_gene,0,2,17867129
arabidopsis,aridity_index,AT2G43020,Chr2_17890940.0,2.828423e-05,upstream,563,2,17890940
arabidopsis,aridity_index,AT2G43040,Chr2_17898545.0,2.828423e-05,in_gene,0,2,17898545
arabidopsis,aridity_index,AT2G43040,Chr2_17900198.0,2.828423e-05,downstream,824,2,17900198
arabidopsis,aridity_index,AT2G43050,Chr2_17901481.0,2.828423e-05,upstream,1003,2,17901481
arabidopsis,aridity_index,AT2G43050,Chr2_17902048.0,2.828423e-05,upstream,436,2,17902048
arabidopsis,aridity_index,AT2G43050,Chr2_17903559.0,2.828423e-05,in_gene,0,2,17903559
arabidopsis,aridity_index,AT2G43060,Chr2_17907924.0,2.828423e-05,upstream,1261,2,17907924
arabidopsis,aridity_index,AT2G43060,Chr2_17908070.0,2.828423e-05,upstream,1115,2,17908070
arabidopsis,aridity_index,AT1G02090,Chr1_389561.0,2.828423e-05,in_gene,0,1,389561
arabidopsis,aridity_index,AT2G43070,Chr2_17912644.0,2.828423e-05,in_gene,0,2,17912644
arabidopsis,aridity_index,AT1G02090,Chr1_388162.0,2.828423e-05,in_gene,0,1,388162
arabidopsis,aridity_index,AT1G02080,Chr1_380239.0,2.828423e-05,in_gene,0,1,380239
arabidopsis,aridity_index,AT1G01305,Chr1_119952.0,2.828423e-05,in_gene,0,1,119952
arabidopsis,aridity_index,AT1G01320,Chr1_129589.0,2.828423e-05,in_gene,0,1,129589
arabidopsis,aridity_index,AT1G01320,Chr1_129590.0,2.828423e-05,in_gene,0,1,129590
arabidopsis,aridity_index,AT1G01390,Chr1_149719.0,2.828423e-05,in_gene,0,1,149719
arabidopsis,aridity_index,AT1G01420,Chr1_156096.0,2.828423e-05,downstream,85,1,156096
arabidopsis,aridity_index,AT1G01430,Chr1_156559.0,2.828423e-05,upstream,242,1,156559
arabidopsis,aridity_index,AT1G01448,Chr1_165642.0,2.828423e-05,in_gene,0,1,165642
arabidopsis,aridity_index,AT1G01453,Chr1_166753.0,2.828423e-05,in_gene,0,1,166753
arabidopsis,aridity_index,AT1G01510,Chr1_187110.0,2.828423e-05,upstream,101,1,187110
arabidopsis,aridity_index,AT1G01530,Chr1_193829.0,2.828423e-05,downstream,159,1,193829
arabidopsis,aridity_index,AT1G01790,Chr1_286089.0,2.828423e-05,in_gene,0,1,286089
arabidopsis,aridity_index,AT1G01830,Chr1_302684.0,2.828423e-05,downstream,369,1,302684
arabidopsis,aridity_index,AT1G01840,Chr1_303967.0,2.828423e-05,in_gene,0,1,303967
arabidopsis,aridity_index,AT1G01940,Chr1_324915.0,2.828423e-05,in_gene,0,1,324915
arabidopsis,aridity_index,AT1G01960,Chr1_331641.0,2.828423e-05,in_gene,0,1,331641
arabidopsis,aridity_index,AT1G01970,Chr1_338001.0,2.828423e-05,upstream,290,1,338001
arabidopsis,aridity_index,AT1G02040,Chr1_358395.0,2.828423e-05,in_gene,0,1,358395
arabidopsis,aridity_index,AT1G02065,Chr1_365483.0,2.828423e-05,in_gene,0,1,365483
arabidopsis,aridity_index,AT1G02065,Chr1_366939.0,2.828423e-05,in_gene,0,1,366939
arabidopsis,aridity_index,AT1G02090,Chr1_387208.0,2.828423e-05,upstream,69,1,387208
arabidopsis,aridity_index,AT2G43070,Chr2_17912909.0,2.828423e-05,in_gene,0,2,17912909
arabidopsis,aridity_index,AT1G02350,Chr1_469930.0,2.828423e-05,in_gene,0,1,469930
arabidopsis,aridity_index,AT2G43080,Chr2_17916816.0,2.828423e-05,in_gene,0,2,17916816
arabidopsis,aridity_index,AT2G43160,Chr2_17949999.0,2.828423e-05,in_gene,0,2,17949999
arabidopsis,aridity_index,AT2G43160,Chr2_17950130.0,2.828423e-05,in_gene,0,2,17950130
arabidopsis,aridity_index,AT2G43160,Chr2_17950207.0,2.828423e-05,in_gene,0,2,17950207
arabidopsis,aridity_index,AT2G43160,Chr2_17950591.0,2.828423e-05,in_gene,0,2,17950591
arabidopsis,aridity_index,AT2G43160,Chr2_17950628.0,2.828423e-05,in_gene,0,2,17950628
arabidopsis,aridity_index,AT2G43160,Chr2_17951402.0,2.828423e-05,in_gene,0,2,17951402
arabidopsis,aridity_index,AT2G43160,Chr2_17950698.0,2.828423e-05,in_gene,0,2,17950698
arabidopsis,aridity_index,AT2G43160,Chr2_17950708.0,2.828423e-05,in_gene,0,2,17950708
arabidopsis,aridity_index,AT2G43160,Chr2_17950747.0,2.828423e-05,in_gene,0,2,17950747
arabidopsis,aridity_index,AT2G43160,Chr2_17949978.0,2.828423e-05,in_gene,0,2,17949978
arabidopsis,aridity_index,AT2G43160,Chr2_17950754.0,2.828423e-05,in_gene,0,2,17950754
arabidopsis,aridity_index,AT2G43160,Chr2_17950846.0,2.828423e-05,in_gene,0,2,17950846
arabidopsis,aridity_index,AT2G43160,Chr2_17950863.0,2.828423e-05,in_gene,0,2,17950863
arabidopsis,aridity_index,AT2G43160,Chr2_17950898.0,2.828423e-05,in_gene,0,2,17950898
arabidopsis,aridity_index,AT2G43160,Chr2_17951040.0,2.828423e-05,in_gene,0,2,17951040
arabidopsis,aridity_index,AT2G43070,Chr2_17914134.0,2.828423e-05,in_gene,0,2,17914134
arabidopsis,aridity_index,AT2G43160,Chr2_17951073.0,2.828423e-05,in_gene,0,2,17951073
arabidopsis,aridity_index,AT2G43160,Chr2_17951098.0,2.828423e-05,in_gene,0,2,17951098
arabidopsis,aridity_index,AT2G43160,Chr2_17951199.0,2.828423e-05,in_gene,0,2,17951199
arabidopsis,aridity_index,AT2G43160,Chr2_17951363.0,2.828423e-05,in_gene,0,2,17951363
arabidopsis,aridity_index,AT2G43160,Chr2_17950762.0,2.828423e-05,in_gene,0,2,17950762
arabidopsis,aridity_index,AT2G43160,Chr2_17949939.0,2.828423e-05,in_gene,0,2,17949939
arabidopsis,aridity_index,AT2G43160,Chr2_17951042.0,2.828423e-05,in_gene,0,2,17951042
arabidopsis,aridity_index,AT2G43160,Chr2_17949768.0,2.828423e-05,in_gene,0,2,17949768
arabidopsis,aridity_index,AT2G43090,Chr2_17920141.0,2.828423e-05,in_gene,0,2,17920141
arabidopsis,aridity_index,AT2G43090,Chr2_17920188.0,2.828423e-05,in_gene,0,2,17920188
arabidopsis,aridity_index,AT2G43110,Chr2_17924468.0,2.828423e-05,downstream,113,2,17924468
arabidopsis,aridity_index,AT2G43110,Chr2_17925713.0,2.828423e-05,downstream,1358,2,17925713
arabidopsis,aridity_index,AT2G43120,Chr2_17928185.0,2.828423e-05,in_gene,0,2,17928185
arabidopsis,aridity_index,AT2G43130,Chr2_17929923.0,2.828423e-05,in_gene,0,2,17929923
arabidopsis,aridity_index,AT2G43130,Chr2_17930215.0,2.828423e-05,in_gene,0,2,17930215
arabidopsis,aridity_index,AT2G43140,Chr2_17940728.0,2.828423e-05,downstream,5042,2,17940728
arabidopsis,aridity_index,AT2G43150,Chr2_17943198.0,2.828423e-05,upstream,2695,2,17943198
arabidopsis,aridity_index,AT2G43140,Chr2_17937470.0,2.828423e-05,downstream,1784,2,17937470
arabidopsis,aridity_index,AT2G43150,Chr2_17945385.0,2.828423e-05,upstream,508,2,17945385
arabidopsis,aridity_index,AT2G43160,Chr2_17949757.0,2.828423e-05,in_gene,0,2,17949757
arabidopsis,aridity_index,AT2G43150,Chr2_17943407.0,2.828423e-05,upstream,2486,2,17943407
arabidopsis,aridity_index,AT2G43160,Chr2_17949618.0,2.828423e-05,in_gene,0,2,17949618
arabidopsis,aridity_index,AT2G43160,Chr2_17949801.0,2.828423e-05,in_gene,0,2,17949801
arabidopsis,aridity_index,AT2G43160,Chr2_17949652.0,2.828423e-05,in_gene,0,2,17949652
arabidopsis,aridity_index,AT2G43160,Chr2_17949463.0,2.828423e-05,in_gene,0,2,17949463
arabidopsis,aridity_index,AT2G43150,Chr2_17945835.0,2.828423e-05,upstream,58,2,17945835
arabidopsis,aridity_index,AT2G43150,Chr2_17945481.0,2.828423e-05,upstream,412,2,17945481
arabidopsis,aridity_index,AT2G43160,Chr2_17949491.0,2.828423e-05,in_gene,0,2,17949491
arabidopsis,aridity_index,AT2G01780,Chr2_338063.0,2.830245e-05,in_gene,0,2,338063
arabidopsis,aridity_index,AT1G68740,Chr1_25815770.0,2.833078e-05,in_gene,0,1,25815770
arabidopsis,aridity_index,AT1G68740,Chr1_25815945.0,2.833078e-05,in_gene,0,1,25815945
arabidopsis,aridity_index,AT1G77410,Chr1_29093109.0,2.834734e-05,in_gene,0,1,29093109
arabidopsis,aridity_index,AT5G61170,Chr5_24612493.0,2.843246e-05,downstream,66,5,24612493
arabidopsis,aridity_index,AT1G55915,Chr1_20910325.0,2.844352e-05,downstream,687,1,20910325
arabidopsis,aridity_index,AT4G08760,Chr4_5587445.0,2.844731e-05,in_gene,0,4,5587445
arabidopsis,aridity_index,AT1G70510,Chr1_26574743.0,2.845524e-05,upstream,1743,1,26574743
arabidopsis,aridity_index,AT2G02690,Chr2_750659.0,2.850915e-05,in_gene,0,2,750659
arabidopsis,aridity_index,AT2G02690,Chr2_751399.0,2.850915e-05,in_gene,0,2,751399
arabidopsis,aridity_index,AT2G02690,Chr2_751463.0,2.850915e-05,in_gene,0,2,751463
arabidopsis,aridity_index,AT2G02690,Chr2_751675.0,2.850915e-05,in_gene,0,2,751675
arabidopsis,aridity_index,AT2G02700,Chr2_758265.0,2.850915e-05,downstream,323,2,758265
