Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
5017101at2759	Zm00001eb210480;Zm00001eb400850	Zm00001eb210480:0.000517077;Zm00001eb400850:0.004729	NA	NA	LOC_Os05g03770	LOC_Os05g03770:0.000112428	NA	NA	AT2G44620	AT2G44620:0.000890512	3
5017335at2759	Zm00001eb056220	Zm00001eb056220:0.00338923	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0339720	HORVU.MOREX.r3.4HG0339720:0.00205697	AT5G42620	AT5G42620:0.00403207	3
5018211at2759	Zm00001eb389800	Zm00001eb389800:0.00423913	SORBI_3010G220200	SORBI_3010G220200:0.00142887	NA	NA	NA	NA	AT5G44730	AT5G44730:0.000328591	3
5018399at2759	Zm00001eb289920	Zm00001eb289920:0.000431793	NA	NA	LOC_Os01g08350	LOC_Os01g08350:0.000929493	NA	NA	AT2G37290;AT3G07890	AT2G37290:0.00169483;AT3G07890:0.000303063	3
5020065at2759	Zm00001eb061060	Zm00001eb061060:0.000573616	SORBI_3001G054800	SORBI_3001G054800:0.000379101	LOC_Os03g07990;LOC_Os04g02530	LOC_Os03g07990:0.000101587;LOC_Os04g02530:2.27332e-05	NA	NA	NA	NA	3
5023858at2759	Zm00001eb254270	Zm00001eb254270:0.0023314	NA	NA	NA	NA	HORVU.MOREX.r3.1HG0066050	HORVU.MOREX.r3.1HG0066050:0.000812379	AT2G47940;AT5G36950;AT5G54745	AT2G47940:5.37207e-05;AT5G36950:0.00297174;AT5G54745:0.00169982	3
502475at2759	Zm00001eb220380	Zm00001eb220380:0.00407716	SORBI_3001G196200	SORBI_3001G196200:0.002003	NA	NA	NA	NA	AT2G21350	AT2G21350:0.000329188	3
502475at3193	Zm00001eb220380	Zm00001eb220380:0.00407716	SORBI_3001G196200	SORBI_3001G196200:0.002003	NA	NA	NA	NA	AT2G21350	AT2G21350:0.000329188	3
502475at33090	Zm00001eb220380	Zm00001eb220380:0.00407716	SORBI_3001G196200	SORBI_3001G196200:0.002003	NA	NA	NA	NA	AT2G21350	AT2G21350:0.000329188	3
503753at2759	Zm00001eb070350	Zm00001eb070350:0.00174043	NA	NA	LOC_Os09g02530	LOC_Os09g02530:0.00125198	NA	NA	AT2G17660	AT2G17660:1.23704e-06	3
503753at3193	Zm00001eb070350	Zm00001eb070350:0.00174043	NA	NA	LOC_Os09g02530	LOC_Os09g02530:0.00125198	NA	NA	AT2G17660	AT2G17660:1.23704e-06	3
503753at33090	Zm00001eb070350	Zm00001eb070350:0.00174043	NA	NA	LOC_Os09g02530	LOC_Os09g02530:0.00125198	NA	NA	AT2G17660	AT2G17660:1.23704e-06	3
505165at2759	Zm00001eb214220	Zm00001eb214220:0.00228942	NA	NA	LOC_Os07g01190	LOC_Os07g01190:2.94611e-05	NA	NA	AT5G66850	AT5G66850:0.000606133	3
505165at3193	Zm00001eb214220	Zm00001eb214220:0.00228942	NA	NA	LOC_Os07g01190	LOC_Os07g01190:2.94611e-05	NA	NA	AT5G66850	AT5G66850:0.000606133	3
505165at33090	Zm00001eb214220	Zm00001eb214220:0.00228942	NA	NA	LOC_Os07g01190	LOC_Os07g01190:2.94611e-05	NA	NA	AT5G66850	AT5G66850:0.000606133	3
505955at33090	Zm00001eb303800	Zm00001eb303800:0.00368747	NA	NA	LOC_Os04g06130	LOC_Os04g06130:0.000366576	NA	NA	AT1G10970;AT2G30080;AT4G19680;AT4G19690	AT1G10970:0.00288524;AT2G30080:0.0005376;AT4G19680:0.00248451;AT4G19690:0.00248451	3
512873at3193	Zm00001eb317860	Zm00001eb317860:0.00268365	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0311730	HORVU.MOREX.r3.3HG0311730:1.18947e-05	AT3G26935	AT3G26935:0.000422612	3
516174at2759	Zm00001eb253540	Zm00001eb253540:0.00379905	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0612110	HORVU.MOREX.r3.6HG0612110:0.00258492	AT1G18420;AT1G25480	AT1G18420:0.000680378;AT1G25480:0.00275332	3
516174at3193	Zm00001eb253540	Zm00001eb253540:0.00379905	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0612110	HORVU.MOREX.r3.6HG0612110:0.00258492	AT1G18420;AT1G25480	AT1G18420:0.000680378;AT1G25480:0.00275332	3
516174at33090	Zm00001eb253540	Zm00001eb253540:0.00379905	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0612110	HORVU.MOREX.r3.6HG0612110:0.00258492	AT1G18420;AT1G25480	AT1G18420:0.000680378;AT1G25480:0.00275332	3
516269at2759	Zm00001eb093490;Zm00001eb281960	Zm00001eb093490:0.00308255;Zm00001eb281960:0.00315369	NA	NA	LOC_Os04g06920;LOC_Os07g05810;LOC_Os12g01540	LOC_Os04g06920:6.90854e-05;LOC_Os07g05810:9.81559e-05;LOC_Os12g01540:0.000109174	NA	NA	AT1G06890;AT1G21070;AT1G76670;AT1G77610;AT2G28315;AT2G30460;AT5G42420;AT5G57100	AT1G06890:3.20131e-05;AT1G21070:0.00163481;AT1G76670:0.0026526;AT1G77610:0.000462224;AT2G28315:0.000232881;AT2G30460:0.000256895;AT5G42420:0.000594635;AT5G57100:2.06504e-05	3
51650at38820	Zm00001eb278470	Zm00001eb278470:0.00292932	SORBI_3010G071600	SORBI_3010G071600:0.00164398	LOC_Os06g01934	LOC_Os06g01934:1.77813e-06	NA	NA	NA	NA	3
51650at4447	Zm00001eb278470	Zm00001eb278470:0.00292932	SORBI_3010G071600	SORBI_3010G071600:0.00164398	LOC_Os06g01934	LOC_Os06g01934:1.77813e-06	NA	NA	NA	NA	3
523932at3193	Zm00001eb092720	Zm00001eb092720:0.0046525	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0557060	HORVU.MOREX.r3.6HG0557060:0.00279808	AT3G52870	AT3G52870:0.00177558	3
524414at2759	NA	NA	SORBI_3003G379600	SORBI_3003G379600:0.00243581	NA	NA	HORVU.MOREX.r3.1HG0043000;HORVU.MOREX.r3.1HG0059350;HORVU.MOREX.r3.3HG0307120	HORVU.MOREX.r3.1HG0043000:0.0024067;HORVU.MOREX.r3.1HG0059350:0.00044374;HORVU.MOREX.r3.3HG0307120:0.0023786	AT1G04430;AT1G19430;AT1G26850;AT1G78240;AT2G43200;AT3G23300;AT4G00740;AT4G18030;AT5G14430	AT1G04430:0.000173882;AT1G19430:1.03424e-06;AT1G26850:0.00139632;AT1G78240:0.00379189;AT2G43200:0.00312162;AT3G23300:0.000139614;AT4G00740:8.03181e-05;AT4G18030:5.92852e-05;AT5G14430:0.00114723	3
529913at3193	NA	NA	NA	NA	LOC_Os01g09640	LOC_Os01g09640:2.94323e-07	HORVU.MOREX.r3.3HG0325640	HORVU.MOREX.r3.3HG0325640:0.000694553	AT5G58060	AT5G58060:3.74646e-05	3
529913at33090	NA	NA	NA	NA	LOC_Os01g09640	LOC_Os01g09640:2.94323e-07	HORVU.MOREX.r3.3HG0325640	HORVU.MOREX.r3.3HG0325640:0.000694553	AT5G58060	AT5G58060:3.74646e-05	3
530257at3193	Zm00001eb297150	Zm00001eb297150:0.00379626	SORBI_3009G246700	SORBI_3009G246700:0.000232104	NA	NA	NA	NA	AT2G34410	AT2G34410:0.0040536	3
530396at3193	Zm00001eb297390	Zm00001eb297390:0.00336243	NA	NA	LOC_Os10g04640	LOC_Os10g04640:2.79302e-08	NA	NA	AT1G69840;AT3G01290;AT5G62740	AT1G69840:0.00200623;AT3G01290:0.00181041;AT5G62740:0.000157605	3
530396at33090	Zm00001eb297390	Zm00001eb297390:0.00336243	NA	NA	LOC_Os10g04640	LOC_Os10g04640:2.79302e-08	NA	NA	AT1G69840;AT3G01290;AT5G62740	AT1G69840:0.00200623;AT3G01290:0.00181041;AT5G62740:0.000157605	3
530631at33090	Zm00001eb429860	Zm00001eb429860:0.000332417	NA	NA	LOC_Os04g05480	LOC_Os04g05480:7.37685e-07	NA	NA	AT4G17486;AT5G47310	AT4G17486:4.22114e-05;AT5G47310:0.000116709	3
530678at3193	Zm00001eb067700	Zm00001eb067700:0.000991145	NA	NA	LOC_Os04g06580	LOC_Os04g06580:6.20732e-05	NA	NA	AT3G61610;AT4G23730;AT5G57330	AT3G61610:6.84488e-05;AT4G23730:0.000461445;AT5G57330:5.61026e-05	3
530678at33090	Zm00001eb067700	Zm00001eb067700:0.000991145	NA	NA	LOC_Os04g06580	LOC_Os04g06580:6.20732e-05	NA	NA	AT3G01590;AT3G61610;AT4G23730;AT5G57330	AT3G01590:0.00149535;AT3G61610:6.84488e-05;AT4G23730:0.000461445;AT5G57330:5.61026e-05	3
531126at2759	Zm00001eb401380	Zm00001eb401380:0.00223101	NA	NA	LOC_Os05g01160	LOC_Os05g01160:6.8831e-05	HORVU.MOREX.r3.3HG0328330	HORVU.MOREX.r3.3HG0328330:0.00232555	NA	NA	3
531126at3193	Zm00001eb401380	Zm00001eb401380:0.00223101	NA	NA	LOC_Os05g01160	LOC_Os05g01160:6.8831e-05	HORVU.MOREX.r3.3HG0328330	HORVU.MOREX.r3.3HG0328330:0.00232555	NA	NA	3
531126at33090	Zm00001eb401380	Zm00001eb401380:0.00223101	NA	NA	LOC_Os05g01160	LOC_Os05g01160:6.8831e-05	HORVU.MOREX.r3.3HG0328330	HORVU.MOREX.r3.3HG0328330:0.00232555	NA	NA	3
534116at2759	NA	NA	NA	NA	LOC_Os08g05290	LOC_Os08g05290:0.000436572	HORVU.MOREX.r3.3HG0284930	HORVU.MOREX.r3.3HG0284930:0.000134327	AT5G16530	AT5G16530:2.81623e-05	3
534116at3193	NA	NA	NA	NA	LOC_Os08g05290	LOC_Os08g05290:0.000436572	HORVU.MOREX.r3.3HG0284930	HORVU.MOREX.r3.3HG0284930:0.000134327	AT5G16530	AT5G16530:2.81623e-05	3
534116at33090	NA	NA	NA	NA	LOC_Os08g05290	LOC_Os08g05290:0.000436572	HORVU.MOREX.r3.3HG0284930	HORVU.MOREX.r3.3HG0284930:0.000134327	AT5G16530	AT5G16530:2.81623e-05	3
534221at3193	Zm00001eb272020	Zm00001eb272020:6.25096e-06	SORBI_3009G249200	SORBI_3009G249200:0.000575702	NA	NA	NA	NA	AT1G77220;AT4G38360	AT1G77220:4.9427e-05;AT4G38360:0.00137171	3
534221at33090	Zm00001eb272020	Zm00001eb272020:6.25096e-06	SORBI_3009G249200	SORBI_3009G249200:0.000575702	NA	NA	NA	NA	AT1G23070;AT1G77220;AT4G38360	AT1G23070:0.000114756;AT1G77220:4.9427e-05;AT4G38360:0.00137171	3
534225at2759	NA	NA	SORBI_3010G092600	SORBI_3010G092600:0.00116456	NA	NA	HORVU.MOREX.r3.7HG0751150	HORVU.MOREX.r3.7HG0751150:0.00083714	AT4G10380;AT4G19030;AT5G37820	AT4G10380:0.000214252;AT4G19030:0.00195469;AT5G37820:0.000169762	3
534297at2759	Zm00001eb006940	Zm00001eb006940:0.00140692	NA	NA	LOC_Os07g04960	LOC_Os07g04960:0.00113292	NA	NA	AT2G22290;AT2G44610;AT5G10260	AT2G22290:0.00195737;AT2G44610:0.000890512;AT5G10260:0.000178328	3
534428at2759	NA	NA	SORBI_3004G159100	SORBI_3004G159100:0.000495657	LOC_Os10g01800	LOC_Os10g01800:6.94674e-05	NA	NA	AT4G38040;AT5G37000;AT5G61840	AT4G38040:0.00080255;AT5G37000:0.00299819;AT5G61840:0.00415432	3
536036at3193	Zm00001eb362140	Zm00001eb362140:0.00460122	NA	NA	LOC_Os01g09740	LOC_Os01g09740:1.3556e-06	NA	NA	AT3G20320	AT3G20320:0.000226584	3
536036at33090	Zm00001eb362140	Zm00001eb362140:0.00460122	NA	NA	LOC_Os01g09740	LOC_Os01g09740:1.3556e-06	NA	NA	AT3G20320	AT3G20320:0.000226584	3
536116at33090	Zm00001eb143200	Zm00001eb143200:0.000453212	NA	NA	LOC_Os11g01280	LOC_Os11g01280:0.000319645	NA	NA	AT1G67410;AT3G45400	AT1G67410:0.00228108;AT3G45400:0.00162368	3
537455at33090	Zm00001eb363500	Zm00001eb363500:0.00295262	SORBI_3003G053800	SORBI_3003G053800:0.0022921	LOC_Os01g09340	LOC_Os01g09340:6.60214e-06	NA	NA	NA	NA	3
537499at2759	NA	NA	SORBI_3001G205700	SORBI_3001G205700:0.00275815	LOC_Os10g04980	LOC_Os10g04980:5.6354e-10	NA	NA	AT3G51000;AT4G02340	AT3G51000:0.00113072;AT4G02340:9.81121e-05	3
537499at33090	NA	NA	SORBI_3001G205700	SORBI_3001G205700:0.00275815	LOC_Os10g04980	LOC_Os10g04980:5.6354e-10	NA	NA	AT3G51000;AT4G02340	AT3G51000:0.00113072;AT4G02340:9.81121e-05	3
539915at3193	NA	NA	SORBI_3002G166400	SORBI_3002G166400:0.00141463	LOC_Os03g02150	LOC_Os03g02150:0.00130081	NA	NA	AT5G19980	AT5G19980:9.48677e-05	3
540112at3193	Zm00001eb195070;Zm00001eb290310	Zm00001eb195070:0.000782649;Zm00001eb290310:0.00250342	SORBI_3003G341600	SORBI_3003G341600:0.00223151	NA	NA	NA	NA	AT3G56110;AT5G01640	AT3G56110:0.00243174;AT5G01640:0.000750192	3
540403at3193	NA	NA	SORBI_3004G128800	SORBI_3004G128800:0.00146083	NA	NA	HORVU.MOREX.r3.3HG0315590	HORVU.MOREX.r3.3HG0315590:0.000730739	AT2G46760	AT2G46760:0.00140831	3
543978at2759	Zm00001eb272300	Zm00001eb272300:0.00308228	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0746670	HORVU.MOREX.r3.7HG0746670:0.000608377	AT1G30755;AT1G34320;AT5G08660	AT1G30755:0.0023371;AT1G34320:0.00092181;AT5G08660:0.000101666	3
543978at33090	Zm00001eb272300	Zm00001eb272300:0.00308228	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0746670	HORVU.MOREX.r3.7HG0746670:0.000608377	AT1G30755;AT1G34320;AT5G08660	AT1G30755:0.0023371;AT1G34320:0.00092181;AT5G08660:0.000101666	3
554008at3193	Zm00001eb389800	Zm00001eb389800:0.00423913	SORBI_3010G220200	SORBI_3010G220200:0.00142887	NA	NA	NA	NA	AT5G44730	AT5G44730:0.000328591	3
554008at33090	Zm00001eb389800	Zm00001eb389800:0.00423913	SORBI_3010G220200	SORBI_3010G220200:0.00142887	NA	NA	NA	NA	AT5G44730	AT5G44730:0.000328591	3
55602at38820	Zm00001eb295050	Zm00001eb295050:0.00463321	SORBI_3009G224400	SORBI_3009G224400:0.00301676	NA	NA	HORVU.MOREX.r3.1HG0084510	HORVU.MOREX.r3.1HG0084510:0.000784291	NA	NA	3
55602at4447	Zm00001eb295050	Zm00001eb295050:0.00463321	SORBI_3009G224400	SORBI_3009G224400:0.00301676	NA	NA	HORVU.MOREX.r3.1HG0084510	HORVU.MOREX.r3.1HG0084510:0.000784291	NA	NA	3
556210at2759	Zm00001eb124670	Zm00001eb124670:0.00447465	SORBI_3003G077300	SORBI_3003G077300:0.00259389	NA	NA	NA	NA	AT4G34412	AT4G34412:1.05465e-06	3
57950at38820	Zm00001eb206350	Zm00001eb206350:0.001833	SORBI_3004G174600	SORBI_3004G174600:0.00239222	LOC_Os02g01900	LOC_Os02g01900:3.66873e-05	NA	NA	NA	NA	3
57950at4447	Zm00001eb206350	Zm00001eb206350:0.001833	SORBI_3004G174600	SORBI_3004G174600:0.00239222	LOC_Os02g01900	LOC_Os02g01900:3.66873e-05	NA	NA	NA	NA	3
583524at3193	Zm00001eb336760	Zm00001eb336760:0.00162305	NA	NA	LOC_Os05g01710	LOC_Os05g01710:2.23932e-05	NA	NA	AT3G15730	AT3G15730:0.00163519	3
584272at2759	Zm00001eb057580	Zm00001eb057580:0.00391743	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0511330	HORVU.MOREX.r3.5HG0511330:0.00213221	AT5G15630;AT5G60920	AT5G15630:0.000352454;AT5G60920:0.000556297	3
584272at3193	Zm00001eb057580	Zm00001eb057580:0.00391743	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0511330	HORVU.MOREX.r3.5HG0511330:0.00213221	AT5G15630;AT5G60920	AT5G15630:0.000352454;AT5G60920:0.000556297	3
584272at33090	Zm00001eb057580	Zm00001eb057580:0.00391743	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0511330	HORVU.MOREX.r3.5HG0511330:0.00213221	AT5G15630;AT5G60920	AT5G15630:0.000352454;AT5G60920:0.000556297	3
585073at3193	Zm00001eb056220	Zm00001eb056220:0.00338923	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0339720	HORVU.MOREX.r3.4HG0339720:0.00205697	AT5G42620	AT5G42620:0.00403207	3
585696at3193	Zm00001eb363500	Zm00001eb363500:0.00295262	SORBI_3003G053800	SORBI_3003G053800:0.0022921	LOC_Os01g09340	LOC_Os01g09340:6.60214e-06	NA	NA	NA	NA	3
586126at3193	Zm00001eb070480	Zm00001eb070480:0.000949626	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0195300	HORVU.MOREX.r3.2HG0195300:0.000276289	AT1G14330;AT1G74510;AT2G02870	AT1G14330:3.86726e-06;AT1G74510:0.00390614;AT2G02870:0.000262669	3
586126at33090	Zm00001eb070480	Zm00001eb070480:0.000949626	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0195300	HORVU.MOREX.r3.2HG0195300:0.000276289	AT1G14330;AT1G74510;AT2G02870	AT1G14330:3.86726e-06;AT1G74510:0.00390614;AT2G02870:0.000262669	3
586313at3193	Zm00001eb151650	Zm00001eb151650:0.00342233	SORBI_3010G205200	SORBI_3010G205200:3.61547e-05	NA	NA	NA	NA	AT1G56360;AT4G36350	AT1G56360:0.00383766;AT4G36350:0.00118263	3
586368at3193	Zm00001eb029720	Zm00001eb029720:0.00168108	NA	NA	LOC_Os07g05984	LOC_Os07g05984:0.000196193	NA	NA	AT5G07830	AT5G07830:1.0227e-06	3
586368at33090	Zm00001eb029720	Zm00001eb029720:0.00168108	NA	NA	LOC_Os07g05984	LOC_Os07g05984:0.000196193	NA	NA	AT5G07830	AT5G07830:1.0227e-06	3
586569at3193	NA	NA	SORBI_3006G161300	SORBI_3006G161300:0.00173545	NA	NA	HORVU.MOREX.r3.2HG0184580;HORVU.MOREX.r3.2HG0184590	HORVU.MOREX.r3.2HG0184580:0.00135057;HORVU.MOREX.r3.2HG0184590:0.00135057	AT1G62710	AT1G62710:0.00230576	3
586569at33090	NA	NA	SORBI_3006G161300	SORBI_3006G161300:0.00173545	NA	NA	HORVU.MOREX.r3.2HG0184580;HORVU.MOREX.r3.2HG0184590	HORVU.MOREX.r3.2HG0184580:0.00135057;HORVU.MOREX.r3.2HG0184590:0.00135057	AT1G62710	AT1G62710:0.00230576	3
588644at2759	Zm00001eb429860	Zm00001eb429860:0.000332417	NA	NA	LOC_Os04g05480	LOC_Os04g05480:7.37685e-07	NA	NA	AT1G47740;AT4G17486;AT5G47310	AT1G47740:0.000172889;AT4G17486:4.22114e-05;AT5G47310:0.000116709	3
589038at3193	Zm00001eb353710	Zm00001eb353710:0.00445428	SORBI_3009G208100	SORBI_3009G208100:0.000660934	NA	NA	NA	NA	AT3G29160	AT3G29160:0.00218985	3
589038at33090	Zm00001eb353710	Zm00001eb353710:0.00445428	SORBI_3009G208100	SORBI_3009G208100:0.000660934	NA	NA	NA	NA	AT3G29160	AT3G29160:0.00218985	3
589535at2759	Zm00001eb353520	Zm00001eb353520:0.0033953	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0332500;HORVU.MOREX.r3.4HG0332520	HORVU.MOREX.r3.4HG0332500:0.000335247;HORVU.MOREX.r3.4HG0332520:0.000335247	AT1G80100;AT3G21510;AT3G29350;AT5G39340	AT1G80100:0.00119305;AT3G21510:0.00229769;AT3G29350:0.000353156;AT5G39340:8.61188e-06	3
589535at33090	Zm00001eb353520	Zm00001eb353520:0.0033953	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0332500;HORVU.MOREX.r3.4HG0332520	HORVU.MOREX.r3.4HG0332500:0.000335247;HORVU.MOREX.r3.4HG0332520:0.000335247	AT1G80100;AT3G21510;AT3G29350;AT5G39340	AT1G80100:0.00119305;AT3G21510:0.00229769;AT3G29350:0.000353156;AT5G39340:8.61188e-06	3
590791at3193	Zm00001eb207060;Zm00001eb389780	Zm00001eb207060:0.00258397;Zm00001eb389780:0.00423913	SORBI_3010G220100	SORBI_3010G220100:0.00142887	NA	NA	NA	NA	AT1G16360;AT1G54320;AT1G79450;AT3G12740;AT5G46150	AT1G16360:2.86455e-07;AT1G54320:0.00229614;AT1G79450:0.000933928;AT3G12740:0.00334839;AT5G46150:0.000173306	3
590839at2759	Zm00001eb327110	Zm00001eb327110:0.00238731	NA	NA	LOC_Os08g02400	LOC_Os08g02400:2.84628e-05	NA	NA	AT2G03760;AT2G03770	AT2G03760:0.002013;AT2G03770:0.002013	3
591497at3193	Zm00001eb396110	Zm00001eb396110:0.000129052	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0110000	HORVU.MOREX.r3.2HG0110000:0.000115251	AT1G09240;AT5G04950	AT1G09240:0.00055745;AT5G04950:3.19117e-06	3
591497at33090	Zm00001eb396110	Zm00001eb396110:0.000129052	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0110000	HORVU.MOREX.r3.2HG0110000:0.000115251	AT1G09240;AT5G04950	AT1G09240:0.00055745;AT5G04950:3.19117e-06	3
591574at3193	Zm00001eb189940	Zm00001eb189940:0.00167118	NA	NA	LOC_Os07g06790	LOC_Os07g06790:0.000245965	NA	NA	AT2G40540;AT5G14880	AT2G40540:0.00310875;AT5G14880:1.15078e-06	3
591574at33090	Zm00001eb189940	Zm00001eb189940:0.00167118	NA	NA	LOC_Os07g06790	LOC_Os07g06790:0.000245965	NA	NA	AT2G40540;AT5G14880	AT2G40540:0.00310875;AT5G14880:1.15078e-06	3
592385at2759	Zm00001eb096900;Zm00001eb313250	Zm00001eb096900:0.00226558;Zm00001eb313250:0.00471392	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0482670	HORVU.MOREX.r3.5HG0482670:0.00156348	AT4G18780;AT5G17420;AT5G64740	AT4G18780:0.00342526;AT5G17420:0.000551568;AT5G64740:0.00199134	3
592385at3193	Zm00001eb096900;Zm00001eb313250	Zm00001eb096900:0.00226558;Zm00001eb313250:0.00471392	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0482670	HORVU.MOREX.r3.5HG0482670:0.00156348	AT4G18780;AT5G17420;AT5G64740	AT4G18780:0.00342526;AT5G17420:0.000551568;AT5G64740:0.00199134	3
592385at33090	Zm00001eb096900;Zm00001eb313250	Zm00001eb096900:0.00226558;Zm00001eb313250:0.00471392	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0482670	HORVU.MOREX.r3.5HG0482670:0.00156348	AT4G18780;AT5G17420;AT5G64740	AT4G18780:0.00342526;AT5G17420:0.000551568;AT5G64740:0.00199134	3
593329at2759	NA	NA	SORBI_3003G047500	SORBI_3003G047500:0.00152868	LOC_Os01g01760	LOC_Os01g01760:1.2814e-05	NA	NA	AT1G30530	AT1G30530:0.00271118	3
593932at3193	Zm00001eb268750	Zm00001eb268750:0.000920708	NA	NA	LOC_Os05g01870	LOC_Os05g01870:0.000573109	NA	NA	AT3G27430;AT5G40580	AT3G27430:0.000332507;AT5G40580:0.00273819	3
593932at33090	Zm00001eb268750	Zm00001eb268750:0.000920708	NA	NA	LOC_Os05g01870	LOC_Os05g01870:0.000573109	NA	NA	AT3G27430;AT5G40580	AT3G27430:0.000332507;AT5G40580:0.00273819	3
594000at3193	Zm00001eb327250	Zm00001eb327250:0.000413024	NA	NA	LOC_Os03g05770	LOC_Os03g05770:0.000100991	NA	NA	AT2G31610;AT3G53870;AT5G35530	AT2G31610:0.000322533;AT3G53870:3.54802e-05;AT5G35530:0.000575822	3
596236at3193	Zm00001eb323510	Zm00001eb323510:0.00448604	NA	NA	LOC_Os07g05460	LOC_Os07g05460:0.000326585	NA	NA	AT3G02780;AT5G16440	AT3G02780:0.000679742;AT5G16440:8.82633e-08	3
596625at3193	Zm00001eb391730	Zm00001eb391730:0.0021858	SORBI_3009G013700	SORBI_3009G013700:0.00169133	NA	NA	NA	NA	AT1G09550;AT3G09410	AT1G09550:7.85376e-05;AT3G09410:0.00192541	3
598457at3193	Zm00001eb289320	Zm00001eb289320:0.0042637	NA	NA	LOC_Os08g05490	LOC_Os08g05490:1.16178e-06	NA	NA	AT4G09460	AT4G09460:0.00122173	3
598458at3193	Zm00001eb216160	Zm00001eb216160:0.00110323	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0197560	HORVU.MOREX.r3.2HG0197560:0.00173379	AT1G67950;AT4G17720;AT5G16840	AT1G67950:0.00252913;AT4G17720:0.00133702;AT5G16840:0.000371774	3
598458at33090	Zm00001eb216160	Zm00001eb216160:0.00110323	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0197560	HORVU.MOREX.r3.2HG0197560:0.00173379	AT1G14340;AT1G67950;AT3G01210;AT4G17720;AT5G16840;AT5G32450	AT1G14340:3.86726e-06;AT1G67950:0.00252913;AT3G01210:0.00181041;AT4G17720:0.00133702;AT5G16840:0.000371774;AT5G32450:0.000284795	3
598928at33090	Zm00001eb144240	Zm00001eb144240:0.00282355	NA	NA	LOC_Os01g01180	LOC_Os01g01180:2.18068e-07	NA	NA	AT2G21330;AT2G36460;AT3G52930	AT2G21330:0.000329188;AT2G36460:6.03803e-05;AT3G52930:0.000286277	3
600025at3193	Zm00001eb121300	Zm00001eb121300:0.00464506	NA	NA	LOC_Os03g07650	LOC_Os03g07650:6.56727e-06	NA	NA	AT2G25880;AT2G45490	AT2G25880:0.000170584;AT2G45490:0.000436367	3
600223at3193	Zm00001eb406290	Zm00001eb406290:0.000352461	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0112410	HORVU.MOREX.r3.2HG0112410:0.00175041	AT5G07070	AT5G07070:0.000881428	3
600612at2759	Zm00001eb122150;Zm00001eb198000;Zm00001eb421520	Zm00001eb122150:0.00242476;Zm00001eb198000:0.00357281;Zm00001eb421520:0.0024248	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0523000	HORVU.MOREX.r3.5HG0523000:0.000752914	AT1G12880;AT3G26690	AT1G12880:0.000721881;AT3G26690:0.000184648	3
600612at33090	Zm00001eb122150;Zm00001eb198000;Zm00001eb421520	Zm00001eb122150:0.00242476;Zm00001eb198000:0.00357281;Zm00001eb421520:0.0024248	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0523000	HORVU.MOREX.r3.5HG0523000:0.000752914	AT1G12880;AT3G26690	AT1G12880:0.000721881;AT3G26690:0.000184648	3
600787at2759	Zm00001eb070520	Zm00001eb070520:0.00413461	SORBI_3006G217800	SORBI_3006G217800:0.00104027	NA	NA	NA	NA	AT2G43010;AT3G59060	AT2G43010:0.00125898;AT3G59060:1.09514e-05	3
600787at3193	Zm00001eb070520	Zm00001eb070520:0.00413461	SORBI_3006G217800	SORBI_3006G217800:0.00104027	NA	NA	NA	NA	AT2G43010;AT3G59060	AT2G43010:0.00125898;AT3G59060:1.09514e-05	3
600787at33090	Zm00001eb070520	Zm00001eb070520:0.00413461	SORBI_3006G217800	SORBI_3006G217800:0.00104027	NA	NA	NA	NA	AT2G43010;AT3G59060	AT2G43010:0.00125898;AT3G59060:1.09514e-05	3
