chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
1,Chr1_3239081.0,3239081,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239183.0,3239183,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239211.0,3239211,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239214.0,3239214,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239217.0,3239217,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239224.0,3239224,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239296.0,3239296,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239311.0,3239311,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239331.0,3239331,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239398.0,3239398,0.0003114622,1,AT1G09940,AT1G09940,AT1G09940,0.0
1,Chr1_3239582.0,3239582,0.0003114622,0,,,,
1,Chr1_3239617.0,3239617,0.0003114622,0,,,,
1,Chr1_3239659.0,3239659,0.0003114622,0,,,,
1,Chr1_3239663.0,3239663,0.0003114622,0,,,,
2,Chr2_16726438.0,16726438,0.0003116041,0,,,,
2,Chr2_16726447.0,16726447,0.0003116041,0,,,,
2,Chr2_16726452.0,16726452,0.0003116041,0,,,,
2,Chr2_16726453.0,16726453,0.0003116041,0,,,,
2,Chr2_16726497.0,16726497,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16726533.0,16726533,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16726665.0,16726665,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16726667.0,16726667,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16726707.0,16726707,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16727063.0,16727063,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16727378.0,16727378,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16727749.0,16727749,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16727768.0,16727768,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16727770.0,16727770,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16727779.0,16727779,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
2,Chr2_16728145.0,16728145,0.0003116041,1,AT2G40060,AT2G40060,AT2G40060,0.0
4,Chr4_7365771.0,7365771,0.0003118232,2,AT4G12430;AT4G12432,AT4G12430,AT4G12430,0.0
1,Chr1_1475887.0,1475887,0.0003122517,1,AT1G05120,AT1G05120,AT1G05120,0.0
1,Chr1_22155171.0,22155171,0.0003124798,0,,,,
5,Chr5_18760553.0,18760553,0.0003126569,1,AT5G46260,AT5G46260,AT5G46260,0.0
2,Chr2_9037910.0,9037910,0.0003130546,0,,,,
2,Chr2_9037926.0,9037926,0.0003130546,0,,,,
2,Chr2_9037931.0,9037931,0.0003130546,0,,,,
2,Chr2_9037992.0,9037992,0.0003130546,0,,,,
5,Chr5_24714199.0,24714199,0.0003131319,1,AT5G61460,AT5G61460,AT5G61460,0.0
5,Chr5_24714457.0,24714457,0.0003131319,1,AT5G61460,AT5G61460,AT5G61460,0.0
5,Chr5_24714538.0,24714538,0.0003131319,1,AT5G61460,AT5G61460,AT5G61460,0.0
2,Chr2_13661309.0,13661309,0.0003132136,0,,,,
3,Chr3_2840655.0,2840655,0.0003135454,1,AT3G09260,AT3G09260,AT3G09260,0.0
1,Chr1_7768010.0,7768010,0.0003136881,1,AT1G22040,AT1G22040,AT1G22040,0.0
2,Chr2_10206663.0,10206663,0.0003137572,0,,,,
1,Chr1_6671306.0,6671306,0.000313836,1,AT1G19300,AT1G19300,AT1G19300,0.0
5,Chr5_13877802.0,13877802,0.0003139188,0,,,,
3,Chr3_13210286.0,13210286,0.0003141843,0,,,,
5,Chr5_9616787.0,9616787,0.0003142155,0,,,,
2,Chr2_12239534.0,12239534,0.0003144242,0,,,,
1,Chr1_1593166.0,1593166,0.0003144919,0,,,,
1,Chr1_1593183.0,1593183,0.0003144919,0,,,,
1,Chr1_1596716.0,1596716,0.0003144919,1,AT1G05440,AT1G05440,AT1G05440,0.0
2,Chr2_9926938.0,9926938,0.0003146094,0,,,,
4,Chr4_16973625.0,16973625,0.0003152659,1,AT4G35830,AT4G35830,AT4G35830,0.0
5,Chr5_15733856.0,15733856,0.0003155362,0,,,,
5,Chr5_17949188.0,17949188,0.0003155753,0,,,,
5,Chr5_11563711.0,11563711,0.0003156618,0,,,,
1,Chr1_26042449.0,26042449,0.0003158303,1,AT1G69270,AT1G69270,AT1G69270,0.0
1,Chr1_26043310.0,26043310,0.0003158303,0,,,,
1,Chr1_26043393.0,26043393,0.0003158303,0,,,,
1,Chr1_26043781.0,26043781,0.0003158303,0,,,,
1,Chr1_26043817.0,26043817,0.0003158303,0,,,,
1,Chr1_26043829.0,26043829,0.0003158303,0,,,,
1,Chr1_26044001.0,26044001,0.0003158303,0,,,,
1,Chr1_26044395.0,26044395,0.0003158303,0,,,,
5,Chr5_13720764.0,13720764,0.0003158565,0,,,,
2,Chr2_264003.0,264003,0.0003160211,0,,,,
3,Chr3_9953085.0,9953085,0.0003161028,1,AT3G27000,AT3G27000,AT3G27000,0.0
3,Chr3_9953126.0,9953126,0.0003161028,1,AT3G27000,AT3G27000,AT3G27000,0.0
5,Chr5_8451396.0,8451396,0.0003162905,0,,,,
1,Chr1_22936950.0,22936950,0.0003164208,1,AT1G62050,AT1G62050,AT1G62050,0.0
4,Chr4_1270381.0,1270381,0.0003166236,1,AT4G02860,AT4G02860,AT4G02860,0.0
1,Chr1_4064002.0,4064002,0.0003168532,0,,,,
3,Chr3_4615141.0,4615141,0.0003170917,0,,,,
5,Chr5_12973366.0,12973366,0.0003171368,0,,,,
4,Chr4_13326170.0,13326170,0.000317497,0,,,,
3,Chr3_16047553.0,16047553,0.0003177131,1,AT3G44400,AT3G44400,AT3G44400,0.0
3,Chr3_16146636.0,16146636,0.0003181436,0,,,,
4,Chr4_12314252.0,12314252,0.0003184792,1,AT4G23610,AT4G23610,AT4G23610,0.0
4,Chr4_12314315.0,12314315,0.0003184792,1,AT4G23610,AT4G23610,AT4G23610,0.0
4,Chr4_12314350.0,12314350,0.0003184792,1,AT4G23610,AT4G23610,AT4G23610,0.0
4,Chr4_12314431.0,12314431,0.0003184792,1,AT4G23610,AT4G23610,AT4G23610,0.0
4,Chr4_12314434.0,12314434,0.0003184792,1,AT4G23610,AT4G23610,AT4G23610,0.0
4,Chr4_12314453.0,12314453,0.0003184792,1,AT4G23610,AT4G23610,AT4G23610,0.0
4,Chr4_12314750.0,12314750,0.0003184792,2,AT4G23610;AT4G23620,AT4G23610,AT4G23610,0.0
5,Chr5_18657840.0,18657840,0.0003186641,0,,,,
2,Chr2_19052483.0,19052483,0.000318866,0,,,,
1,Chr1_3224468.0,3224468,0.0003188722,1,AT1G09910,AT1G09910,AT1G09910,0.0
3,Chr3_1760852.0,1760852,0.0003189326,0,,,,
3,Chr3_6724605.0,6724605,0.0003191009,1,AT3G19390,AT3G19390,AT3G19390,0.0
3,Chr3_6724621.0,6724621,0.0003191009,1,AT3G19390,AT3G19390,AT3G19390,0.0
3,Chr3_6724626.0,6724626,0.0003191009,1,AT3G19390,AT3G19390,AT3G19390,0.0
3,Chr3_6724671.0,6724671,0.0003191009,1,AT3G19390,AT3G19390,AT3G19390,0.0
3,Chr3_6724672.0,6724672,0.0003191009,1,AT3G19390,AT3G19390,AT3G19390,0.0
3,Chr3_6724684.0,6724684,0.0003191009,1,AT3G19390,AT3G19390,AT3G19390,0.0
3,Chr3_6724690.0,6724690,0.0003191009,1,AT3G19390,AT3G19390,AT3G19390,0.0
1,Chr1_27613485.0,27613485,0.0003191638,0,,,,
3,Chr3_23187912.0,23187912,0.0003191657,0,,,,
2,Chr2_7759563.0,7759563,0.000319398,1,AT2G17845,AT2G17845,AT2G17845,0.0
1,Chr1_22117617.0,22117617,0.000319504,0,,,,
3,Chr3_21026163.0,21026163,0.0003196775,0,,,,
3,Chr3_17804564.0,17804564,0.0003197747,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17815720.0,17815720,0.0003197747,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17830607.0,17830607,0.0003197747,1,AT3G48195,AT3G48195,AT3G48195,0.0
5,Chr5_13714195.0,13714195,0.0003199263,0,,,,
4,Chr4_6723624.0,6723624,0.0003200301,0,,,,
3,Chr3_4635357.0,4635357,0.0003203125,0,,,,
5,Chr5_15062844.0,15062844,0.0003203209,1,AT5G37840,AT5G37840,AT5G37840,0.0
5,Chr5_15062852.0,15062852,0.0003203209,1,AT5G37840,AT5G37840,AT5G37840,0.0
5,Chr5_15062857.0,15062857,0.0003203209,1,AT5G37840,AT5G37840,AT5G37840,0.0
5,Chr5_15062860.0,15062860,0.0003203209,1,AT5G37840,AT5G37840,AT5G37840,0.0
5,Chr5_15062866.0,15062866,0.0003203209,1,AT5G37840,AT5G37840,AT5G37840,0.0
5,Chr5_15062923.0,15062923,0.0003203209,1,AT5G37840,AT5G37840,AT5G37840,0.0
4,Chr4_9767888.0,9767888,0.0003203355,1,AT4G17510,AT4G17510,AT4G17510,0.0
4,Chr4_10975212.0,10975212,0.0003206563,1,AT4G20320,AT4G20320,AT4G20320,0.0
4,Chr4_10975244.0,10975244,0.0003206563,1,AT4G20320,AT4G20320,AT4G20320,0.0
4,Chr4_10975246.0,10975246,0.0003206563,1,AT4G20320,AT4G20320,AT4G20320,0.0
1,Chr1_3238488.0,3238488,0.0003206675,1,AT1G09940,AT1G09940,AT1G09940,0.0
3,Chr3_14785291.0,14785291,0.0003214046,0,,,,
4,Chr4_17600060.0,17600060,0.0003219671,0,,,,
3,Chr3_21735268.0,21735268,0.0003222176,1,AT3G58770,AT3G58770,AT3G58770,0.0
3,Chr3_11900730.0,11900730,0.0003222438,0,,,,
4,Chr4_16715427.0,16715427,0.0003224011,0,,,,
5,Chr5_12975041.0,12975041,0.0003227364,0,,,,
4,Chr4_6334596.0,6334596,0.0003229287,0,,,,
1,Chr1_15881579.0,15881579,0.000323671,0,,,,
1,Chr1_15881744.0,15881744,0.000323671,0,,,,
2,Chr2_5002997.0,5002997,0.0003240971,0,,,,
4,Chr4_12312662.0,12312662,0.0003241598,1,AT4G23600,AT4G23600,AT4G23600,0.0
4,Chr4_12312713.0,12312713,0.0003241598,1,AT4G23600,AT4G23600,AT4G23600,0.0
4,Chr4_12312942.0,12312942,0.0003241598,1,AT4G23600,AT4G23600,AT4G23600,0.0
4,Chr4_12312960.0,12312960,0.0003241598,1,AT4G23600,AT4G23600,AT4G23600,0.0
4,Chr4_12313148.0,12313148,0.0003241598,1,AT4G23600,AT4G23600,AT4G23600,0.0
4,Chr4_12313155.0,12313155,0.0003241598,1,AT4G23600,AT4G23600,AT4G23600,0.0
4,Chr4_12313161.0,12313161,0.0003241598,1,AT4G23600,AT4G23600,AT4G23600,0.0
4,Chr4_12313300.0,12313300,0.0003241598,0,,,,
4,Chr4_12313320.0,12313320,0.0003241598,0,,,,
4,Chr4_12313404.0,12313404,0.0003241598,0,,,,
4,Chr4_12313424.0,12313424,0.0003241598,0,,,,
4,Chr4_12313600.0,12313600,0.0003241598,0,,,,
4,Chr4_12313647.0,12313647,0.0003241598,0,,,,
4,Chr4_12313784.0,12313784,0.0003241598,0,,,,
4,Chr4_12313832.0,12313832,0.0003241598,0,,,,
4,Chr4_12313857.0,12313857,0.0003241598,0,,,,
4,Chr4_12313898.0,12313898,0.0003241598,0,,,,
2,Chr2_9909915.0,9909915,0.0003242673,0,,,,
4,Chr4_14920982.0,14920982,0.0003242689,1,AT4G30530,AT4G30530,AT4G30530,0.0
5,Chr5_15735360.0,15735360,0.0003242733,0,,,,
5,Chr5_15735410.0,15735410,0.0003242733,0,,,,
4,Chr4_10446391.0,10446391,0.0003245532,1,AT4G19070,AT4G19070,AT4G19070,0.0
4,Chr4_8726808.0,8726808,0.0003246252,0,,,,
4,Chr4_14141963.0,14141963,0.0003247623,0,,,,
2,Chr2_8881525.0,8881525,0.0003248352,0,,,,
5,Chr5_7987761.0,7987761,0.0003252089,1,AT5G23690,AT5G23690,AT5G23690,0.0
4,Chr4_17302972.0,17302972,0.0003255714,0,,,,
4,Chr4_17302973.0,17302973,0.0003255714,0,,,,
2,Chr2_1543132.0,1543132,0.0003257385,0,,,,
5,Chr5_9515799.0,9515799,0.0003263448,0,,,,
4,Chr4_8722300.0,8722300,0.0003263458,1,AT4G15290,AT4G15290,AT4G15290,0.0
4,Chr4_8709118.0,8709118,0.0003267527,1,AT4G15248,AT4G15248,AT4G15248,0.0
5,Chr5_20163557.0,20163557,0.0003268188,1,AT5G49660,AT5G49660,AT5G49660,0.0
5,Chr5_20165424.0,20165424,0.0003268188,0,,,,
5,Chr5_9129335.0,9129335,0.0003268668,0,,,,
2,Chr2_997567.0,997567,0.0003270003,1,AT2G03280,AT2G03280,AT2G03280,0.0
1,Chr1_3210397.0,3210397,0.0003271961,1,AT1G09880,AT1G09880,AT1G09880,0.0
4,Chr4_16356529.0,16356529,0.000327202,1,AT4G34150,AT4G34150,AT4G34150,0.0
5,Chr5_12436113.0,12436113,0.0003274177,0,,,,
4,Chr4_18093996.0,18093996,0.0003274834,1,AT4G38760,AT4G38760,AT4G38760,0.0
3,Chr3_7299574.0,7299574,0.0003274978,0,,,,
1,Chr1_3236906.0,3236906,0.0003276915,0,,,,
5,Chr5_16931504.0,16931504,0.0003277625,0,,,,
3,Chr3_16282132.0,16282132,0.000327958,0,,,,
4,Chr4_5385457.0,5385457,0.0003280275,1,AT4G08470,AT4G08470,AT4G08470,0.0
5,Chr5_3332607.0,3332607,0.0003280949,1,AT5G10540,AT5G10540,AT5G10540,0.0
1,Chr1_1591791.0,1591791,0.0003282932,0,,,,
3,Chr3_7214771.0,7214771,0.0003283564,0,,,,
4,Chr4_6273716.0,6273716,0.0003284682,0,,,,
4,Chr4_2380654.0,2380654,0.0003285383,0,,,,
5,Chr5_15949374.0,15949374,0.0003292056,0,,,,
5,Chr5_24467477.0,24467477,0.0003293086,0,,,,
5,Chr5_24467583.0,24467583,0.0003293086,0,,,,
5,Chr5_24470155.0,24470155,0.0003293086,1,AT5G60820,AT5G60820,AT5G60820,0.0
5,Chr5_24470340.0,24470340,0.0003293086,1,AT5G60820,AT5G60820,AT5G60820,0.0
5,Chr5_24473492.0,24473492,0.0003293086,1,AT5G60840,AT5G60840,AT5G60840,0.0
2,Chr2_7632072.0,7632072,0.0003293421,0,,,,
2,Chr2_7632079.0,7632079,0.0003293421,0,,,,
1,Chr1_1108593.0,1108593,0.0003293993,1,AT1G04190,AT1G04190,AT1G04190,0.0
2,Chr2_15150083.0,15150083,0.0003296762,1,AT2G36080,AT2G36080,AT2G36080,0.0
2,Chr2_15150494.0,15150494,0.0003296762,1,AT2G36080,AT2G36080,AT2G36080,0.0
1,Chr1_13587403.0,13587403,0.0003298506,0,,,,
2,Chr2_4110678.0,4110678,0.0003299776,1,AT2G10560,AT2G10560,AT2G10560,0.0
1,Chr1_12059612.0,12059612,0.0003300149,0,,,,
4,Chr4_17316742.0,17316742,0.0003304483,0,,,,
4,Chr4_17317168.0,17317168,0.0003304483,0,,,,
1,Chr1_486522.0,486522,0.0003304542,0,,,,
4,Chr4_4314883.0,4314883,0.0003306462,0,,,,
4,Chr4_15947472.0,15947472,0.0003308427,0,,,,
4,Chr4_15947634.0,15947634,0.0003308427,0,,,,
4,Chr4_15947819.0,15947819,0.0003308427,0,,,,
4,Chr4_17110405.0,17110405,0.0003308759,0,,,,
2,Chr2_12286924.0,12286924,0.0003309772,0,,,,
1,Chr1_3224577.0,3224577,0.0003316225,0,,,,
1,Chr1_3224596.0,3224596,0.0003316225,0,,,,
1,Chr1_3224615.0,3224615,0.0003316225,0,,,,
1,Chr1_3224631.0,3224631,0.0003316225,0,,,,
3,Chr3_7449951.0,7449951,0.0003316836,1,AT3G21230,AT3G21230,AT3G21230,0.0
1,Chr1_4100000.0,4100000,0.0003326909,0,,,,
1,Chr1_3225706.0,3225706,0.0003331237,1,AT1G09920,AT1G09920,AT1G09920,0.0
1,Chr1_12388969.0,12388969,0.0003332862,1,AT1G34046,AT1G34046,AT1G34046,0.0
1,Chr1_29221809.0,29221809,0.0003333495,1,AT1G77740,AT1G77740,AT1G77740,0.0
5,Chr5_11733352.0,11733352,0.0003333521,0,,,,
2,Chr2_7325953.0,7325953,0.0003335429,1,AT2G16900,AT2G16900,AT2G16900,0.0
4,Chr4_7852651.0,7852651,0.00033372,0,,,,
3,Chr3_21386127.0,21386127,0.0003341646,1,AT3G57710,AT3G57710,AT3G57710,0.0
3,Chr3_12206314.0,12206314,0.000334165,0,,,,
3,Chr3_12206709.0,12206709,0.000334165,0,,,,
3,Chr3_12206784.0,12206784,0.000334165,0,,,,
3,Chr3_12207036.0,12207036,0.000334165,0,,,,
1,Chr1_14712830.0,14712830,0.0003345435,0,,,,
4,Chr4_9099202.0,9099202,0.0003348106,1,AT4G16070,AT4G16070,AT4G16070,0.0
4,Chr4_1263388.0,1263388,0.000334878,1,AT4G02830,AT4G02830,AT4G02830,0.0
5,Chr5_3427577.0,3427577,0.0003348852,1,AT5G10840,AT5G10840,AT5G10840,0.0
1,Chr1_425450.0,425450,0.0003350476,0,,,,
2,Chr2_3150438.0,3150438,0.000335241,0,,,,
2,Chr2_3154347.0,3154347,0.000335241,0,,,,
4,Chr4_3413391.0,3413391,0.0003361677,0,,,,
5,Chr5_15733811.0,15733811,0.0003362382,0,,,,
1,Chr1_1238833.0,1238833,0.0003362415,1,AT1G04540,AT1G04540,AT1G04540,0.0
4,Chr4_10512014.0,10512014,0.0003362784,0,,,,
5,Chr5_8956528.0,8956528,0.0003364445,0,,,,
1,Chr1_7045253.0,7045253,0.0003365916,0,,,,
2,Chr2_12249481.0,12249481,0.000336675,0,,,,
5,Chr5_3306350.0,3306350,0.0003368281,1,AT5G10500,AT5G10500,AT5G10500,0.0
5,Chr5_12189726.0,12189726,0.0003370049,0,,,,
1,Chr1_3214345.0,3214345,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3214366.0,3214366,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3214417.0,3214417,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3214437.0,3214437,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3214450.0,3214450,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3214473.0,3214473,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3214501.0,3214501,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3214505.0,3214505,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3214512.0,3214512,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
1,Chr1_3216647.0,3216647,0.0003371348,1,AT1G09890,AT1G09890,AT1G09890,0.0
5,Chr5_7344378.0,7344378,0.0003372826,1,AT5G22150,AT5G22150,AT5G22150,0.0
2,Chr2_5477248.0,5477248,0.0003377101,0,,,,
2,Chr2_5478065.0,5478065,0.0003377101,0,,,,
2,Chr2_5478770.0,5478770,0.0003377101,0,,,,
2,Chr2_5479268.0,5479268,0.0003377101,0,,,,
2,Chr2_5479328.0,5479328,0.0003377101,0,,,,
2,Chr2_5479414.0,5479414,0.0003377101,0,,,,
5,Chr5_15731368.0,15731368,0.0003378439,1,AT5G39280,AT5G39280,AT5G39280,0.0
2,Chr2_2280578.0,2280578,0.0003378618,0,,,,
5,Chr5_11921419.0,11921419,0.0003382083,0,,,,
1,Chr1_27635548.0,27635548,0.0003383315,0,,,,
3,Chr3_6194432.0,6194432,0.0003385134,1,AT3G18080,AT3G18080,AT3G18080,0.0
1,Chr1_2714766.0,2714766,0.0003386166,0,,,,
1,Chr1_11384812.0,11384812,0.0003386482,0,,,,
5,Chr5_18206882.0,18206882,0.0003387904,0,,,,
5,Chr5_18206917.0,18206917,0.0003387904,0,,,,
5,Chr5_18206941.0,18206941,0.0003387904,0,,,,
5,Chr5_16185137.0,16185137,0.0003392683,1,AT5G40450,AT5G40450,AT5G40450,0.0
5,Chr5_16186981.0,16186981,0.0003392683,1,AT5G40450,AT5G40450,AT5G40450,0.0
1,Chr1_26742504.0,26742504,0.0003395429,0,,,,
1,Chr1_26742565.0,26742565,0.0003395429,0,,,,
3,Chr3_7449971.0,7449971,0.0003396953,1,AT3G21230,AT3G21230,AT3G21230,0.0
3,Chr3_7449975.0,7449975,0.0003396953,1,AT3G21230,AT3G21230,AT3G21230,0.0
3,Chr3_7449995.0,7449995,0.0003396953,1,AT3G21230,AT3G21230,AT3G21230,0.0
3,Chr3_21008396.0,21008396,0.0003398628,0,,,,
2,Chr2_5132805.0,5132805,0.0003400006,0,,,,
5,Chr5_12602249.0,12602249,0.0003402908,0,,,,
1,Chr1_3217762.0,3217762,0.000340367,0,,,,
1,Chr1_3217763.0,3217763,0.000340367,0,,,,
3,Chr3_1760664.0,1760664,0.0003403857,0,,,,
3,Chr3_1760685.0,1760685,0.0003403857,0,,,,
1,Chr1_10063070.0,10063070,0.0003410952,1,AT1G28630,AT1G28630,AT1G28630,0.0
4,Chr4_12603186.0,12603186,0.0003418279,1,AT4G24320,AT4G24320,AT4G24320,0.0
1,Chr1_3976851.0,3976851,0.0003419506,2,AT1G11770;AT1G11780,AT1G11770,AT1G11770,0.0
2,Chr2_14072511.0,14072511,0.0003424654,1,AT2G33205,AT2G33205,AT2G33205,0.0
1,Chr1_12815021.0,12815021,0.0003426596,0,,,,
3,Chr3_14581406.0,14581406,0.0003426899,0,,,,
1,Chr1_4100477.0,4100477,0.0003429407,0,,,,
1,Chr1_6325909.0,6325909,0.000342976,1,AT1G18390,AT1G18390,AT1G18390,0.0
2,Chr2_666609.0,666609,0.0003432431,0,,,,
5,Chr5_18655860.0,18655860,0.0003433273,1,AT5G46000,AT5G46000,AT5G46000,0.0
2,Chr2_2186312.0,2186312,0.0003433727,0,,,,
5,Chr5_9810362.0,9810362,0.0003434933,0,,,,
1,Chr1_8388437.0,8388437,0.0003438248,0,,,,
1,Chr1_8388847.0,8388847,0.0003438248,1,AT1G23720,AT1G23720,AT1G23720,0.0
1,Chr1_8389818.0,8389818,0.0003438248,1,AT1G23720,AT1G23720,AT1G23720,0.0
1,Chr1_8389920.0,8389920,0.0003438248,1,AT1G23720,AT1G23720,AT1G23720,0.0
1,Chr1_8389926.0,8389926,0.0003438248,1,AT1G23720,AT1G23720,AT1G23720,0.0
1,Chr1_8389936.0,8389936,0.0003438248,1,AT1G23720,AT1G23720,AT1G23720,0.0
1,Chr1_8390196.0,8390196,0.0003438248,1,AT1G23720,AT1G23720,AT1G23720,0.0
3,Chr3_9664361.0,9664361,0.0003439076,0,,,,
3,Chr3_16403193.0,16403193,0.0003443205,1,AT3G44930,AT3G44930,AT3G44930,0.0
5,Chr5_8129285.0,8129285,0.0003443369,1,AT5G24050,AT5G24050,AT5G24050,0.0
1,Chr1_6521084.0,6521084,0.0003444246,2,AT1G18879;AT1G18880,AT1G18879,AT1G18879,0.0
1,Chr1_6521141.0,6521141,0.0003444246,1,AT1G18880,AT1G18880,AT1G18880,0.0
4,Chr4_13277999.0,13277999,0.0003444253,0,,,,
4,Chr4_13278036.0,13278036,0.0003444253,0,,,,
4,Chr4_13278180.0,13278180,0.0003444253,0,,,,
4,Chr4_13278747.0,13278747,0.0003444253,0,,,,
4,Chr4_2354319.0,2354319,0.0003444685,1,AT4G04650,AT4G04650,AT4G04650,0.0
4,Chr4_2354496.0,2354496,0.0003444685,1,AT4G04650,AT4G04650,AT4G04650,0.0
4,Chr4_2356627.0,2356627,0.0003444685,0,,,,
4,Chr4_2357270.0,2357270,0.0003444685,0,,,,
4,Chr4_2357828.0,2357828,0.0003444685,0,,,,
4,Chr4_2360904.0,2360904,0.0003444685,0,,,,
3,Chr3_15549257.0,15549257,0.0003446585,0,,,,
2,Chr2_5318922.0,5318922,0.0003448211,1,AT2G12940,AT2G12940,AT2G12940,0.0
2,Chr2_5325304.0,5325304,0.0003448211,0,,,,
2,Chr2_5325429.0,5325429,0.0003448211,0,,,,
2,Chr2_5325682.0,5325682,0.0003448211,0,,,,
2,Chr2_5325819.0,5325819,0.0003448211,0,,,,
2,Chr2_5328378.0,5328378,0.0003448211,0,,,,
2,Chr2_5328748.0,5328748,0.0003448211,0,,,,
2,Chr2_5328749.0,5328749,0.0003448211,0,,,,
4,Chr4_4426398.0,4426398,0.0003449619,0,,,,
1,Chr1_29208669.0,29208669,0.0003451735,0,,,,
3,Chr3_12492938.0,12492938,0.000345229,0,,,,
2,Chr2_15769226.0,15769226,0.0003457431,1,AT2G37590,AT2G37590,AT2G37590,0.0
4,Chr4_8790716.0,8790716,0.0003462629,0,,,,
3,Chr3_16674498.0,16674498,0.0003463932,1,AT3G45450,AT3G45450,AT3G45450,0.0
4,Chr4_7179315.0,7179315,0.0003464722,0,,,,
2,Chr2_14959337.0,14959337,0.0003465832,0,,,,
2,Chr2_14959743.0,14959743,0.0003465832,1,AT2G35615,AT2G35615,AT2G35615,0.0
2,Chr2_14961977.0,14961977,0.0003465832,1,AT2G35620,AT2G35620,AT2G35620,0.0
2,Chr2_14961984.0,14961984,0.0003465832,1,AT2G35620,AT2G35620,AT2G35620,0.0
4,Chr4_12856736.0,12856736,0.0003466935,0,,,,
1,Chr1_6722724.0,6722724,0.0003468414,0,,,,
2,Chr2_10358518.0,10358518,0.0003473295,1,AT2G24340,AT2G24340,AT2G24340,0.0
5,Chr5_16579810.0,16579810,0.0003473337,0,,,,
2,Chr2_86107.0,86107,0.0003476274,1,AT2G01120,AT2G01120,AT2G01120,0.0
2,Chr2_12826103.0,12826103,0.0003477834,1,AT2G30050,AT2G30050,AT2G30050,0.0
2,Chr2_12826445.0,12826445,0.0003477834,1,AT2G30050,AT2G30050,AT2G30050,0.0
2,Chr2_12827221.0,12827221,0.0003477834,1,AT2G30060,AT2G30060,AT2G30060,0.0
1,Chr1_29305046.0,29305046,0.0003481799,1,AT1G77940,AT1G77940,AT1G77940,0.0
3,Chr3_11332548.0,11332548,0.0003486089,0,,,,
3,Chr3_16456343.0,16456343,0.0003486523,0,,,,
2,Chr2_10637418.0,10637418,0.0003487102,0,,,,
5,Chr5_24441452.0,24441452,0.0003487218,1,AT5G60760,AT5G60760,AT5G60760,0.0
5,Chr5_24441464.0,24441464,0.0003487218,1,AT5G60760,AT5G60760,AT5G60760,0.0
5,Chr5_8005786.0,8005786,0.000348842,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005828.0,8005828,0.000348842,1,AT5G23730,AT5G23730,AT5G23730,0.0
4,Chr4_12086238.0,12086238,0.0003488721,0,,,,
3,Chr3_9675895.0,9675895,0.0003489467,2,AT3G26420;AT3G26430,AT3G26420,AT3G26420,0.0
3,Chr3_9675973.0,9675973,0.0003489467,1,AT3G26420,AT3G26420,AT3G26420,0.0
3,Chr3_9676225.0,9676225,0.0003489467,0,,,,
3,Chr3_21012804.0,21012804,0.0003490172,1,AT3G56720,AT3G56720,AT3G56720,0.0
