chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
1,Chr1_27915447.0,27915447,4.443284e-06,1,AT1G74230,AT1G74230,AT1G74230,0.0
1,Chr1_24635708.0,24635708,4.451505e-06,0,,,,
1,Chr1_20877735.0,20877735,4.493319e-06,1,AT1G55850,AT1G55850,AT1G55850,0.0
4,Chr4_10916190.0,10916190,4.493618e-06,1,AT4G20210,AT4G20210,AT4G20210,0.0
1,Chr1_16571845.0,16571845,4.493787e-06,0,,,,
1,Chr1_16607785.0,16607785,4.511758e-06,0,,,,
2,Chr2_15845761.0,15845761,4.512993e-06,1,AT2G37810,AT2G37810,AT2G37810,0.0
1,Chr1_7073207.0,7073207,4.536323e-06,1,AT1G20400,AT1G20400,AT1G20400,0.0
1,Chr1_15624029.0,15624029,4.542453e-06,0,,,,
1,Chr1_15639882.0,15639882,4.542453e-06,0,,,,
1,Chr1_15643401.0,15643401,4.542453e-06,0,,,,
3,Chr3_14614898.0,14614898,4.544351e-06,0,,,,
1,Chr1_22112777.0,22112777,4.548681e-06,0,,,,
1,Chr1_22112800.0,22112800,4.548681e-06,0,,,,
3,Chr3_7295451.0,7295451,4.556091e-06,0,,,,
3,Chr3_14635671.0,14635671,4.567332e-06,0,,,,
3,Chr3_6842960.0,6842960,4.567562e-06,0,,,,
5,Chr5_13146363.0,13146363,4.568335e-06,0,,,,
5,Chr5_1451217.0,1451217,4.587435e-06,0,,,,
2,Chr2_18445777.0,18445777,4.588958e-06,0,,,,
3,Chr3_7470959.0,7470959,4.593192e-06,0,,,,
4,Chr4_7907340.0,7907340,4.593388e-06,0,,,,
1,Chr1_26626513.0,26626513,4.598757e-06,0,,,,
1,Chr1_26631663.0,26631663,4.598757e-06,1,AT1G70630,AT1G70630,AT1G70630,0.0
1,Chr1_26632412.0,26632412,4.598757e-06,1,AT1G70630,AT1G70630,AT1G70630,0.0
1,Chr1_26635126.0,26635126,4.598757e-06,0,,,,
1,Chr1_27123407.0,27123407,4.60648e-06,0,,,,
1,Chr1_27129124.0,27129124,4.60648e-06,1,AT1G72110,AT1G72110,AT1G72110,0.0
4,Chr4_6074238.0,6074238,4.613402e-06,0,,,,
4,Chr4_6074475.0,6074475,4.613402e-06,0,,,,
4,Chr4_6074558.0,6074558,4.613402e-06,0,,,,
4,Chr4_6074653.0,6074653,4.613402e-06,0,,,,
4,Chr4_9587509.0,9587509,4.640329e-06,1,AT4G17040,AT4G17040,AT4G17040,0.0
3,Chr3_7341703.0,7341703,4.642407e-06,0,,,,
3,Chr3_7345147.0,7345147,4.642407e-06,0,,,,
2,Chr2_8108240.0,8108240,4.645224e-06,0,,,,
5,Chr5_23686690.0,23686690,4.64529e-06,0,,,,
5,Chr5_23686691.0,23686691,4.64529e-06,0,,,,
5,Chr5_23688873.0,23688873,4.64529e-06,1,AT5G58610,AT5G58610,AT5G58610,0.0
5,Chr5_23691176.0,23691176,4.64529e-06,0,,,,
5,Chr5_23691474.0,23691474,4.64529e-06,0,,,,
2,Chr2_7513529.0,7513529,4.653906e-06,1,AT2G17280,AT2G17280,AT2G17280,0.0
1,Chr1_17329931.0,17329931,4.6688e-06,1,AT1G47271,AT1G47271,AT1G47271,0.0
1,Chr1_17329999.0,17329999,4.6688e-06,1,AT1G47271,AT1G47271,AT1G47271,0.0
4,Chr4_18037498.0,18037498,4.669972e-06,1,AT4G38590,AT4G38590,AT4G38590,0.0
2,Chr2_16737069.0,16737069,4.671021e-06,1,AT2G40085,AT2G40085,AT2G40085,0.0
2,Chr2_16737244.0,16737244,4.671021e-06,1,AT2G40085,AT2G40085,AT2G40085,0.0
2,Chr2_16737509.0,16737509,4.671021e-06,1,AT2G40090,AT2G40090,AT2G40090,0.0
2,Chr2_16740584.0,16740584,4.671021e-06,0,,,,
2,Chr2_16813249.0,16813249,4.671021e-06,0,,,,
1,Chr1_15627103.0,15627103,4.675804e-06,0,,,,
1,Chr1_15634136.0,15634136,4.675804e-06,0,,,,
1,Chr1_15634138.0,15634138,4.675804e-06,0,,,,
1,Chr1_15638481.0,15638481,4.675804e-06,0,,,,
2,Chr2_4463557.0,4463557,4.676153e-06,0,,,,
1,Chr1_640723.0,640723,4.681265e-06,0,,,,
4,Chr4_425929.0,425929,4.684138e-06,0,,,,
1,Chr1_17107262.0,17107262,4.688997e-06,0,,,,
1,Chr1_17145753.0,17145753,4.68948e-06,0,,,,
1,Chr1_17146090.0,17146090,4.68948e-06,0,,,,
5,Chr5_19413495.0,19413495,4.692219e-06,0,,,,
3,Chr3_19604646.0,19604646,4.699209e-06,0,,,,
2,Chr2_5946055.0,5946055,4.709412e-06,0,,,,
1,Chr1_11188390.0,11188390,4.714304e-06,1,AT1G31290,AT1G31290,AT1G31290,0.0
3,Chr3_18375187.0,18375187,4.735594e-06,0,,,,
3,Chr3_18375230.0,18375230,4.735594e-06,0,,,,
3,Chr3_18375350.0,18375350,4.735594e-06,1,AT3G49580,AT3G49580,AT3G49580,0.0
3,Chr3_18378107.0,18378107,4.735594e-06,1,AT3G49590,AT3G49590,AT3G49590,0.0
5,Chr5_14225881.0,14225881,4.737954e-06,0,,,,
5,Chr5_14226508.0,14226508,4.737954e-06,0,,,,
5,Chr5_16604960.0,16604960,4.742127e-06,1,AT5G41500,AT5G41500,AT5G41500,0.0
5,Chr5_22316647.0,22316647,4.751703e-06,0,,,,
1,Chr1_29236220.0,29236220,4.752248e-06,1,AT1G77760,AT1G77760,AT1G77760,0.0
1,Chr1_29252629.0,29252629,4.752248e-06,0,,,,
1,Chr1_29255070.0,29255070,4.752248e-06,1,AT1G77800,AT1G77800,AT1G77800,0.0
1,Chr1_29258392.0,29258392,4.752248e-06,1,AT1G77800,AT1G77800,AT1G77800,0.0
3,Chr3_14613854.0,14613854,4.753188e-06,0,,,,
3,Chr3_14613937.0,14613937,4.753188e-06,0,,,,
3,Chr3_7387835.0,7387835,4.761093e-06,0,,,,
5,Chr5_1450943.0,1450943,4.790179e-06,0,,,,
5,Chr5_1450944.0,1450944,4.790179e-06,0,,,,
5,Chr5_1450997.0,1450997,4.790179e-06,0,,,,
5,Chr5_1451000.0,1451000,4.790179e-06,0,,,,
5,Chr5_1451030.0,1451030,4.790179e-06,0,,,,
5,Chr5_1451042.0,1451042,4.790179e-06,0,,,,
2,Chr2_18447769.0,18447769,4.794861e-06,1,AT2G44745,AT2G44745,AT2G44745,0.0
1,Chr1_17029979.0,17029979,4.799257e-06,0,,,,
5,Chr5_10312923.0,10312923,4.804309e-06,0,,,,
2,Chr2_6493991.0,6493991,4.818406e-06,0,,,,
2,Chr2_17438592.0,17438592,4.841407e-06,0,,,,
3,Chr3_4951113.0,4951113,4.847243e-06,1,AT3G14730,AT3G14730,AT3G14730,0.0
4,Chr4_6027136.0,6027136,4.853021e-06,0,,,,
4,Chr4_5838618.0,5838618,4.875241e-06,0,,,,
5,Chr5_22631867.0,22631867,4.876103e-06,0,,,,
3,Chr3_4458826.0,4458826,4.886862e-06,1,AT3G13640,AT3G13640,AT3G13640,0.0
5,Chr5_20895575.0,20895575,4.891028e-06,1,AT5G51450,AT5G51450,AT5G51450,0.0
5,Chr5_20896179.0,20896179,4.891028e-06,1,AT5G51450,AT5G51450,AT5G51450,0.0
5,Chr5_20896781.0,20896781,4.891028e-06,1,AT5G51450,AT5G51450,AT5G51450,0.0
1,Chr1_4446348.0,4446348,4.894588e-06,1,AT1G13030,AT1G13030,AT1G13030,0.0
1,Chr1_4453534.0,4453534,4.894588e-06,1,AT1G13060,AT1G13060,AT1G13060,0.0
5,Chr5_20877391.0,20877391,4.89874e-06,1,AT5G51380,AT5G51380,AT5G51380,0.0
5,Chr5_20878721.0,20878721,4.89874e-06,1,AT5G51400,AT5G51400,AT5G51400,0.0
5,Chr5_20881513.0,20881513,4.89874e-06,1,AT5G51410,AT5G51410,AT5G51410,0.0
5,Chr5_20884609.0,20884609,4.89874e-06,0,,,,
5,Chr5_20886147.0,20886147,4.89874e-06,1,AT5G51420,AT5G51420,AT5G51420,0.0
5,Chr5_20886740.0,20886740,4.89874e-06,0,,,,
5,Chr5_20887500.0,20887500,4.89874e-06,1,AT5G51430,AT5G51430,AT5G51430,0.0
5,Chr5_20888179.0,20888179,4.89874e-06,1,AT5G51430,AT5G51430,AT5G51430,0.0
4,Chr4_4767486.0,4767486,4.918001e-06,0,,,,
4,Chr4_7389453.0,7389453,4.925911e-06,0,,,,
2,Chr2_2562578.0,2562578,4.944737e-06,0,,,,
1,Chr1_26410251.0,26410251,4.959158e-06,1,AT1G70130,AT1G70130,AT1G70130,0.0
3,Chr3_2886429.0,2886429,4.978865e-06,0,,,,
3,Chr3_2888370.0,2888370,4.978865e-06,0,,,,
1,Chr1_10221916.0,10221916,4.980692e-06,0,,,,
1,Chr1_4569490.0,4569490,4.991746e-06,2,AT1G13330;AT1G13340,AT1G13330,AT1G13330,0.0
1,Chr1_2457814.0,2457814,4.996871e-06,0,,,,
1,Chr1_2457815.0,2457815,4.996871e-06,0,,,,
4,Chr4_7876344.0,7876344,5.003148e-06,1,AT4G13550,AT4G13550,AT4G13550,0.0
2,Chr2_16647436.0,16647436,5.003695e-06,0,,,,
3,Chr3_22815017.0,22815017,5.022077e-06,0,,,,
3,Chr3_22815130.0,22815130,5.022077e-06,0,,,,
3,Chr3_22817114.0,22817114,5.022077e-06,0,,,,
3,Chr3_6978323.0,6978323,5.028296e-06,0,,,,
4,Chr4_14195765.0,14195765,5.03606e-06,0,,,,
5,Chr5_499738.0,499738,5.038245e-06,0,,,,
5,Chr5_499746.0,499746,5.038245e-06,0,,,,
5,Chr5_499754.0,499754,5.038245e-06,0,,,,
3,Chr3_7093775.0,7093775,5.048875e-06,0,,,,
5,Chr5_22314341.0,22314341,5.049623e-06,0,,,,
3,Chr3_3969010.0,3969010,5.056579e-06,1,AT3G12520,AT3G12520,AT3G12520,0.0
1,Chr1_17070111.0,17070111,5.0648e-06,0,,,,
1,Chr1_17071193.0,17071193,5.0648e-06,0,,,,
1,Chr1_17072599.0,17072599,5.0648e-06,0,,,,
1,Chr1_17073895.0,17073895,5.0648e-06,0,,,,
1,Chr1_17074276.0,17074276,5.0648e-06,0,,,,
3,Chr3_7413448.0,7413448,5.071327e-06,1,AT3G21150,AT3G21150,AT3G21150,0.0
3,Chr3_7413875.0,7413875,5.071327e-06,1,AT3G21160,AT3G21160,AT3G21160,0.0
3,Chr3_7454927.0,7454927,5.071327e-06,1,AT3G21240,AT3G21240,AT3G21240,0.0
5,Chr5_9470687.0,9470687,5.076709e-06,0,,,,
1,Chr1_16935955.0,16935955,5.078504e-06,0,,,,
5,Chr5_22637428.0,22637428,5.079766e-06,0,,,,
4,Chr4_17361775.0,17361775,5.08597e-06,1,AT4G36860,AT4G36860,AT4G36860,0.0
5,Chr5_22180506.0,22180506,5.088119e-06,1,AT5G54590,AT5G54590,AT5G54590,0.0
4,Chr4_16596090.0,16596090,5.089182e-06,0,,,,
4,Chr4_16604201.0,16604201,5.089182e-06,1,AT4G34830,AT4G34830,AT4G34830,0.0
4,Chr4_16604210.0,16604210,5.089182e-06,1,AT4G34830,AT4G34830,AT4G34830,0.0
4,Chr4_16612120.0,16612120,5.089182e-06,1,AT4G34860,AT4G34860,AT4G34860,0.0
3,Chr3_2634683.0,2634683,5.104984e-06,1,AT3G08670,AT3G08670,AT3G08670,0.0
3,Chr3_18820590.0,18820590,5.106743e-06,0,,,,
1,Chr1_16830650.0,16830650,5.121765e-06,0,,,,
5,Chr5_9847389.0,9847389,5.12673e-06,0,,,,
5,Chr5_22367528.0,22367528,5.142485e-06,0,,,,
3,Chr3_7464056.0,7464056,5.148853e-06,1,AT3G21260,AT3G21260,AT3G21260,0.0
1,Chr1_17156661.0,17156661,5.182673e-06,2,AT1G45229;AT1G45234,AT1G45229,AT1G45229,0.0
5,Chr5_16574807.0,16574807,5.185182e-06,0,,,,
5,Chr5_16576228.0,16576228,5.185182e-06,0,,,,
5,Chr5_6995059.0,6995059,5.189753e-06,0,,,,
1,Chr1_12967884.0,12967884,5.208358e-06,0,,,,
1,Chr1_21914623.0,21914623,5.217539e-06,0,,,,
1,Chr1_5635599.0,5635599,5.245203e-06,0,,,,
1,Chr1_5636627.0,5636627,5.245203e-06,0,,,,
1,Chr1_16008716.0,16008716,5.249449e-06,0,,,,
1,Chr1_17145789.0,17145789,5.281458e-06,0,,,,
5,Chr5_20842632.0,20842632,5.285656e-06,1,AT5G51280,AT5G51280,AT5G51280,0.0
5,Chr5_20847363.0,20847363,5.285656e-06,1,AT5G51290,AT5G51290,AT5G51290,0.0
5,Chr5_9428498.0,9428498,5.293609e-06,0,,,,
5,Chr5_9428532.0,9428532,5.293609e-06,0,,,,
5,Chr5_9430332.0,9430332,5.293609e-06,0,,,,
3,Chr3_13364808.0,13364808,5.314457e-06,0,,,,
2,Chr2_17253299.0,17253299,5.319835e-06,0,,,,
5,Chr5_17777787.0,17777787,5.331476e-06,0,,,,
5,Chr5_17777963.0,17777963,5.331476e-06,0,,,,
1,Chr1_19039200.0,19039200,5.369017e-06,1,AT1G51350,AT1G51350,AT1G51350,0.0
1,Chr1_19039380.0,19039380,5.369017e-06,0,,,,
5,Chr5_22929571.0,22929571,5.382248e-06,1,AT5G56640,AT5G56640,AT5G56640,0.0
5,Chr5_22929619.0,22929619,5.382248e-06,1,AT5G56640,AT5G56640,AT5G56640,0.0
5,Chr5_22929627.0,22929627,5.382248e-06,1,AT5G56640,AT5G56640,AT5G56640,0.0
5,Chr5_22933297.0,22933297,5.382248e-06,1,AT5G56660,AT5G56660,AT5G56660,0.0
5,Chr5_22937168.0,22937168,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937169.0,22937169,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937179.0,22937179,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937217.0,22937217,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937221.0,22937221,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937271.0,22937271,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937295.0,22937295,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937405.0,22937405,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937436.0,22937436,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
5,Chr5_22937488.0,22937488,5.382248e-06,1,AT5G56680,AT5G56680,AT5G56680,0.0
1,Chr1_5226852.0,5226852,5.390914e-06,0,,,,
3,Chr3_3970412.0,3970412,5.391331e-06,1,AT3G12520,AT3G12520,AT3G12520,0.0
3,Chr3_3970744.0,3970744,5.391331e-06,1,AT3G12520,AT3G12520,AT3G12520,0.0
3,Chr3_3971351.0,3971351,5.391331e-06,1,AT3G12520,AT3G12520,AT3G12520,0.0
3,Chr3_3972194.0,3972194,5.391331e-06,0,,,,
3,Chr3_7040975.0,7040975,5.394383e-06,0,,,,
3,Chr3_20615998.0,20615998,5.401247e-06,0,,,,
5,Chr5_23754332.0,23754332,5.405743e-06,1,AT5G58820,AT5G58820,AT5G58820,0.0
5,Chr5_23754353.0,23754353,5.405743e-06,1,AT5G58820,AT5G58820,AT5G58820,0.0
4,Chr4_13029634.0,13029634,5.413451e-06,1,AT4G25515,AT4G25515,AT4G25515,0.0
4,Chr4_13050652.0,13050652,5.413451e-06,1,AT4G25550,AT4G25550,AT4G25550,0.0
1,Chr1_16461701.0,16461701,5.417465e-06,1,AT1G43666,AT1G43666,AT1G43666,0.0
1,Chr1_16462417.0,16462417,5.417465e-06,0,,,,
1,Chr1_16463962.0,16463962,5.417465e-06,0,,,,
1,Chr1_16464258.0,16464258,5.417465e-06,0,,,,
1,Chr1_16464423.0,16464423,5.417465e-06,0,,,,
1,Chr1_16464473.0,16464473,5.417465e-06,0,,,,
1,Chr1_16464515.0,16464515,5.417465e-06,0,,,,
5,Chr5_21912579.0,21912579,5.422248e-06,1,AT5G53970,AT5G53970,AT5G53970,0.0
5,Chr5_21912604.0,21912604,5.422248e-06,1,AT5G53970,AT5G53970,AT5G53970,0.0
5,Chr5_21912630.0,21912630,5.422248e-06,1,AT5G53970,AT5G53970,AT5G53970,0.0
5,Chr5_21912631.0,21912631,5.422248e-06,1,AT5G53970,AT5G53970,AT5G53970,0.0
5,Chr5_21912894.0,21912894,5.422248e-06,0,,,,
5,Chr5_21912908.0,21912908,5.422248e-06,0,,,,
1,Chr1_12342515.0,12342515,5.425031e-06,0,,,,
5,Chr5_16870123.0,16870123,5.44667e-06,1,AT5G42210,AT5G42210,AT5G42210,0.0
5,Chr5_13656327.0,13656327,5.448754e-06,0,,,,
1,Chr1_17712783.0,17712783,5.459563e-06,0,,,,
2,Chr2_7380088.0,7380088,5.460307e-06,1,AT2G16980,AT2G16980,AT2G16980,0.0
3,Chr3_7385503.0,7385503,5.461684e-06,0,,,,
2,Chr2_8330698.0,8330698,5.465269e-06,0,,,,
1,Chr1_17704944.0,17704944,5.470651e-06,1,AT1G48000,AT1G48000,AT1G48000,0.0
1,Chr1_23729224.0,23729224,5.4743e-06,1,AT1G63930,AT1G63930,AT1G63930,0.0
3,Chr3_7331039.0,7331039,5.489857e-06,0,,,,
3,Chr3_5508868.0,5508868,5.50082e-06,0,,,,
1,Chr1_5388671.0,5388671,5.503585e-06,0,,,,
1,Chr1_4449343.0,4449343,5.511109e-06,0,,,,
1,Chr1_4457317.0,4457317,5.511109e-06,0,,,,
1,Chr1_4480914.0,4480914,5.511109e-06,0,,,,
1,Chr1_4484135.0,4484135,5.511109e-06,0,,,,
1,Chr1_4485602.0,4485602,5.511109e-06,1,AT1G13160,AT1G13160,AT1G13160,0.0
1,Chr1_4487884.0,4487884,5.511109e-06,1,AT1G13160,AT1G13160,AT1G13160,0.0
1,Chr1_4489088.0,4489088,5.511109e-06,1,AT1G13170,AT1G13170,AT1G13170,0.0
1,Chr1_4494468.0,4494468,5.511109e-06,0,,,,
1,Chr1_4499707.0,4499707,5.511109e-06,1,AT1G13190,AT1G13190,AT1G13190,0.0
1,Chr1_4525702.0,4525702,5.511109e-06,1,AT1G13245,AT1G13245,AT1G13245,0.0
1,Chr1_4527952.0,4527952,5.511109e-06,0,,,,
2,Chr2_15346076.0,15346076,5.519214e-06,0,,,,
3,Chr3_13524131.0,13524131,5.524352e-06,0,,,,
1,Chr1_26645047.0,26645047,5.525666e-06,1,AT1G70670,AT1G70670,AT1G70670,0.0
5,Chr5_23354497.0,23354497,5.530303e-06,0,,,,
5,Chr5_23354739.0,23354739,5.530303e-06,0,,,,
5,Chr5_23354746.0,23354746,5.530303e-06,0,,,,
5,Chr5_12624652.0,12624652,5.545818e-06,0,,,,
1,Chr1_25864314.0,25864314,5.580844e-06,0,,,,
1,Chr1_27094785.0,27094785,5.58963e-06,0,,,,
1,Chr1_25774226.0,25774226,5.593694e-06,0,,,,
4,Chr4_12868508.0,12868508,5.622958e-06,1,AT4G25040,AT4G25040,AT4G25040,0.0
3,Chr3_7025667.0,7025667,5.630163e-06,1,AT3G20120,AT3G20120,AT3G20120,0.0
3,Chr3_7027599.0,7027599,5.630163e-06,1,AT3G20130,AT3G20130,AT3G20130,0.0
1,Chr1_16500283.0,16500283,5.63266e-06,0,,,,
1,Chr1_16962632.0,16962632,5.638912e-06,0,,,,
1,Chr1_16963660.0,16963660,5.638912e-06,1,AT1G44890,AT1G44890,AT1G44890,0.0
3,Chr3_22202648.0,22202648,5.657636e-06,0,,,,
3,Chr3_22205384.0,22205384,5.657636e-06,0,,,,
1,Chr1_9303759.0,9303759,5.672376e-06,1,AT1G26850,AT1G26850,AT1G26850,0.0
1,Chr1_16730531.0,16730531,5.675975e-06,0,,,,
4,Chr4_10524739.0,10524739,5.679891e-06,0,,,,
1,Chr1_11217466.0,11217466,5.692714e-06,0,,,,
3,Chr3_1440949.0,1440949,5.697483e-06,1,AT3G05150,AT3G05150,AT3G05150,0.0
3,Chr3_1440955.0,1440955,5.697483e-06,1,AT3G05150,AT3G05150,AT3G05150,0.0
3,Chr3_1441050.0,1441050,5.697483e-06,1,AT3G05150,AT3G05150,AT3G05150,0.0
5,Chr5_7030502.0,7030502,5.703224e-06,0,,,,
3,Chr3_14076192.0,14076192,5.708681e-06,0,,,,
3,Chr3_18335803.0,18335803,5.717159e-06,1,AT3G49440,AT3G49440,AT3G49440,0.0
3,Chr3_834531.0,834531,5.717353e-06,0,,,,
3,Chr3_7539469.0,7539469,5.722352e-06,0,,,,
3,Chr3_7539470.0,7539470,5.722352e-06,0,,,,
3,Chr3_7539473.0,7539473,5.722352e-06,0,,,,
4,Chr4_16564547.0,16564547,5.732969e-06,0,,,,
1,Chr1_10600421.0,10600421,5.735205e-06,0,,,,
1,Chr1_11141278.0,11141278,5.754151e-06,1,AT1G31175,AT1G31175,AT1G31175,0.0
1,Chr1_11143277.0,11143277,5.754151e-06,1,AT1G31180,AT1G31180,AT1G31180,0.0
1,Chr1_11157336.0,11157336,5.754151e-06,1,AT1G31220,AT1G31220,AT1G31220,0.0
1,Chr1_11161908.0,11161908,5.754151e-06,1,AT1G31230,AT1G31230,AT1G31230,0.0
1,Chr1_11164008.0,11164008,5.754151e-06,1,AT1G31240,AT1G31240,AT1G31240,0.0
1,Chr1_11165067.0,11165067,5.754151e-06,0,,,,
1,Chr1_26429989.0,26429989,5.765843e-06,1,AT1G70185,AT1G70185,AT1G70185,0.0
4,Chr4_6045204.0,6045204,5.773939e-06,0,,,,
1,Chr1_21624856.0,21624856,5.774027e-06,1,AT1G58290,AT1G58290,AT1G58290,0.0
3,Chr3_4804713.0,4804713,5.796893e-06,0,,,,
5,Chr5_12466547.0,12466547,5.802542e-06,0,,,,
1,Chr1_16047532.0,16047532,5.8104e-06,0,,,,
1,Chr1_16047541.0,16047541,5.8104e-06,0,,,,
1,Chr1_25656697.0,25656697,5.813779e-06,0,,,,
3,Chr3_8076392.0,8076392,5.81407e-06,0,,,,
1,Chr1_25870973.0,25870973,5.816909e-06,0,,,,
1,Chr1_25871525.0,25871525,5.816909e-06,0,,,,
1,Chr1_25729075.0,25729075,5.818047e-06,0,,,,
5,Chr5_2500788.0,2500788,5.832965e-06,1,AT5G07820,AT5G07820,AT5G07820,0.0
5,Chr5_3447444.0,3447444,5.834246e-06,0,,,,
1,Chr1_19520199.0,19520199,5.83477e-06,0,,,,
3,Chr3_19598987.0,19598987,5.836221e-06,0,,,,
3,Chr3_19599168.0,19599168,5.836221e-06,0,,,,
3,Chr3_6998815.0,6998815,5.855019e-06,1,AT3G20050,AT3G20050,AT3G20050,0.0
3,Chr3_7005663.0,7005663,5.855019e-06,1,AT3G20070,AT3G20070,AT3G20070,0.0
4,Chr4_12384755.0,12384755,5.863712e-06,0,,,,
4,Chr4_12385481.0,12385481,5.863712e-06,0,,,,
3,Chr3_18875611.0,18875611,5.873112e-06,1,AT3G50780,AT3G50780,AT3G50780,0.0
3,Chr3_15750659.0,15750659,5.881861e-06,0,,,,
2,Chr2_15708231.0,15708231,5.886835e-06,0,,,,
5,Chr5_1796940.0,1796940,5.891228e-06,1,AT5G05970,AT5G05970,AT5G05970,0.0
5,Chr5_1797713.0,1797713,5.891228e-06,1,AT5G05970,AT5G05970,AT5G05970,0.0
5,Chr5_1810615.0,1810615,5.891228e-06,0,,,,
5,Chr5_1811150.0,1811150,5.891228e-06,0,,,,
5,Chr5_1811229.0,1811229,5.891228e-06,0,,,,
5,Chr5_1812081.0,1812081,5.891228e-06,1,AT5G06020,AT5G06020,AT5G06020,0.0
5,Chr5_1812148.0,1812148,5.891228e-06,1,AT5G06020,AT5G06020,AT5G06020,0.0
5,Chr5_1813978.0,1813978,5.891228e-06,1,AT5G06030,AT5G06030,AT5G06030,0.0
5,Chr5_1814046.0,1814046,5.891228e-06,1,AT5G06030,AT5G06030,AT5G06030,0.0
5,Chr5_1814876.0,1814876,5.891228e-06,0,,,,
5,Chr5_1815156.0,1815156,5.891228e-06,1,AT5G06040,AT5G06040,AT5G06040,0.0
5,Chr5_1815178.0,1815178,5.891228e-06,1,AT5G06040,AT5G06040,AT5G06040,0.0
5,Chr5_1815419.0,1815419,5.891228e-06,1,AT5G06040,AT5G06040,AT5G06040,0.0
5,Chr5_1816523.0,1816523,5.891228e-06,0,,,,
5,Chr5_23952585.0,23952585,5.896976e-06,1,AT5G59380,AT5G59380,AT5G59380,0.0
5,Chr5_23955838.0,23955838,5.896976e-06,1,AT5G59390,AT5G59390,AT5G59390,0.0
5,Chr5_23957407.0,23957407,5.896976e-06,0,,,,
5,Chr5_23967694.0,23967694,5.896976e-06,1,AT5G59430,AT5G59430,AT5G59430,0.0
5,Chr5_23980279.0,23980279,5.896976e-06,1,AT5G59480,AT5G59480,AT5G59480,0.0
5,Chr5_24034031.0,24034031,5.896976e-06,1,AT5G59650,AT5G59650,AT5G59650,0.0
5,Chr5_24039333.0,24039333,5.896976e-06,2,AT5G59660;AT5G59662,AT5G59660,AT5G59660,0.0
3,Chr3_7445768.0,7445768,5.89806e-06,1,AT3G21220,AT3G21220,AT3G21220,0.0
3,Chr3_7453838.0,7453838,5.89806e-06,0,,,,
3,Chr3_7455364.0,7455364,5.89806e-06,1,AT3G21240,AT3G21240,AT3G21240,0.0
3,Chr3_7537446.0,7537446,5.904107e-06,1,AT3G21410,AT3G21410,AT3G21410,0.0
1,Chr1_17135916.0,17135916,5.931215e-06,0,,,,
3,Chr3_7325782.0,7325782,5.95136e-06,0,,,,
5,Chr5_14552700.0,14552700,5.9518e-06,0,,,,
5,Chr5_23920912.0,23920912,5.95436e-06,1,AT5G59300,AT5G59300,AT5G59300,0.0
5,Chr5_23920943.0,23920943,5.95436e-06,1,AT5G59300,AT5G59300,AT5G59300,0.0
5,Chr5_23920955.0,23920955,5.95436e-06,1,AT5G59300,AT5G59300,AT5G59300,0.0
2,Chr2_17365200.0,17365200,5.958097e-06,0,,,,
2,Chr2_17365201.0,17365201,5.958097e-06,0,,,,
2,Chr2_17365519.0,17365519,5.958097e-06,0,,,,
1,Chr1_26128001.0,26128001,5.965495e-06,0,,,,
3,Chr3_11160334.0,11160334,5.979501e-06,1,AT3G29190,AT3G29190,AT3G29190,0.0
1,Chr1_16492284.0,16492284,5.979909e-06,0,,,,
1,Chr1_16492484.0,16492484,5.979909e-06,0,,,,
1,Chr1_16492569.0,16492569,5.979909e-06,0,,,,
1,Chr1_16493310.0,16493310,5.979909e-06,0,,,,
1,Chr1_16493776.0,16493776,5.979909e-06,0,,,,
1,Chr1_16494805.0,16494805,5.979909e-06,0,,,,
5,Chr5_24186519.0,24186519,5.986105e-06,0,,,,
5,Chr5_24187128.0,24187128,5.986105e-06,0,,,,
1,Chr1_8204648.0,8204648,5.987938e-06,0,,,,
3,Chr3_305894.0,305894,5.989923e-06,1,AT3G01870,AT3G01870,AT3G01870,0.0
2,Chr2_17494264.0,17494264,5.99005e-06,0,,,,
3,Chr3_4891517.0,4891517,5.99448e-06,0,,,,
3,Chr3_4902972.0,4902972,5.99448e-06,0,,,,
5,Chr5_13674153.0,13674153,5.995396e-06,1,AT5G35460,AT5G35460,AT5G35460,0.0
5,Chr5_13674953.0,13674953,5.995396e-06,0,,,,
5,Chr5_13675003.0,13675003,5.995396e-06,0,,,,
1,Chr1_24740158.0,24740158,6.001737e-06,0,,,,
1,Chr1_24742611.0,24742611,6.001737e-06,0,,,,
1,Chr1_24743644.0,24743644,6.001737e-06,0,,,,
1,Chr1_24745452.0,24745452,6.001737e-06,0,,,,
1,Chr1_24745942.0,24745942,6.001737e-06,0,,,,
