Orthogroup	Maize_gene	Maize_pvalue_max	Sorghum_gene	Sorghum_pvalue_max	Rice_gene	Rice_pvalue_max	Barley_gene	Barley_pvalue_max	Arabidopsis_gene	Arabidopsis_pvalue_max	Gene_count
785050at2759	Zm00001eb373960	Zm00001eb373960:0.00324042	NA	NA	NA	NA	NA	NA	AT5G20720	AT5G20720:1.49232e-05	2
785050at33090	Zm00001eb373960	Zm00001eb373960:0.00324042	NA	NA	NA	NA	NA	NA	AT5G20720	AT5G20720:1.49232e-05	2
785051at33090	Zm00001eb153360	Zm00001eb153360:0.00235269	NA	NA	NA	NA	NA	NA	AT5G11500	AT5G11500:0.000964265	2
785145at33090	Zm00001eb363890	Zm00001eb363890:0.00429806	NA	NA	NA	NA	NA	NA	AT5G50870	AT5G50870:0.000710524	2
785196at33090	NA	NA	SORBI_3003G374000	SORBI_3003G374000:5.02955e-05	NA	NA	NA	NA	AT4G06599	AT4G06599:0.000803321	2
785264at33090	Zm00001eb212030;Zm00001eb352030	Zm00001eb212030:0.000413123;Zm00001eb352030:0.00401961	NA	NA	NA	NA	NA	NA	AT2G40510	AT2G40510:1.47351e-05	2
785291at33090	Zm00001eb182780;Zm00001eb244650;Zm00001eb351390	Zm00001eb182780:0.0039246;Zm00001eb244650:0.00283652;Zm00001eb351390:0.00423761	NA	NA	NA	NA	NA	NA	AT5G59750	AT5G59750:7.30998e-05	2
785336at33090	NA	NA	SORBI_3003G309300	SORBI_3003G309300:0.000930201	NA	NA	NA	NA	AT2G20860;AT5G08415	AT2G20860:0.000922999;AT5G08415:0.00111092	2
785337at33090	Zm00001eb160340	Zm00001eb160340:0.000981473	NA	NA	NA	NA	NA	NA	AT1G02780;AT4G02230	AT1G02780:9.66065e-06;AT4G02230:9.35629e-05	2
785367at2759	Zm00001eb268510;Zm00001eb385240	Zm00001eb268510:0.000681463;Zm00001eb385240:1.75274e-05	NA	NA	NA	NA	NA	NA	AT1G64970;AT3G15530;AT4G33120;AT5G54400	AT1G64970:2.23358e-05;AT3G15530:0.000218231;AT4G33120:0.00102017;AT5G54400:4.4976e-05	2
785476at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0725980	HORVU.MOREX.r3.7HG0725980:2.53876e-06	AT3G53210	AT3G53210:0.000175468	2
785761at33090	NA	NA	SORBI_3009G165500	SORBI_3009G165500:0.000686883	NA	NA	NA	NA	AT5G18520	AT5G18520:0.0020245	2
785938at2759	Zm00001eb100550	Zm00001eb100550:0.00450738	NA	NA	NA	NA	NA	NA	AT1G36980	AT1G36980:0.000155529	2
785938at33090	Zm00001eb100550	Zm00001eb100550:0.00450738	NA	NA	NA	NA	NA	NA	AT1G36980	AT1G36980:0.000155529	2
786081at2759	Zm00001eb079790	Zm00001eb079790:0.00369636	NA	NA	NA	NA	NA	NA	AT1G14120;AT1G14130	AT1G14120:9.25569e-06;AT1G14130:9.25569e-06	2
786081at33090	Zm00001eb079790	Zm00001eb079790:0.00369636	NA	NA	NA	NA	NA	NA	AT1G14120;AT1G14130	AT1G14120:9.25569e-06;AT1G14130:9.25569e-06	2
7860at38820	Zm00001eb363580	Zm00001eb363580:0.000152211	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0313080	HORVU.MOREX.r3.3HG0313080:0.00173261	NA	NA	2
7860at4447	Zm00001eb363580	Zm00001eb363580:0.000152211	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0313080	HORVU.MOREX.r3.3HG0313080:0.00173261	NA	NA	2
786413at33090	Zm00001eb351750;Zm00001eb368380	Zm00001eb351750:0.00184643;Zm00001eb368380:0.00083986	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0303760	HORVU.MOREX.r3.3HG0303760:8.58757e-05	NA	NA	2
786457at33090	NA	NA	NA	NA	LOC_Os09g02520	LOC_Os09g02520:1.47512e-05	NA	NA	AT3G61620;AT4G27490	AT3G61620:3.0693e-05;AT4G27490:0.000222371	2
786471at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0739460;HORVU.MOREX.r3.7HG0739490	HORVU.MOREX.r3.7HG0739460:0.00071916;HORVU.MOREX.r3.7HG0739490:0.00071916	AT2G28720;AT2G37470;AT3G45980	AT2G28720:0.000766314;AT2G37470:0.000597862;AT3G45980:0.000766125	2
786990at33090	Zm00001eb254090	Zm00001eb254090:0.00479121	NA	NA	NA	NA	NA	NA	AT4G04180	AT4G04180:1.30461e-06	2
787122at33090	Zm00001eb187980	Zm00001eb187980:0.00231121	NA	NA	NA	NA	NA	NA	AT2G18330;AT5G16930	AT2G18330:8.97745e-07;AT5G16930:0.000750274	2
787147at33090	NA	NA	NA	NA	LOC_Os03g01260	LOC_Os03g01260:0.000270433	HORVU.MOREX.r3.4HG0411100	HORVU.MOREX.r3.4HG0411100:2.24255e-05	NA	NA	2
787231at33090	Zm00001eb084540;Zm00001eb255870	Zm00001eb084540:0.00246502;Zm00001eb255870:0.00121194	NA	NA	NA	NA	NA	NA	AT1G76130	AT1G76130:0.000785081	2
787509at33090	NA	NA	SORBI_3004G107000	SORBI_3004G107000:0.00304935	NA	NA	NA	NA	AT5G20850	AT5G20850:0.000374709	2
787537at33090	NA	NA	SORBI_3001G372800	SORBI_3001G372800:0.00157135	NA	NA	NA	NA	AT3G05060	AT3G05060:0.000502276	2
78761at2759	Zm00001eb070890	Zm00001eb070890:0.00109778	NA	NA	NA	NA	NA	NA	AT5G23260	AT5G23260:0.000145022	2
78761at3193	Zm00001eb070890	Zm00001eb070890:0.00109778	NA	NA	NA	NA	NA	NA	AT5G23260	AT5G23260:0.000145022	2
78761at33090	Zm00001eb070890	Zm00001eb070890:0.00109778	NA	NA	NA	NA	NA	NA	AT5G23260	AT5G23260:0.000145022	2
787699at2759	Zm00001eb015950;Zm00001eb395230	Zm00001eb015950:0.00440571;Zm00001eb395230:0.00318475	NA	NA	LOC_Os03g03334	LOC_Os03g03334:3.3758e-07	NA	NA	NA	NA	2
787699at33090	Zm00001eb015950;Zm00001eb395230	Zm00001eb015950:0.00440571;Zm00001eb395230:0.00318475	NA	NA	LOC_Os03g03334	LOC_Os03g03334:3.3758e-07	NA	NA	NA	NA	2
787791at33090	Zm00001eb030420;Zm00001eb035840;Zm00001eb196380;Zm00001eb317200;Zm00001eb430440	Zm00001eb030420:0.00143133;Zm00001eb035840:0.00116825;Zm00001eb196380:0.00483439;Zm00001eb317200:0.000410161;Zm00001eb430440:0.0011129	NA	NA	NA	NA	NA	NA	AT1G27770;AT4G37640;AT5G57110	AT1G27770:0.00187477;AT4G37640:1.00115e-05;AT5G57110:0.000170726	2
787849at2759	NA	NA	NA	NA	LOC_Os02g02260	LOC_Os02g02260:0.000423455	NA	NA	AT4G14305	AT4G14305:0.00180628	2
787849at33090	NA	NA	NA	NA	LOC_Os02g02260	LOC_Os02g02260:0.000423455	NA	NA	AT4G14305	AT4G14305:0.00180628	2
788181at33090	Zm00001eb116250	Zm00001eb116250:0.00416526	NA	NA	NA	NA	NA	NA	AT2G42520;AT3G58510;AT3G58570	AT2G42520:8.81566e-05;AT3G58510:0.000287005;AT3G58570:0.000526195	2
788316at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0725990	HORVU.MOREX.r3.7HG0725990:2.53876e-06	AT3G02790;AT5G16470	AT3G02790:0.000119437;AT5G16470:1.15519e-05	2
788316at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0725990	HORVU.MOREX.r3.7HG0725990:2.53876e-06	AT3G02790;AT5G16470	AT3G02790:0.000119437;AT5G16470:1.15519e-05	2
788470at2759	NA	NA	SORBI_3001G158500	SORBI_3001G158500:0.00145954	NA	NA	NA	NA	AT4G21610	AT4G21610:0.000250907	2
788470at33090	NA	NA	SORBI_3001G158500	SORBI_3001G158500:0.00145954	NA	NA	NA	NA	AT4G21610	AT4G21610:0.000250907	2
788555at33090	Zm00001eb136330	Zm00001eb136330:0.0018973	NA	NA	NA	NA	NA	NA	AT2G39130;AT5G15240	AT2G39130:0.00150658;AT5G15240:3.56773e-05	2
788611at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0492160	HORVU.MOREX.r3.5HG0492160:0.00044207	AT3G20240;AT4G32400	AT3G20240:4.19173e-05;AT4G32400:0.000688721	2
788666at33090	Zm00001eb063750	Zm00001eb063750:0.00433755	NA	NA	NA	NA	NA	NA	AT3G11710	AT3G11710:0.00157379	2
788733at33090	Zm00001eb055650	Zm00001eb055650:0.0033363	NA	NA	NA	NA	NA	NA	AT4G34490	AT4G34490:0.000216357	2
789284at2759	NA	NA	SORBI_3003G022800	SORBI_3003G022800:0.000506393	NA	NA	NA	NA	AT4G39880	AT4G39880:0.000560993	2
789284at33090	NA	NA	SORBI_3003G022800	SORBI_3003G022800:0.000506393	NA	NA	NA	NA	AT4G39880	AT4G39880:0.000560993	2
789536at33090	NA	NA	SORBI_3001G207400	SORBI_3001G207400:0.00272594	NA	NA	NA	NA	AT5G08390	AT5G08390:0.00111092	2
790142at33090	NA	NA	SORBI_3004G101300	SORBI_3004G101300:0.00290983	NA	NA	NA	NA	AT3G58800	AT3G58800:0.000992503	2
790203at2759	Zm00001eb053320	Zm00001eb053320:0.00436259	NA	NA	NA	NA	NA	NA	AT5G09570;AT5G64400	AT5G09570:0.000705563;AT5G64400:0.00106628	2
790203at33090	Zm00001eb053320	Zm00001eb053320:0.00436259	NA	NA	NA	NA	NA	NA	AT5G09570;AT5G64400	AT5G09570:0.000705563;AT5G64400:0.00106628	2
790336at33090	Zm00001eb334420	Zm00001eb334420:3.93481e-05	NA	NA	NA	NA	NA	NA	AT1G27270;AT5G15040	AT1G27270:0.000336033;AT5G15040:5.87846e-05	2
790337at33090	Zm00001eb136920	Zm00001eb136920:0.00274379	NA	NA	NA	NA	NA	NA	AT5G49510	AT5G49510:0.000364938	2
790411at33090	NA	NA	NA	NA	LOC_Os10g01700	LOC_Os10g01700:4.32064e-05	NA	NA	AT5G62290	AT5G62290:4.40952e-05	2
790441at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0331640	HORVU.MOREX.r3.4HG0331640:0.00118626	AT4G00370;AT5G44370	AT4G00370:1.35588e-06;AT5G44370:0.000740018	2
790592at33090	Zm00001eb030410	Zm00001eb030410:0.00143133	NA	NA	NA	NA	NA	NA	AT4G37190	AT4G37190:0.0015492	2
790854at33090	Zm00001eb404250	Zm00001eb404250:0.00222585	NA	NA	NA	NA	NA	NA	AT1G73230	AT1G73230:1.14917e-05	2
790864at2759	Zm00001eb012980	Zm00001eb012980:0.000847809	NA	NA	NA	NA	NA	NA	AT2G39290	AT2G39290:0.000825251	2
791217at2759	NA	NA	NA	NA	LOC_Os03g04250	LOC_Os03g04250:4.05455e-06	NA	NA	AT2G31890	AT2G31890:3.49067e-05	2
791217at33090	NA	NA	NA	NA	LOC_Os03g04250	LOC_Os03g04250:4.05455e-06	NA	NA	AT2G31890	AT2G31890:3.49067e-05	2
791538at2759	Zm00001eb399940	Zm00001eb399940:0.00273447	NA	NA	LOC_Os12g06070	LOC_Os12g06070:0.00056812	NA	NA	NA	NA	2
791727at2759	Zm00001eb329850	Zm00001eb329850:0.00425523	NA	NA	NA	NA	NA	NA	AT2G41330;AT3G57070	AT2G41330:9.25569e-06;AT3G57070:7.52028e-05	2
791727at33090	Zm00001eb329850	Zm00001eb329850:0.00425523	NA	NA	NA	NA	NA	NA	AT2G41330;AT3G57070	AT2G41330:9.25569e-06;AT3G57070:7.52028e-05	2
791789at2759	Zm00001eb355220	Zm00001eb355220:0.0004712	NA	NA	NA	NA	NA	NA	AT2G28560	AT2G28560:4.32954e-08	2
791935at2759	Zm00001eb154350	Zm00001eb154350:0.0020756	NA	NA	NA	NA	NA	NA	AT2G34340	AT2G34340:0.000155991	2
791935at33090	Zm00001eb154350	Zm00001eb154350:0.0020756	NA	NA	NA	NA	NA	NA	AT2G34340	AT2G34340:0.000155991	2
791937at2759	NA	NA	SORBI_3010G083700	SORBI_3010G083700:0.000128953	NA	NA	NA	NA	AT1G49590	AT1G49590:0.00133611	2
791937at33090	NA	NA	SORBI_3010G083700	SORBI_3010G083700:0.000128953	NA	NA	NA	NA	AT1G49590	AT1G49590:0.00133611	2
792232at2759	Zm00001eb434230	Zm00001eb434230:0.000151639	SORBI_3006G275000	SORBI_3006G275000:0.00148485	NA	NA	NA	NA	NA	NA	2
792232at33090	Zm00001eb434230	Zm00001eb434230:0.000151639	SORBI_3006G275000	SORBI_3006G275000:0.00148485	NA	NA	NA	NA	NA	NA	2
792254at2759	Zm00001eb238210	Zm00001eb238210:0.000462859	NA	NA	NA	NA	NA	NA	AT1G10880;AT3G21310	AT1G10880:3.00628e-06;AT3G21310:9.61723e-06	2
792254at33090	Zm00001eb238210	Zm00001eb238210:0.000462859	NA	NA	NA	NA	NA	NA	AT1G10880;AT3G21310	AT1G10880:3.00628e-06;AT3G21310:9.61723e-06	2
792349at33090	Zm00001eb355220	Zm00001eb355220:0.0004712	NA	NA	NA	NA	NA	NA	AT2G28560	AT2G28560:4.32954e-08	2
792539at2759	Zm00001eb211050;Zm00001eb384570	Zm00001eb211050:0.00388191;Zm00001eb384570:0.00145885	NA	NA	NA	NA	NA	NA	AT1G58340;AT1G71870	AT1G58340:0.0004262;AT1G71870:0.000968983	2
792539at33090	Zm00001eb211050;Zm00001eb384570	Zm00001eb211050:0.00388191;Zm00001eb384570:0.00145885	NA	NA	NA	NA	NA	NA	AT1G58340;AT1G71870	AT1G58340:0.0004262;AT1G71870:0.000968983	2
79261at38820	Zm00001eb158240	Zm00001eb158240:0.00419622	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0276180	HORVU.MOREX.r3.3HG0276180:0.000372201	NA	NA	2
79261at4447	Zm00001eb158240	Zm00001eb158240:0.00419622	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0276180	HORVU.MOREX.r3.3HG0276180:0.000372201	NA	NA	2
792911at2759	NA	NA	SORBI_3009G191300	SORBI_3009G191300:0.0020827	NA	NA	NA	NA	AT2G30570	AT2G30570:0.00051622	2
792911at33090	NA	NA	SORBI_3009G191300	SORBI_3009G191300:0.0020827	NA	NA	NA	NA	AT2G30570	AT2G30570:0.00051622	2
793149at2759	Zm00001eb410220	Zm00001eb410220:0.000492962	NA	NA	NA	NA	NA	NA	AT4G12770	AT4G12770:0.000101888	2
793149at33090	Zm00001eb410220	Zm00001eb410220:0.000492962	NA	NA	NA	NA	NA	NA	AT4G12770	AT4G12770:0.000101888	2
793218at2759	NA	NA	NA	NA	LOC_Os06g06110	LOC_Os06g06110:5.79607e-06	NA	NA	AT1G14690;AT5G51600	AT1G14690:9.25569e-06;AT5G51600:0.000194227	2
793218at33090	NA	NA	NA	NA	LOC_Os06g06110	LOC_Os06g06110:5.79607e-06	NA	NA	AT1G14690;AT5G51600	AT1G14690:9.25569e-06;AT5G51600:0.000194227	2
793419at2759	Zm00001eb257500	Zm00001eb257500:0.00152312	NA	NA	NA	NA	NA	NA	AT1G23860	AT1G23860:0.000132273	2
793419at33090	Zm00001eb257500	Zm00001eb257500:0.00152312	NA	NA	NA	NA	NA	NA	AT1G23860	AT1G23860:0.000132273	2
79343at38820	Zm00001eb367060	Zm00001eb367060:0.000378034	SORBI_3003G361400	SORBI_3003G361400:6.21154e-05	NA	NA	NA	NA	NA	NA	2
79343at4447	Zm00001eb367060	Zm00001eb367060:0.000378034	SORBI_3003G361400	SORBI_3003G361400:6.21154e-05	NA	NA	NA	NA	NA	NA	2
793808at33090	Zm00001eb235000	Zm00001eb235000:0.000369395	NA	NA	NA	NA	NA	NA	AT3G22660	AT3G22660:0.000759585	2
793815at33090	NA	NA	SORBI_3001G328200	SORBI_3001G328200:0.00029308	LOC_Os07g05880	LOC_Os07g05880:2.0066e-06	NA	NA	NA	NA	2
793863at33090	Zm00001eb252000	Zm00001eb252000:0.00063944	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0607420	HORVU.MOREX.r3.6HG0607420:0.000710322	NA	NA	2
794053at2759	Zm00001eb284340	Zm00001eb284340:0.000937064	NA	NA	NA	NA	NA	NA	AT4G19985	AT4G19985:3.48899e-05	2
794053at33090	Zm00001eb284340	Zm00001eb284340:0.000937064	NA	NA	NA	NA	NA	NA	AT4G19985	AT4G19985:3.48899e-05	2
794108at2759	Zm00001eb075120;Zm00001eb142610	Zm00001eb075120:0.00266809;Zm00001eb142610:0.00190092	NA	NA	LOC_Os01g09270	LOC_Os01g09270:0.000321185	NA	NA	NA	NA	2
794108at33090	Zm00001eb075120;Zm00001eb142610	Zm00001eb075120:0.00266809;Zm00001eb142610:0.00190092	NA	NA	LOC_Os01g09270	LOC_Os01g09270:0.000321185	NA	NA	NA	NA	2
794121at33090	NA	NA	SORBI_3003G380200	SORBI_3003G380200:0.000305365	NA	NA	HORVU.MOREX.r3.3HG0306990	HORVU.MOREX.r3.3HG0306990:0.000633496	NA	NA	2
794282at33090	Zm00001eb058630	Zm00001eb058630:0.00362039	NA	NA	NA	NA	NA	NA	AT3G18940	AT3G18940:0.000917156	2
794356at2759	NA	NA	NA	NA	LOC_Os05g01700	LOC_Os05g01700:7.9994e-06	NA	NA	AT5G14550	AT5G14550:0.00120027	2
794356at33090	NA	NA	NA	NA	LOC_Os05g01700	LOC_Os05g01700:7.9994e-06	NA	NA	AT5G14550	AT5G14550:0.00120027	2
79447at38820	Zm00001eb006700;Zm00001eb401450	Zm00001eb006700:0.0014862;Zm00001eb401450:0.00220498	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0406710	HORVU.MOREX.r3.4HG0406710:0.00135731	NA	NA	2
79447at4447	Zm00001eb006700;Zm00001eb401450	Zm00001eb006700:0.0014862;Zm00001eb401450:0.00220498	NA	NA	NA	NA	HORVU.MOREX.r3.4HG0406710	HORVU.MOREX.r3.4HG0406710:0.00135731	NA	NA	2
794518at2759	Zm00001eb059960	Zm00001eb059960:0.000734681	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0516730	HORVU.MOREX.r3.5HG0516730:0.00176274	NA	NA	2
794518at33090	Zm00001eb059960	Zm00001eb059960:0.000734681	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0516730	HORVU.MOREX.r3.5HG0516730:0.00176274	NA	NA	2
794782at2759	NA	NA	SORBI_3002G336200;SORBI_3002G336600;SORBI_3002G337100	SORBI_3002G336200:0.00116898;SORBI_3002G336600:0.00116898;SORBI_3002G337100:0.00116898	NA	NA	NA	NA	AT1G02630;AT3G09990	AT1G02630:0.000210084;AT3G09990:0.00189171	2
794782at33090	NA	NA	SORBI_3002G336200;SORBI_3002G336600;SORBI_3002G337100	SORBI_3002G336200:0.00116898;SORBI_3002G336600:0.00116898;SORBI_3002G337100:0.00116898	NA	NA	NA	NA	AT1G02630;AT3G09990	AT1G02630:0.000210084;AT3G09990:0.00189171	2
794854at2759	Zm00001eb251410	Zm00001eb251410:0.00244928	NA	NA	NA	NA	NA	NA	AT1G06210	AT1G06210:0.000841845	2
794854at33090	Zm00001eb251410	Zm00001eb251410:0.00244928	NA	NA	NA	NA	NA	NA	AT1G06210	AT1G06210:0.000841845	2
794862at33090	Zm00001eb272510	Zm00001eb272510:0.00485031	NA	NA	NA	NA	NA	NA	AT4G11860;AT4G22960	AT4G11860:0.000300904;AT4G22960:0.00189438	2
795461at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0538050	HORVU.MOREX.r3.5HG0538050:0.000563731	AT4G00755	AT4G00755:8.76066e-06	2
795461at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.5HG0538050	HORVU.MOREX.r3.5HG0538050:0.000563731	AT4G00755	AT4G00755:8.76066e-06	2
796036at33090	Zm00001eb211030	Zm00001eb211030:0.00388191	SORBI_3001G019300	SORBI_3001G019300:0.000774984	NA	NA	NA	NA	NA	NA	2
796195at33090	Zm00001eb233070	Zm00001eb233070:0.00387162	NA	NA	NA	NA	NA	NA	AT3G12780	AT3G12780:0.000722453	2
796384at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0328990	HORVU.MOREX.r3.3HG0328990:0.00127206	AT5G59410	AT5G59410:2.13568e-05	2
796384at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.3HG0328990	HORVU.MOREX.r3.3HG0328990:0.00127206	AT5G59410	AT5G59410:2.13568e-05	2
796752at33090	NA	NA	SORBI_3003G335400	SORBI_3003G335400:0.00119309	NA	NA	NA	NA	AT1G31300;AT4G19645	AT1G31300:0.00120237;AT4G19645:0.00011836	2
796803at2759	Zm00001eb168200;Zm00001eb363610	Zm00001eb168200:0.00166688;Zm00001eb363610:0.000152211	NA	NA	NA	NA	NA	NA	AT5G27730	AT5G27730:0.000505579	2
796803at33090	Zm00001eb168200;Zm00001eb363610	Zm00001eb168200:0.00166688;Zm00001eb363610:0.000152211	NA	NA	NA	NA	NA	NA	AT5G27730	AT5G27730:0.000505579	2
796999at2759	NA	NA	NA	NA	LOC_Os04g06650	LOC_Os04g06650:9.81742e-05	NA	NA	AT1G02160	AT1G02160:0.000367702	2
796999at33090	NA	NA	NA	NA	LOC_Os04g06650	LOC_Os04g06650:9.81742e-05	NA	NA	AT1G02160	AT1G02160:0.000367702	2
800322at33090	NA	NA	SORBI_3007G019000;SORBI_3007G019400	SORBI_3007G019000:0.00294662;SORBI_3007G019400:0.00294662	NA	NA	NA	NA	AT3G60770	AT3G60770:6.16254e-05	2
800400at33090	NA	NA	NA	NA	LOC_Os05g01760	LOC_Os05g01760:0.000679071	NA	NA	AT4G25630	AT4G25630:3.26668e-07	2
800491at33090	Zm00001eb070920;Zm00001eb413740	Zm00001eb070920:0.00109778;Zm00001eb413740:0.00282554	NA	NA	NA	NA	NA	NA	AT2G35040	AT2G35040:2.15622e-05	2
800539at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0726560	HORVU.MOREX.r3.7HG0726560:0.00159319	AT5G01230	AT5G01230:3.4545e-07	2
800541at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0108120	HORVU.MOREX.r3.2HG0108120:0.00191667	AT5G58290	AT5G58290:0.000456616	2
800788at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.7HG0640790	HORVU.MOREX.r3.7HG0640790:0.000589127	AT1G31812	AT1G31812:0.000108154	2
800874at33090	Zm00001eb349130	Zm00001eb349130:0.00287877	NA	NA	NA	NA	NA	NA	AT5G19850	AT5G19850:5.95392e-05	2
800888at33090	Zm00001eb123000	Zm00001eb123000:0.000689599	NA	NA	NA	NA	NA	NA	AT4G12800	AT4G12800:0.00033458	2
800996at33090	NA	NA	NA	NA	LOC_Os10g04760	LOC_Os10g04760:5.72357e-11	NA	NA	AT1G30640;AT4G33080;AT5G09890	AT1G30640:0.000338623;AT4G33080:0.000534532;AT5G09890:5.93733e-05	2
801124at2759	Zm00001eb328310	Zm00001eb328310:0.00282778	NA	NA	NA	NA	NA	NA	AT5G09660	AT5G09660:0.000705563	2
801124at33090	Zm00001eb328310	Zm00001eb328310:0.00282778	NA	NA	NA	NA	NA	NA	AT5G09660	AT5G09660:0.000705563	2
801303at33090	NA	NA	NA	NA	LOC_Os03g06900	LOC_Os03g06900:3.40081e-07	NA	NA	AT4G33640	AT4G33640:0.000566155	2
801423at2759	Zm00001eb066060	Zm00001eb066060:0.000149273	NA	NA	NA	NA	NA	NA	AT1G03630;AT4G27440	AT1G03630:0.00180685;AT4G27440:0.000222371	2
801423at33090	Zm00001eb066060	Zm00001eb066060:0.000149273	NA	NA	NA	NA	NA	NA	AT1G03630;AT4G27440	AT1G03630:0.00180685;AT4G27440:0.000222371	2
801525at33090	Zm00001eb151510	Zm00001eb151510:3.28107e-05	NA	NA	NA	NA	NA	NA	AT2G41790	AT2G41790:0.000190574	2
801570at33090	NA	NA	SORBI_3001G041100	SORBI_3001G041100:0.00180912	NA	NA	NA	NA	AT5G12190	AT5G12190:0.00121514	2
801577at2759	Zm00001eb073280	Zm00001eb073280:0.00053505	NA	NA	NA	NA	NA	NA	AT2G46100	AT2G46100:0.00203031	2
801577at33090	Zm00001eb073280	Zm00001eb073280:0.00053505	NA	NA	NA	NA	NA	NA	AT2G46100	AT2G46100:0.00203031	2
801701at2759	Zm00001eb347570	Zm00001eb347570:0.00325125	NA	NA	NA	NA	NA	NA	AT5G46110	AT5G46110:2.83852e-05	2
801701at33090	Zm00001eb347570	Zm00001eb347570:0.00325125	NA	NA	NA	NA	NA	NA	AT5G46110	AT5G46110:2.83852e-05	2
801705at33090	Zm00001eb424410	Zm00001eb424410:0.00230166	NA	NA	NA	NA	NA	NA	AT3G24503;AT3G48170	AT3G24503:0.0015202;AT3G48170:0.00072758	2
801765at33090	Zm00001eb104460	Zm00001eb104460:0.00266909	NA	NA	NA	NA	HORVU.MOREX.r3.6HG0619360	HORVU.MOREX.r3.6HG0619360:0.00182513	NA	NA	2
801847at33090	Zm00001eb395780	Zm00001eb395780:0.00439611	NA	NA	NA	NA	NA	NA	AT2G34410	AT2G34410:0.00131162	2
801991at2759	NA	NA	SORBI_3002G407900	SORBI_3002G407900:0.000118045	NA	NA	NA	NA	AT1G08830;AT5G18100	AT1G08830:2.55968e-05;AT5G18100:4.76188e-05	2
801991at33090	NA	NA	SORBI_3002G407900	SORBI_3002G407900:0.000118045	NA	NA	NA	NA	AT1G08830;AT5G18100	AT1G08830:2.55968e-05;AT5G18100:4.76188e-05	2
802158at33090	Zm00001eb368920	Zm00001eb368920:0.00321801	NA	NA	NA	NA	NA	NA	AT2G40730	AT2G40730:2.68401e-07	2
802162at33090	Zm00001eb290510;Zm00001eb351990	Zm00001eb290510:0.000737101;Zm00001eb351990:0.00401961	NA	NA	NA	NA	NA	NA	AT5G46280	AT5G46280:0.000895292	2
802209at33090	Zm00001eb105810	Zm00001eb105810:0.0022984	SORBI_3002G314400	SORBI_3002G314400:0.00132073	NA	NA	NA	NA	NA	NA	2
802273at33090	NA	NA	NA	NA	LOC_Os07g01600	LOC_Os07g01600:8.46365e-08	NA	NA	AT2G40930	AT2G40930:6.09894e-06	2
802299at33090	Zm00001eb001640	Zm00001eb001640:0.000677271	NA	NA	NA	NA	NA	NA	AT1G32990	AT1G32990:0.000727869	2
802337at2759	NA	NA	NA	NA	LOC_Os05g05600	LOC_Os05g05600:3.97859e-05	NA	NA	AT1G52230	AT1G52230:7.71555e-05	2
802337at33090	NA	NA	NA	NA	LOC_Os05g05600	LOC_Os05g05600:3.97859e-05	NA	NA	AT1G52230	AT1G52230:7.71555e-05	2
802697at33090	NA	NA	NA	NA	LOC_Os04g02230	LOC_Os04g02230:6.90284e-07	NA	NA	AT3G54860	AT3G54860:0.00190655	2
802750at33090	NA	NA	NA	NA	LOC_Os02g07628	LOC_Os02g07628:0.000273788	NA	NA	AT3G19210	AT3G19210:0.000167984	2
802869at33090	Zm00001eb398100	Zm00001eb398100:0.00225556	NA	NA	NA	NA	NA	NA	AT2G32600	AT2G32600:1.16035e-05	2
802873at2759	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0193080	HORVU.MOREX.r3.2HG0193080:0.000104975	AT5G08335	AT5G08335:0.00111092	2
802873at33090	NA	NA	NA	NA	NA	NA	HORVU.MOREX.r3.2HG0193080	HORVU.MOREX.r3.2HG0193080:0.000104975	AT5G08335	AT5G08335:0.00111092	2
802881at2759	Zm00001eb001400	Zm00001eb001400:0.0022205	NA	NA	NA	NA	NA	NA	AT3G12260	AT3G12260:0.000295022	2
802881at33090	Zm00001eb001400	Zm00001eb001400:0.0022205	NA	NA	NA	NA	NA	NA	AT3G12260	AT3G12260:0.000295022	2
