Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
PC1,5015957at2759,2,Zm00001eb396950,Zm00001eb396950:0.00263264,,,,,,,AT2G30060,AT2G30060:0.000998009
PC1,5016081at2759,2,Zm00001eb368920,Zm00001eb368920:0.00369214,,,,,,,AT2G40730,AT2G40730:0.000686013
PC1,5016471at2759,2,Zm00001eb052440;Zm00001eb071010;Zm00001eb284160,Zm00001eb052440:0.00406502;Zm00001eb071010:0.00410208;Zm00001eb284160:0.00303781,,,,,,,AT1G10970;AT2G32270;AT4G19690,AT1G10970:0.00213869;AT2G32270:0.000170022;AT4G19690:9.50752e-05
PC1,5016666at2759,2,Zm00001eb061960,Zm00001eb061960:0.00186273,,,,,,,AT2G30170;AT5G66720,AT2G30170:0.00070707;AT5G66720:0.00202298
PC1,5016733at2759,2,Zm00001eb287690,Zm00001eb287690:0.000131285,SORBI_3003G320700,SORBI_3003G320700:0.000127273,,,,,,
PC1,5016773at2759,2,Zm00001eb253900,Zm00001eb253900:0.00255942,SORBI_3004G246000,SORBI_3004G246000:0.00211041,,,,,,
PC1,5017379at2759,2,Zm00001eb193140,Zm00001eb193140:0.00139375,,,,,,,AT5G26667,AT5G26667:0.00144034
PC1,5017411at2759,2,Zm00001eb409530,Zm00001eb409530:0.00136759,,,,,HORVU.MOREX.r3.2HG0188160,HORVU.MOREX.r3.2HG0188160:0.000360342,,
PC1,5017489at2759,2,Zm00001eb215750,Zm00001eb215750:0.000737668,SORBI_3001G372900,SORBI_3001G372900:0.00192647,,,,,,
PC1,5017809at2759,2,Zm00001eb057400,Zm00001eb057400:0.00144205,,,,,,,AT3G51440,AT3G51440:0.000346874
PC1,5018224at2759,2,Zm00001eb229290,Zm00001eb229290:0.00481445,,,,,,,AT1G64880,AT1G64880:0.000180666
PC1,5018399at2759,2,,,,,LOC_Os01g08350,LOC_Os01g08350:0.000859757,,,AT2G37290,AT2G37290:0.00015489
PC1,5019835at2759,2,,,,,,,HORVU.MOREX.r3.6HG0555230,HORVU.MOREX.r3.6HG0555230:0.000475348,AT5G59520,AT5G59520:0.000338594
PC1,5020123at2759,2,Zm00001eb137860,Zm00001eb137860:0.00204821,,,,,HORVU.MOREX.r3.2HG0104890,HORVU.MOREX.r3.2HG0104890:0.000847855,,
PC1,5022at38820,2,Zm00001eb288420,Zm00001eb288420:0.00449107,,,,,HORVU.MOREX.r3.1HG0067040,HORVU.MOREX.r3.1HG0067040:0.000625846,,
PC1,5023858at2759,2,Zm00001eb254270,Zm00001eb254270:0.00444237,,,,,,,AT5G36950;AT5G54745,AT5G36950:0.000967719;AT5G54745:0.000222418
PC1,5023905at2759,2,Zm00001eb255140;Zm00001eb431850,Zm00001eb255140:0.00179972;Zm00001eb431850:0.00266147,SORBI_3005G110436,SORBI_3005G110436:0.00030045,,,,,,
PC1,50359at3193,2,Zm00001eb079790,Zm00001eb079790:0.00118997,,,,,,,AT1G14120;AT1G14130,AT1G14120:0.00229884;AT1G14130:0.000168213
PC1,505918at2759,2,,,,,,,HORVU.MOREX.r3.2HG0192940;HORVU.MOREX.r3.2HG0192950,HORVU.MOREX.r3.2HG0192940:0.000953458;HORVU.MOREX.r3.2HG0192950:0.000953458,AT3G43630,AT3G43630:0.00155229
PC1,506814at2759,2,Zm00001eb242600,Zm00001eb242600:0.00477168,,,,,,,AT2G36410;AT3G09980,AT2G36410:6.59688e-05;AT3G09980:0.00162341
PC1,50847at38820,2,Zm00001eb073390,Zm00001eb073390:0.00013875,,,,,HORVU.MOREX.r3.2HG0186670,HORVU.MOREX.r3.2HG0186670:0.000263352,,
PC1,50916at38820,2,Zm00001eb277260,Zm00001eb277260:0.00242423,,,,,HORVU.MOREX.r3.7HG0716130,HORVU.MOREX.r3.7HG0716130:0.000799648,,
PC1,520403at2759,2,Zm00001eb315000,Zm00001eb315000:0.000977009,,,,,,,AT5G42750,AT5G42750:0.0022506
PC1,52080at38820,2,Zm00001eb434170,Zm00001eb434170:0.00287168,,,,,HORVU.MOREX.r3.2HG0213800,HORVU.MOREX.r3.2HG0213800:0.000273948,,
PC1,521813at2759,2,Zm00001eb315340,Zm00001eb315340:0.00360068,,,,,,,AT1G70410,AT1G70410:0.00113624
PC1,529324at2759,2,,,,,LOC_Os03g07660,LOC_Os03g07660:0.000658303,,,AT1G47640,AT1G47640:0.00079827
PC1,529437at2759,2,Zm00001eb169680,Zm00001eb169680:0.00401729,,,,,,,AT3G60260,AT3G60260:1.933e-05
PC1,529689at2759,2,Zm00001eb006770;Zm00001eb026700,Zm00001eb006770:0.000726999;Zm00001eb026700:0.00480619,,,,,,,AT5G43940,AT5G43940:0.000508406
PC1,530886at2759,2,,,SORBI_3010G030700,SORBI_3010G030700:0.00201892,,,,,AT5G47240,AT5G47240:0.00163128
PC1,531243at2759,2,Zm00001eb055460;Zm00001eb214800,Zm00001eb055460:0.000137108;Zm00001eb214800:0.0040149,,,,,HORVU.MOREX.r3.5HG0511090,HORVU.MOREX.r3.5HG0511090:3.1163e-06,,
PC1,532221at2759,2,Zm00001eb369300,Zm00001eb369300:0.00477872,,,,,,,AT2G21990;AT5G06990,AT2G21990:0.00107964;AT5G06990:0.000590106
PC1,532611at3193,2,Zm00001eb325100,Zm00001eb325100:0.00287527,,,,,,,AT5G67520,AT5G67520:0.00229449
PC1,534116at2759,2,,,,,LOC_Os08g05290,LOC_Os08g05290:0.000304215,,,AT5G16530,AT5G16530:0.00206432
PC1,534297at2759,2,Zm00001eb006940,Zm00001eb006940:0.00272752,,,,,,,AT2G22290,AT2G22290:0.000201852
PC1,534428at2759,2,Zm00001eb302320,Zm00001eb302320:0.00142097,,,,,,,AT5G37000;AT5G61840,AT5G37000:0.00249255;AT5G61840:0.000745973
PC1,534671at2759,2,,,,,,,HORVU.MOREX.r3.2HG0202350,HORVU.MOREX.r3.2HG0202350:0.00105685,AT1G66200;AT3G17820;AT5G16570,AT1G66200:0.00112529;AT3G17820:0.0012558;AT5G16570:0.000128009
PC1,534705at3193,2,Zm00001eb009240;Zm00001eb399680,Zm00001eb009240:4.18041e-05;Zm00001eb399680:9.95928e-05,SORBI_3001G450600,SORBI_3001G450600:6.51653e-06,,,,,,
PC1,535258at2759,2,Zm00001eb157120,Zm00001eb157120:0.00420989,,,,,,,AT1G16890,AT1G16890:0.000699288
PC1,535302at2759,2,,,SORBI_3001G041600,SORBI_3001G041600:0.00200624,,,,,AT1G47830,AT1G47830:0.000332593
PC1,536148at2759,2,Zm00001eb037030,Zm00001eb037030:0.000962587,,,,,,,AT1G52630,AT1G52630:0.00213403
PC1,53740at2759,2,Zm00001eb414760,Zm00001eb414760:0.0012165,SORBI_3007G059900,SORBI_3007G059900:0.00294948,,,,,,
PC1,540112at3193,2,Zm00001eb290310,Zm00001eb290310:0.00272318,SORBI_3005G005600,SORBI_3005G005600:0.00210824,,,,,,
PC1,540124at2759,2,Zm00001eb212020,Zm00001eb212020:0.000362787,,,,,,,AT3G47610,AT3G47610:0.00100437
PC1,540403at3193,2,,,SORBI_3004G128800,SORBI_3004G128800:0.000431963,,,HORVU.MOREX.r3.3HG0315590;HORVU.MOREX.r3.6HG0551380,HORVU.MOREX.r3.3HG0315590:0.00138203;HORVU.MOREX.r3.6HG0551380:0.000288517,,
PC1,542893at3193,2,,,SORBI_3001G252000,SORBI_3001G252000:0.00193809,,,,,AT1G16880,AT1G16880:0.000966044
PC1,543746at33090,2,Zm00001eb015960;Zm00001eb395220,Zm00001eb015960:0.00307453;Zm00001eb395220:0.00231612,,,,,,,AT3G08730,AT3G08730:0.00128627
PC1,543978at2759,2,Zm00001eb146270,Zm00001eb146270:0.000769931,,,,,HORVU.MOREX.r3.7HG0746670,HORVU.MOREX.r3.7HG0746670:0.000188791,,
PC1,544748at2759,2,Zm00001eb214660,Zm00001eb214660:0.00022765,SORBI_3001G085500,SORBI_3001G085500:0.00318936,,,,,,
PC1,54690at38820,2,Zm00001eb331000,Zm00001eb331000:0.00164511,,,,,HORVU.MOREX.r3.3HG0255050,HORVU.MOREX.r3.3HG0255050:4.74677e-05,,
PC1,548425at2759,2,Zm00001eb293420,Zm00001eb293420:0.00359131,SORBI_3003G287200,SORBI_3003G287200:0.00126486,,,,,,
PC1,548620at2759,2,,,,,,,HORVU.MOREX.r3.3HG0295870,HORVU.MOREX.r3.3HG0295870:0.00126421,AT3G56820,AT3G56820:0.00227044
PC1,549814at2759,2,Zm00001eb252010,Zm00001eb252010:0.00131099,,,,,HORVU.MOREX.r3.6HG0607430,HORVU.MOREX.r3.6HG0607430:0.000604238,,
PC1,549923at2759,2,,,,,,,HORVU.MOREX.r3.1HG0091840,HORVU.MOREX.r3.1HG0091840:0.000198622,AT4G36620,AT4G36620:0.00114706
PC1,551286at2759,2,,,SORBI_3010G083600,SORBI_3010G083600:0.000132087,,,,,AT2G15760,AT2G15760:0.000662911
PC1,55631at2759,2,Zm00001eb237890,Zm00001eb237890:0.00419525,,,,,,,AT5G42570,AT5G42570:0.00136015
PC1,558200at2759,2,Zm00001eb294290,Zm00001eb294290:4.29588e-05,,,,,,,AT5G26680,AT5G26680:0.000418325
PC1,57043at38820,2,Zm00001eb068720,Zm00001eb068720:0.00416967,,,,,HORVU.MOREX.r3.2HG0205680,HORVU.MOREX.r3.2HG0205680:0.000442711,,
PC1,57306at4447,2,Zm00001eb013800,Zm00001eb013800:0.000121045,SORBI_3005G005700,SORBI_3005G005700:0.00210824,,,,,,
PC1,57450at4447,2,Zm00001eb099980,Zm00001eb099980:0.00236074,SORBI_3004G321300,SORBI_3004G321300:0.00176126,,,,,,
PC1,58164at38820,2,Zm00001eb299720,Zm00001eb299720:0.00464632,,,,,HORVU.MOREX.r3.5HG0514340;HORVU.MOREX.r3.5HG0514350,HORVU.MOREX.r3.5HG0514340:0.00108263;HORVU.MOREX.r3.5HG0514350:0.00108263,,
PC1,583084at2759,2,,,,,,,HORVU.MOREX.r3.4HG0412760,HORVU.MOREX.r3.4HG0412760:6.51894e-05,AT2G18196,AT2G18196:0.000116846
PC1,584406at2759,2,Zm00001eb434250,Zm00001eb434250:0.000188787,,,,,,,AT2G37320,AT2G37320:0.000550221
PC1,584499at2759,2,Zm00001eb126380;Zm00001eb191650;Zm00001eb258520,Zm00001eb126380:0.00428875;Zm00001eb191650:0.00102678;Zm00001eb258520:0.00414035,,,,,HORVU.MOREX.r3.6HG0627980,HORVU.MOREX.r3.6HG0627980:0.000154706,,
PC1,586834at2759,2,Zm00001eb032110;Zm00001eb134520;Zm00001eb400130,Zm00001eb032110:6.22564e-05;Zm00001eb134520:0.000921644;Zm00001eb400130:0.00182767,,,,,,,AT1G23420,AT1G23420:0.000270651
PC1,588055at2759,2,Zm00001eb324170,Zm00001eb324170:0.00399215,,,,,,,AT5G54240,AT5G54240:0.00119361
PC1,588644at2759,2,Zm00001eb007960,Zm00001eb007960:0.000872621,,,,,,,AT5G25170,AT5G25170:0.000629959
PC1,589214at3193,2,Zm00001eb211130,Zm00001eb211130:0.00342713,,,,,,,AT5G39800,AT5G39800:0.00199079
PC1,590956at2759,2,,,SORBI_3003G309600,SORBI_3003G309600:0.000981706,,,,,AT3G49210,AT3G49210:0.000116271
PC1,591341at2759,2,Zm00001eb253880,Zm00001eb253880:0.00255942,SORBI_3004G246300,SORBI_3004G246300:0.00211041,,,,,,
PC1,591574at2759,2,,,SORBI_3002G411500,SORBI_3002G411500:3.68262e-05,,,,,AT1G60160;AT2G30070;AT5G14880,AT1G60160:0.00219204;AT2G30070:0.000998009;AT5G14880:0.00139004
PC1,591622at2759,2,,,SORBI_3001G012500,SORBI_3001G012500:0.000729105,,,,,AT1G02920,AT1G02920:0.0021408
PC1,592282at2759,2,Zm00001eb288400,Zm00001eb288400:0.00449107,,,,,,,AT1G21450,AT1G21450:0.000118762
PC1,592322at2759,2,Zm00001eb376570,Zm00001eb376570:0.00269476,SORBI_3010G156000;SORBI_3010G156100,SORBI_3010G156000:9.9991e-06;SORBI_3010G156100:9.9991e-06,,,,,,
PC1,594857at2759,2,Zm00001eb293090,Zm00001eb293090:9.01432e-05,,,,,,,AT4G18970,AT4G18970:0.00115344
PC1,595263at2759,2,Zm00001eb161660,Zm00001eb161660:0.00117303,,,,,,,AT2G01170,AT2G01170:0.00103041
PC1,595729at2759,2,,,,,,,HORVU.MOREX.r3.7HG0636570,HORVU.MOREX.r3.7HG0636570:0.0012576,AT1G22040,AT1G22040:0.000772392
PC1,599299at2759,2,Zm00001eb001990;Zm00001eb403580,Zm00001eb001990:0.00423328;Zm00001eb403580:0.00177781,,,,,,,AT2G18060,AT2G18060:0.00166928
PC1,599995at2759,2,,,SORBI_3007G039100,SORBI_3007G039100:0.000248194,,,,,AT1G63910,AT1G63910:0.000654549
PC1,600328at2759,2,Zm00001eb408320,Zm00001eb408320:0.00381584,,,,,,,AT1G77280,AT1G77280:0.00063042
PC1,600413at2759,2,,,SORBI_3003G309400,SORBI_3003G309400:0.000981706,,,,,AT1G30600,AT1G30600:0.000334609
PC1,601050at2759,2,Zm00001eb303250;Zm00001eb429330,Zm00001eb303250:0.0012617;Zm00001eb429330:0.00273215,,,,,,,AT1G63650,AT1G63650:0.000333445
PC1,601148at2759,2,Zm00001eb006660,Zm00001eb006660:7.32714e-05,,,,,HORVU.MOREX.r3.7HG0656220,HORVU.MOREX.r3.7HG0656220:0.00120842,,
PC1,603399at2759,2,,,SORBI_3001G328500,SORBI_3001G328500:0.000252353,,,,,AT5G67420,AT5G67420:0.00191467
PC1,604461at2759,2,Zm00001eb006360,Zm00001eb006360:0.0026525,SORBI_3006G217500,SORBI_3006G217500:7.70416e-08,,,,,,
PC1,604603at2759,2,Zm00001eb367240,Zm00001eb367240:0.00320722,,,,,,,AT2G39980,AT2G39980:0.000277506
PC1,608201at2759,2,,,SORBI_3003G247600,SORBI_3003G247600:0.00292923,,,,,AT3G59110,AT3G59110:0.000289559
PC1,608472at2759,2,Zm00001eb193360,Zm00001eb193360:0.00472891,,,,,,,AT1G05010,AT1G05010:0.00105795
PC1,610150at2759,2,,,,,,,HORVU.MOREX.r3.4HG0411120,HORVU.MOREX.r3.4HG0411120:2.16543e-05,AT1G47330;AT2G14520;AT4G14230,AT1G47330:0.0010615;AT2G14520:0.000650672;AT4G14230:0.00106578
PC1,610217at2759,2,Zm00001eb363720,Zm00001eb363720:0.00288028,,,,,,,AT3G19340,AT3G19340:0.000871481
PC1,611295at2759,2,Zm00001eb153770;Zm00001eb322450,Zm00001eb153770:0.00273974;Zm00001eb322450:0.00384073,,,,,HORVU.MOREX.r3.2HG0141980,HORVU.MOREX.r3.2HG0141980:0.000808576,,
PC1,612353at3193,2,Zm00001eb168200;Zm00001eb363610,Zm00001eb168200:0.0013592;Zm00001eb363610:0.00014371,,,,,,,AT5G27730,AT5G27730:0.000625543
PC1,612680at2759,2,Zm00001eb069640;Zm00001eb226490,Zm00001eb069640:0.00338449;Zm00001eb226490:0.00114656,,,,,,,AT2G01850;AT2G36870;AT4G14130;AT5G57530,AT2G01850:0.00173427;AT2G36870:0.00201052;AT4G14130:0.000887429;AT5G57530:0.00183039
PC1,613245at2759,2,Zm00001eb402010,Zm00001eb402010:0.0014375,,,,,HORVU.MOREX.r3.5HG0511420,HORVU.MOREX.r3.5HG0511420:0.000832072,,
PC1,615485at2759,2,,,SORBI_3001G079300,SORBI_3001G079300:0.00290525,,,HORVU.MOREX.r3.4HG0343040,HORVU.MOREX.r3.4HG0343040:0.00188898,,
PC1,617104at2759,2,Zm00001eb352260,Zm00001eb352260:0.0034089,,,,,,,AT5G46170,AT5G46170:0.000817258
PC1,617310at3193,2,Zm00001eb319050,Zm00001eb319050:0.00238048,,,,,,,AT5G07250,AT5G07250:7.3169e-07
PC1,617319at2759,2,,,SORBI_3001G098400,SORBI_3001G098400:0.00275126,,,,,AT2G39810,AT2G39810:0.0012348
PC1,617854at2759,2,Zm00001eb329840,Zm00001eb329840:0.00250808,,,,,,,AT3G58040,AT3G58040:0.000726159
PC1,61835at38820,2,Zm00001eb159570;Zm00001eb358420,Zm00001eb159570:0.00317574;Zm00001eb358420:0.000694587,SORBI_3003G223900,SORBI_3003G223900:0.000363127,,,,,,
PC1,622021at3193,2,Zm00001eb096340,Zm00001eb096340:0.00190863,,,,,,,AT4G15080,AT4G15080:0.00245275
PC1,625891at2759,2,,,SORBI_3001G031800,SORBI_3001G031800:0.00193064,,,,,AT5G55140,AT5G55140:0.00163724
PC1,626294at2759,2,Zm00001eb075560,Zm00001eb075560:0.00102781,,,,,,,AT1G63430,AT1G63430:0.000453594
PC1,627144at3193,2,,,SORBI_3009G160200,SORBI_3009G160200:7.38646e-06,,,,,AT5G02040;AT5G05987,AT5G02040:0.00117569;AT5G05987:0.000518505
PC1,627172at2759,2,Zm00001eb048410,Zm00001eb048410:0.00126736,,,,,,,AT5G09960,AT5G09960:0.00149267
PC1,627442at2759,2,,,SORBI_3009G014000,SORBI_3009G014000:0.00237933,,,HORVU.MOREX.r3.3HG0303790,HORVU.MOREX.r3.3HG0303790:9.60568e-05,,
PC1,627874at2759,2,Zm00001eb405390,Zm00001eb405390:0.00299881,,,,,,,AT5G17700,AT5G17700:0.00238566
PC1,628117at2759,2,Zm00001eb006010,Zm00001eb006010:0.00449442,,,,,,,AT5G21970,AT5G21970:0.00115617
PC1,628161at2759,2,Zm00001eb082810;Zm00001eb103410;Zm00001eb129030;Zm00001eb177190;Zm00001eb193100;Zm00001eb256970,Zm00001eb082810:0.00432886;Zm00001eb103410:3.26133e-05;Zm00001eb129030:0.000831644;Zm00001eb177190:0.00026259;Zm00001eb193100:0.00378505;Zm00001eb256970:0.00447649,,,,,,,AT1G32940;AT2G05920,AT1G32940:0.00164452;AT2G05920:0.000141963
PC1,628166at2759,2,Zm00001eb002290;Zm00001eb072710,Zm00001eb002290:0.00217356;Zm00001eb072710:0.000651173,,,,,,,AT1G28700,AT1G28700:0.00117568
PC1,628419at2759,2,Zm00001eb017320,Zm00001eb017320:0.0017499,,,,,,,AT1G09920,AT1G09920:0.00189149
PC1,629806at3193,2,Zm00001eb205240,Zm00001eb205240:0.00304399,,,,,HORVU.MOREX.r3.6HG0560490;HORVU.MOREX.r3.6HG0622230,HORVU.MOREX.r3.6HG0560490:0.00102858;HORVU.MOREX.r3.6HG0622230:0.00111154,,
PC1,630947at2759,2,,,SORBI_3006G079300,SORBI_3006G079300:0.00195643,,,HORVU.MOREX.r3.2HG0112690,HORVU.MOREX.r3.2HG0112690:0.000265891,,
PC1,631219at2759,2,Zm00001eb198260,Zm00001eb198260:0.000880648,SORBI_3003G159500,SORBI_3003G159500:0.000988857,,,,,,
PC1,632146at2759,2,Zm00001eb117130,Zm00001eb117130:0.000889417,,,,,,,AT3G04010;AT5G20870,AT3G04010:0.00245061;AT5G20870:0.000848057
PC1,632648at2759,2,Zm00001eb055060,Zm00001eb055060:5.37941e-05,,,,,,,AT3G21220,AT3G21220:0.000510181
PC1,635059at2759,2,,,SORBI_3002G297700,SORBI_3002G297700:0.000787701,,,,,AT1G12450,AT1G12450:0.00138318
PC1,635728at2759,2,Zm00001eb080050,Zm00001eb080050:0.000494335,,,,,,,AT1G44100;AT5G49630,AT1G44100:0.000772464;AT5G49630:0.00214096
PC1,636220at2759,2,Zm00001eb334460,Zm00001eb334460:5.08539e-05,SORBI_3001G153800,SORBI_3001G153800:0.00226657,,,,,,
PC1,637415at3193,2,,,,,LOC_Os02g04990,LOC_Os02g04990:0.000779696,,,AT4G13040,AT4G13040:0.00130356
PC1,638845at2759,2,,,SORBI_3003G418700,SORBI_3003G418700:0.000233034,LOC_Os05g05740,LOC_Os05g05740:0.000289915,,,,
PC1,639062at2759,2,Zm00001eb056410;Zm00001eb205380,Zm00001eb056410:0.000859435;Zm00001eb205380:0.00355494,,,,,,,AT1G11250,AT1G11250:0.00231872
PC1,640385at2759,2,,,,,LOC_Os08g05520,LOC_Os08g05520:0.000292898,,,AT2G17680,AT2G17680:0.00219152
PC1,640881at2759,2,Zm00001eb379120,Zm00001eb379120:0.00175856,,,,,,,AT2G32440,AT2G32440:1.93944e-05
PC1,64147at38820,2,Zm00001eb379220,Zm00001eb379220:0.00211461,SORBI_3010G005900,SORBI_3010G005900:0.000329316,,,,,,
PC1,642100at2759,2,Zm00001eb032380,Zm00001eb032380:0.000254749,SORBI_3003G333700,SORBI_3003G333700:0.00166448,,,,,,
PC1,64324at4447,2,Zm00001eb015440,Zm00001eb015440:0.000598406,,,,,HORVU.MOREX.r3.2HG0111100,HORVU.MOREX.r3.2HG0111100:0.000320373,,
PC1,644225at2759,2,,,,,LOC_Os03g08090,LOC_Os03g08090:8.4418e-05,HORVU.MOREX.r3.3HG0331070,HORVU.MOREX.r3.3HG0331070:0.000619042,,
PC1,645389at2759,2,Zm00001eb151010;Zm00001eb322670,Zm00001eb151010:0.0023255;Zm00001eb322670:0.00162994,,,,,,,AT4G21920,AT4G21920:0.00170731
PC1,646024at3193,2,,,SORBI_3002G407900,SORBI_3002G407900:0.000113114,,,,,AT1G08830;AT5G18100,AT1G08830:0.00107732;AT5G18100:0.000755141
PC1,646604at3193,2,,,SORBI_3003G361300,SORBI_3003G361300:8.00591e-05,,,,,AT2G38120,AT2G38120:0.00164401
PC1,648003at2759,2,Zm00001eb339080,Zm00001eb339080:0.00460907,,,,,,,AT1G64110,AT1G64110:3.05959e-07
PC1,648061at2759,2,Zm00001eb135550,Zm00001eb135550:0.000808033,,,,,,,AT4G14550,AT4G14550:0.000853559
PC1,648573at2759,2,Zm00001eb377830,Zm00001eb377830:0.00364134,,,,,,,AT1G12430,AT1G12430:0.00172434
PC1,648971at2759,2,Zm00001eb002250;Zm00001eb271870,Zm00001eb002250:0.00162546;Zm00001eb271870:0.00328053,,,,,,,AT1G11000;AT1G11310,AT1G11000:0.00106415;AT1G11310:0.000861797
PC1,650422at2759,2,,,SORBI_3003G309200,SORBI_3003G309200:0.000981706,,,,,AT1G79090,AT1G79090:0.00234401
PC1,650642at2759,2,Zm00001eb043140,Zm00001eb043140:0.00238371,SORBI_3003G319500;SORBI_3003G319600,SORBI_3003G319500:0.000641833;SORBI_3003G319600:0.000641833,,,,,,
PC1,651384at2759,2,,,SORBI_3002G111300,SORBI_3002G111300:0.00288371,LOC_Os01g01019,LOC_Os01g01019:0.000214048,,,,
PC1,652742at3193,2,,,SORBI_3001G078800,SORBI_3001G078800:0.00219744,,,,,AT4G33950,AT4G33950:0.00125501
PC1,653523at2759,2,,,,,,,HORVU.MOREX.r3.2HG0205330,HORVU.MOREX.r3.2HG0205330:0.00178755,AT4G04900,AT4G04900:0.000269669
PC1,653865at2759,2,Zm00001eb367150,Zm00001eb367150:0.00229692,,,,,,,AT2G29670,AT2G29670:0.0017853
PC1,654560at2759,2,Zm00001eb208150;Zm00001eb227180,Zm00001eb208150:0.00139005;Zm00001eb227180:0.000199069,,,,,,,AT5G43270,AT5G43270:0.00214148
PC1,654945at2759,2,Zm00001eb362710,Zm00001eb362710:0.00142833,,,,,HORVU.MOREX.r3.3HG0322180,HORVU.MOREX.r3.3HG0322180:0.00137285,,
PC1,655726at2759,2,,,SORBI_3007G125400,SORBI_3007G125400:0.00287786,,,HORVU.MOREX.r3.3HG0293930,HORVU.MOREX.r3.3HG0293930:0.000504184,,
PC1,655989at2759,2,,,SORBI_3001G079700,SORBI_3001G079700:0.000661911,LOC_Os03g07630,LOC_Os03g07630:0.00052575,,,,
PC1,656482at2759,2,Zm00001eb165710,Zm00001eb165710:0.00373658,SORBI_3008G118100,SORBI_3008G118100:0.00247671,,,,,,
PC1,656610at2759,2,Zm00001eb403760;Zm00001eb425060,Zm00001eb403760:0.00280646;Zm00001eb425060:0.00148802,,,LOC_Os07g05400,LOC_Os07g05400:2.76466e-05,,,,
PC1,656798at2759,2,Zm00001eb063620;Zm00001eb124830,Zm00001eb063620:0.00229781;Zm00001eb124830:0.00116505,,,,,,,AT2G01260;AT5G49220,AT2G01260:0.000716756;AT5G49220:0.00115603
PC1,657394at2759,2,Zm00001eb331390,Zm00001eb331390:0.000770651,,,,,,,AT4G02100,AT4G02100:0.00195214
PC1,657625at2759,2,Zm00001eb120220,Zm00001eb120220:0.00055745,SORBI_3003G022400,SORBI_3003G022400:0.000302807,,,,,,
PC1,657773at2759,2,Zm00001eb130570,Zm00001eb130570:0.00100678,,,,,,,AT4G02380,AT4G02380:3.15572e-05
PC1,658107at3193,2,Zm00001eb011200,Zm00001eb011200:0.00346479,,,LOC_Os08g02390,LOC_Os08g02390:9.32876e-05,,,,
PC1,658243at2759,2,Zm00001eb422560,Zm00001eb422560:0.0043031,,,LOC_Os02g05500,LOC_Os02g05500:1.02643e-05,,,,
PC1,658833at2759,2,Zm00001eb074730,Zm00001eb074730:0.00129059,,,,,,,AT5G11590;AT5G25810,AT5G11590:0.000863106;AT5G25810:0.00206972
PC1,659081at2759,2,Zm00001eb369850,Zm00001eb369850:0.000463193,SORBI_3003G317100,SORBI_3003G317100:0.00228794,,,,,,
PC1,659352at2759,2,,,,,LOC_Os04g05520,LOC_Os04g05520:0.000552817,HORVU.MOREX.r3.6HG0601180,HORVU.MOREX.r3.6HG0601180:0.000314678,,
PC1,659694at3193,2,Zm00001eb336190;Zm00001eb351810,Zm00001eb336190:2.85352e-05;Zm00001eb351810:0.000536971,,,,,,,AT4G33070,AT4G33070:0.000806343
PC1,659832at2759,2,Zm00001eb337060,Zm00001eb337060:0.000699528,,,,,,,AT1G05530,AT1G05530:0.00173925
PC1,659835at2759,2,Zm00001eb211690,Zm00001eb211690:0.00206501,,,,,,,AT2G35350,AT2G35350:0.000524219
PC1,660315at2759,2,,,SORBI_3003G303700,SORBI_3003G303700:0.00260029,,,,,AT1G52220,AT1G52220:7.83678e-05
PC1,661053at3193,2,Zm00001eb154350,Zm00001eb154350:0.00274376,,,,,,,AT2G34340,AT2G34340:0.00235258
PC1,661416at2759,2,Zm00001eb415520,Zm00001eb415520:2.17069e-05,,,,,,,AT4G29930,AT4G29930:0.000740174
PC1,661830at2759,2,Zm00001eb158240,Zm00001eb158240:0.00396315,,,,,HORVU.MOREX.r3.3HG0276180,HORVU.MOREX.r3.3HG0276180:0.000346634,,
PC1,662016at2759,2,Zm00001eb006700;Zm00001eb401450,Zm00001eb006700:0.0009715;Zm00001eb401450:0.00242847,,,,,HORVU.MOREX.r3.4HG0406710,HORVU.MOREX.r3.4HG0406710:0.00137903,,
PC1,662615at3193,2,Zm00001eb038560,Zm00001eb038560:0.00414692,,,,,,,AT5G43970,AT5G43970:0.0022348
PC1,664421at2759,2,,,SORBI_3003G086200,SORBI_3003G086200:0.00181574,LOC_Os01g01302,LOC_Os01g01302:1.60836e-05,,,,
PC1,665330at2759,2,Zm00001eb156040,Zm00001eb156040:0.00159992,,,LOC_Os01g01410,LOC_Os01g01410:1.28041e-05,,,,
PC1,666242at2759,2,Zm00001eb077030,Zm00001eb077030:0.000952278,,,,,,,AT2G01918,AT2G01918:0.00117918
PC1,666932at2759,2,Zm00001eb068530,Zm00001eb068530:0.00180341,,,,,,,AT3G50260,AT3G50260:0.00135655
PC1,667937at2759,2,Zm00001eb255160;Zm00001eb401290,Zm00001eb255160:0.00458425;Zm00001eb401290:0.00473693,,,,,,,AT1G78080,AT1G78080:0.00167176
PC1,668217at2759,2,Zm00001eb123930,Zm00001eb123930:0.00129741,,,,,HORVU.MOREX.r3.7HG0737290,HORVU.MOREX.r3.7HG0737290:0.000388394,,
